,open_time,,open,high,low,close,volume,close time,Quote asset volume,Number of trades,oth,null,other,market_name
23,1.55866E+12,2019/5/24,0.1218,0.1286,0.1051,0.1239,721682.48,1.55874E+12,87647.89481,8092,4034,,0,VDUSDT
24,1.55874E+12,2019/5/25,0.1239,0.1265,0.1055,0.1226,743352.72,1.55883E+12,90251.05907,8374,4212,,0,VDUSDT
25,1.55883E+12,2019/5/26,0.1228,0.1265,0.1005,0.1211,731058.2,1.55892E+12,86596.18215,8272,4113,,0,VDUSDT
26,1.55892E+12,2019/5/27,0.1226,0.1234,0.1011,0.1225,636246.73,1.559E+12,75256.30074,7230,3610,,0,VDUSDT
27,1.559E+12,2019/5/28,0.1229,0.1234,0.1025,0.1218,596175.18,1.55909E+12,70404.63307,6721,3409,,0,VDUSDT
28,1.55909E+12,2019/5/29,0.1212,0.1234,0.1011,0.1193,718543.99,1.55917E+12,84110.2531,7984,4006,,0,VDUSDT
29,1.55917E+12,2019/5/30,0.1211,0.1234,0.1014,0.1144,584202.12,1.55926E+12,68838.00578,6538,3249,,0,VDUSDT
30,1.55926E+12,2019/5/31,0.1144,0.1254,0.1096,0.1242,761684.58,1.55935E+12,91791.68387,8594,4233,,0,VDUSDT
31,1.55935E+12,2019/6/1,0.1242,0.1254,0.1093,0.1193,773206.27,1.55943E+12,92965.71619,8666,4380,,0,VDUSDT
32,1.55943E+12,2019/6/2,0.1186,0.129,0.0826,0.1213,789618.78,1.55952E+12,90613.63927,8885,4459,,0,VDUSDT
33,1.55952E+12,2019/6/3,0.1246,0.1989,0.11,0.1564,760713.35,1.55961E+12,107627.4072,8747,4431,,0,VDUSDT
34,1.55961E+12,2019/6/4,0.1504,0.1939,0.1129,0.1198,667848.59,1.55969E+12,89248.85842,7776,3797,,0,VDUSDT
35,1.55969E+12,2019/6/5,0.1195,0.1939,0.1104,0.1345,778982.29,1.55978E+12,109139.8633,8797,4400,,0,VDUSDT
36,1.55978E+12,2019/6/6,0.1372,0.1859,0.1,0.1764,766804.57,1.55987E+12,124234.4629,8526,4303,,0,VDUSDT
37,1.55987E+12,2019/6/7,0.1761,0.1799,0.1,0.1787,765704.25,1.55995E+12,125546.6579,8859,4393,,0,VDUSDT
38,1.55995E+12,2019/6/8,0.1787,0.18,0.1185,0.1506,747955.67,1.56004E+12,125184.0644,8399,4187,,0,VDUSDT
39,1.56004E+12,2019/6/9,0.1511,0.1799,0.1054,0.1528,718721.97,1.56012E+12,113386.8863,8243,4114,,0,VDUSDT
40,1.56012E+12,2019/6/10,0.1528,0.1798,0.11,0.1594,624951.03,1.56021E+12,99107.26528,6857,3448,,0,VDUSDT
41,1.56021E+12,2019/6/11,0.1594,0.1743,0.1148,0.1555,643124.53,1.5603E+12,99762.18802,7333,3716,,0,VDUSDT
42,1.5603E+12,2019/6/12,0.1555,0.1582,0.1,0.1158,667550.41,1.56038E+12,91391.59542,7539,3776,,0,VDUSDT
43,1.56038E+12,2019/6/13,0.1167,0.1743,0.1007,0.1602,658735.72,1.56047E+12,91490.66096,7464,3650,,0,VDUSDT
44,1.56047E+12,2019/6/14,0.1602,0.1742,0.1157,0.1328,659234.86,1.56056E+12,103967.3563,7470,3717,,0,VDUSDT
45,1.56056E+12,2019/6/15,0.1328,0.1499,0.1041,0.1324,616877.64,1.56064E+12,86274.52245,6826,3437,,0,VDUSDT
46,1.56064E+12,2019/6/16,0.1324,0.147,0.1149,0.1433,610952.37,1.56073E+12,84772.02549,6966,3535,,0,VDUSDT
47,1.56073E+12,2019/6/17,0.1433,0.1469,0.1112,0.1347,613322.86,1.56082E+12,85167.98231,6906,3486,,0,VDUSDT
48,1.56082E+12,2019/6/18,0.1315,0.1698,0.1,0.1524,608034.66,1.5609E+12,87323.40713,6892,3476,,0,VDUSDT
49,1.5609E+12,2019/6/19,0.1524,0.1568,0.1018,0.1311,625325.38,1.56099E+12,83839.8278,7128,3593,,0,VDUSDT
50,1.56099E+12,2019/6/20,0.1311,0.1349,0.0891,0.1075,653877.92,1.56108E+12,79470.5243,7313,3629,,0,VDUSDT
51,1.56108E+12,2019/6/21,0.1063,0.1598,0.0929,0.1552,683264.02,1.56116E+12,90546.5272,7684,3805,,0,VDUSDT
52,1.56116E+12,2019/6/22,0.1552,0.1598,0.0921,0.1115,463714.32,1.56125E+12,54007.82006,5051,2534,,0,VDUSDT
53,1.56125E+12,2019/6/23,0.1115,0.1149,0.0899,0.0975,755466.44,1.56133E+12,82598.10463,8493,4141,,0,VDUSDT
54,1.56133E+12,2019/6/24,0.0961,0.1148,0.095,0.1127,648037.68,1.56142E+12,70922.19852,7408,3723,,0,VDUSDT
55,1.56142E+12,2019/6/25,0.1127,0.1149,0.0953,0.1054,665628.8,1.56151E+12,72782.48224,7452,3818,,0,VDUSDT
56,1.56151E+12,2019/6/26,0.1079,0.1148,0.0898,0.1054,619135.79,1.56159E+12,67414.18208,7098,3619,,0,VDUSDT
57,1.56159E+12,2019/6/27,0.1054,0.1149,0.0899,0.1075,617471.92,1.56168E+12,66973.82316,7061,3584,,0,VDUSDT
58,1.56168E+12,2019/6/28,0.1075,0.1148,0.0915,0.0939,630794.39,1.56177E+12,68464.199,7172,3556,,0,VDUSDT
59,1.56177E+12,2019/6/29,0.0939,0.1148,0.0895,0.1122,634336.95,1.56185E+12,68474.67917,7205,3562,,0,VDUSDT
60,1.56185E+12,2019/6/30,0.1136,0.1146,0.0916,0.1108,657371.86,1.56194E+12,70925.75373,7370,3794,,0,VDUSDT
61,1.56194E+12,2019/7/1,0.1108,0.1128,0.0891,0.1008,619416.57,1.56203E+12,66630.65075,7144,3558,,0,VDUSDT
62,1.56203E+12,2019/7/2,0.1008,0.1128,0.0783,0.0982,619810.36,1.56211E+12,62706.21757,7165,3586,,0,VDUSDT
63,1.56211E+12,2019/7/3,0.0985,0.1057,0.078,0.1014,625545.27,1.5622E+12,61660.28157,7179,3627,,0,VDUSDT
64,1.5622E+12,2019/7/4,0.101,0.1148,0.0691,0.1084,604959.9408,1.56228E+12,65022.1192,6944,3520,,0,VDUSDT
65,1.56228E+12,2019/7/5,0.1084,0.1148,0.0699,0.1015,640970.79,1.56237E+12,66152.85034,7176,3614,,0,VDUSDT
66,1.56237E+12,2019/7/6,0.1039,0.1147,0.0842,0.1125,649459.95,1.56246E+12,70049.86386,7456,3689,,0,VDUSDT
67,1.56246E+12,2019/7/7,0.1125,0.1147,0.0731,0.1008,638406.69,1.56254E+12,66281.23533,7151,3526,,0,VDUSDT
68,1.56254E+12,2019/7/8,0.1017,0.1148,0.072,0.0975,604136.96,1.56263E+12,62687.91059,6815,3406,,0,VDUSDT
69,1.56263E+12,2019/7/9,0.0975,0.1135,0.075,0.0931,537509.8,1.56272E+12,56870.22422,6205,3047,,0,VDUSDT
70,1.56272E+12,2019/7/10,0.0961,0.1147,0.0793,0.0996,574577.29,1.5628E+12,61155.89033,6358,3233,,0,VDUSDT
71,1.5628E+12,2019/7/11,0.1002,0.1147,0.0843,0.1144,636462.42,1.56289E+12,68780.11458,7064,3541,,0,VDUSDT
72,1.56289E+12,2019/7/12,0.1144,0.1148,0.0695,0.1007,538363.35,1.56298E+12,56050.53016,6059,3050,,0,VDUSDT
73,1.56298E+12,2019/7/13,0.1032,0.1147,0.0781,0.0869,546029.13,1.56306E+12,56801.47694,6245,3101,,0,VDUSDT
74,1.56306E+12,2019/7/14,0.0903,0.1096,0.073,0.0976,579553.47,1.56315E+12,58229.61584,6430,3199,,0,VDUSDT
75,1.56315E+12,2019/7/15,0.0982,0.109,0.0818,0.1053,553734.16,1.56324E+12,56387.05918,6340,3198,,0,VDUSDT
76,1.56324E+12,2019/7/16,0.106,0.109,0.0796,0.1032,550547.45,1.56332E+12,56042.36169,6177,3059,,0,VDUSDT
77,1.56332E+12,2019/7/17,0.1029,0.1148,0.0816,0.0955,560595.06,1.56341E+12,56636.2405,6319,3177,,0,VDUSDT
78,1.56341E+12,2019/7/18,0.0945,0.18,0.0838,0.1445,581061.9925,1.56349E+12,86963.6327,6485,3209,,0,VDUSDT
79,1.56349E+12,2019/7/19,0.1445,0.1797,0.0996,0.1629,607666.09,1.56358E+12,89954.16572,6724,3321,,0,VDUSDT
80,1.56358E+12,2019/7/20,0.1637,0.1648,0.08,0.1287,539394.94,1.56367E+12,80967.70133,6191,3088,,0,VDUSDT
