,open_time,open,high,low,close,volume,close time,Quote asset volume,Number of trades,oth,null,other,market_name
0,1570060800000,2.4e-7,9.9e-7,2.4e-7,7.3e-7,535428,1570147199999,0.39313322,6725,3332,,0,NTBTC
1,1570147200000,7.3e-7,9.9e-7,2.3e-7,7.3e-7,936162,1570233599999,0.68861006,11826,5861,,0,NTBTC
2,1570233600000,7.3e-7,9.9e-7,2.3e-7,8.7e-7,951963,1570319999999,0.76559666,11679,5811,,0,NTBTC
3,1570320000000,8.8e-7,9.9e-7,2.5e-7,4.2e-7,923685,1570406399999,0.68650373,11519,5717,,0,NTBTC
4,1570406400000,4.1e-7,9.9e-7,2.3e-7,7e-7,892426,1570492799999,0.63762785,11064,5461,,0,NTBTC
5,1570492800000,6.8e-7,9.9e-7,3e-7,7.8e-7,846603,1570579199999,0.67333265,10549,5264,,0,NTBTC
6,1570579200000,7.8e-7,9.9e-7,2.5e-7,8.6e-7,666647,1570665599999,0.50971566,8223,4102,,0,NTBTC
7,1570665600000,8.6e-7,9.9e-7,2.4e-7,8.4e-7,815341,1570751999999,0.60238688,10126,5103,,0,NTBTC
8,1570752000000,8.4e-7,9.9e-7,2.5e-7,9.4e-7,638793,1570838399999,0.49228881,7913,3923,,0,NTBTC
9,1570838400000,9.4e-7,9.9e-7,2.4e-7,5.2e-7,899436,1570924799999,0.64326169,11490,5672,,0,NTBTC
10,1570924800000,5.2e-7,9.9e-7,2.4e-7,4.6e-7,929193,1571011199999,0.6326087,11550,5652,,0,NTBTC
11,1571011200000,4.6e-7,9.9e-7,2.5e-7,9.3e-7,879112,1571097599999,0.64386999,10876,5520,,0,NTBTC
12,1571097600000,9.3e-7,9.9e-7,2.5e-7,6.9e-7,865096,1571183999999,0.67792746,10749,5373,,0,NTBTC
13,1571184000000,6.9e-7,9.9e-7,2.4e-7,9e-7,840296,1571270399999,0.61431213,10599,5353,,0,NTBTC
14,1571270400000,8.8e-7,9.9e-7,2.4e-7,4.7e-7,830482,1571356799999,0.61620061,10554,5286,,0,NTBTC
15,1571356800000,4.7e-7,9.9e-7,3.1e-7,6.9e-7,817863,1571443199999,0.5779206,10133,4986,,0,NTBTC
16,1571443200000,6.9e-7,9.9e-7,2.4e-7,7.6e-7,826523,1571529599999,0.58609131,10231,5104,,0,NTBTC
17,1571529600000,7.9e-7,9.9e-7,2.4e-7,9.7e-7,813054,1571615999999,0.5819577,10124,5061,,0,NTBTC
18,1571616000000,9.7e-7,9.9e-7,2.4e-7,8.2e-7,830708,1571702399999,0.56236807,10472,5193,,0,NTBTC
19,1571702400000,8.2e-7,9.9e-7,2.4e-7,5.4e-7,839810,1571788799999,0.60626251,10438,5138,,0,NTBTC
20,1571788800000,5.4e-7,9.9e-7,2.4e-7,8.2e-7,779081,1571875199999,0.58416028,9940,5016,,0,NTBTC
21,1571875200000,8.2e-7,9.9e-7,2.6e-7,8.4e-7,792776,1571961599999,0.54086561,10022,5022,,0,NTBTC
22,1571961600000,8.4e-7,9.9e-7,2.7e-7,5.3e-7,728330,1572047999999,0.5450599,9291,4693,,0,NTBTC
23,1572048000000,5.3e-7,9.9e-7,3.7e-7,7.7e-7,745558,1572134399999,0.57149657,9314,4667,,0,NTBTC
