,open_time,open,high,low,close,volume,close time,Quote asset volume,Number of trades,oth,null,other,market_name
0,1551052800000,3804.8,3867.3,3780.57,3831.5,43.622739,1551139199999,166137.91768604,5097,2539,,0,BTCUSDT
1,1551139200000,3833.38,3835.68,3821.8,3831.01,2.105346,1551225599999,8061.84901239,271,148,,0,BTCUSDT
2,1551312000000,3834.01,3839.99,3829.43,3834.32,75.91673,1551398399999,290935.34604203,8702,4410,,0,BTCUSDT
3,1551398400000,3834.53,3858.07,3819.72,3826.67,90.570344,1551484799999,347268.18924231,10061,4987,,0,BTCUSDT
4,1551484800000,3825.05,3842.93,3774.05,3819.43,90.33163,1551571199999,344939.90467054,10059,4971,,0,BTCUSDT
5,1551571200000,3818.74,3836.38,3785.43,3805.7,91.741984,1551657599999,350185.02925149,10474,5258,,0,BTCUSDT
6,1551657600000,3804.43,3828.99,3677.19,3715.23,91.671724,1551743999999,342587.38738526,10227,5161,,0,BTCUSDT
7,1551744000000,3715.93,3875.45,3702.58,3857.22,90.984936,1551830399999,343354.19320974,9900,4902,,0,BTCUSDT
8,1551830400000,3855.49,3873.38,3821.56,3861.81,69.98501,1551916799999,269681.60759192,7935,3925,,0,BTCUSDT
9,1551916800000,3861.43,3905.36,3843.88,3877.57,88.540187,1552003199999,343253.71316335,9769,4883,,0,BTCUSDT
10,1552003200000,3879.71,3926.99,3865.59,3902.89,55.005491,1552089599999,214138.33724347,6295,3129,,0,BTCUSDT
11,1552089600000,3881.96,3967.16,3866.37,3940.61,83.197325,1552175999999,325633.84175983,9334,4737,,0,BTCUSDT
12,1552176000000,3941.46,3943.63,3886.89,3917.89,89.673278,1552262399999,350840.71759631,10193,5042,,0,BTCUSDT
13,1552262400000,3917.61,3936.92,3839.97,3863.55,89.695346,1552348799999,348374.55789704,9935,4899,,0,BTCUSDT
14,1552348800000,3867.68,3904.51,3826.45,3882.82,89.230631,1552435199999,345253.91473001,10373,5117,,0,BTCUSDT
15,1552435200000,3882.83,3893.66,3844.18,3866.91,90.656385,1552521599999,351003.45251623,10029,5044,,0,BTCUSDT
16,1552521600000,3866.35,3900.99,3844.58,3879.36,68.874387,1552607999999,266678.98896713,7680,3842,,0,BTCUSDT
17,1552608000000,3879.74,3936.25,3875.21,3924.45,64.879962,1552694399999,253424.09715939,7242,3637,,0,BTCUSDT
18,1552694400000,3924.09,4053.08,3919.5,4005.66,63.017566,1552780799999,251768.21545636,7066,3590,,0,BTCUSDT
19,1552780800000,4004.99,4008.26,3955.45,3982.64,62.604009,1552867199999,249283.42365606,7053,3540,,0,BTCUSDT
20,1552867200000,3984.79,4032.8,3958.47,3971.59,62.606285,1552953599999,249215.50105826,6936,3364,,0,BTCUSDT
21,1552953600000,3971.19,3977.34,3966.47,3971.85,67.390146,1553039999999,267665.55327326,7506,3774,,0,BTCUSDT
