,open_time,open,high,low,close,volume,close time,Quote asset volume,Number of trades,oth,null,other,market_name
0,1574380800000,0.000098,0.0000999,0.000098,0.0000999,69731,1574467199999,6.9642269,4,4,,0,ACAETH
1,1574467200000,1.5e-7,1.5e-7,1.5e-7,1.5e-7,37055,1574553599999,0.00555825,2,2,,0,ACAETH
2,1574553600000,1e-8,1e-8,1e-8,1e-8,2000000,1574639999999,0.02,1,0,,0,ACAETH
3,1574640000000,8e-8,8e-8,1e-8,2e-8,8670174,1574726399999,0.36127042,4,1,,0,ACAETH
4,1574726400000,1e-8,4e-8,1e-8,4e-8,25911279,1574812799999,0.88911279,5,3,,0,ACAETH
5,1574899200000,1e-8,1e-8,1e-8,1e-8,1000000,1574985599999,0.01,1,0,,0,ACAETH
6,1575331200000,2e-8,2e-8,2e-8,2e-8,247954,1575417599999,0.00495908,1,1,,0,ACAETH
7,1575504000000,2e-8,2e-8,1e-8,1e-8,6655857,1575590399999,0.08755857,7,3,,0,ACAETH
8,1575590400000,2e-8,2e-8,2e-8,2e-8,70000,1575676799999,0.0014,1,1,,0,ACAETH
9,1575763200000,2e-8,2e-8,2e-8,2e-8,16021506,1575849599999,0.32043012,3,3,,0,ACAETH
10,1575849600000,2e-8,4e-8,1e-8,4e-8,27798566,1575935999999,0.46446385,15,10,,0,ACAETH
11,1575936000000,1e-8,4e-8,1e-8,2e-8,7831416,1576022399999,0.08212533,4,2,,0,ACAETH
12,1576108800000,1e-8,1e-8,1e-8,1e-8,223200,1576195199999,0.002232,1,0,,0,ACAETH
13,1576195200000,1e-8,1e-8,1e-8,1e-8,15242405,1576281599999,0.15242405,2,1,,0,ACAETH
14,1576368000000,1e-8,2e-8,1e-8,2e-8,17073280,1576454399999,0.24639311,6,3,,0,ACAETH
15,1576454400000,2e-8,2e-8,2e-8,2e-8,6641720,1576540799999,0.1328344,3,2,,0,ACAETH
16,1576540800000,2e-8,2e-8,2e-8,2e-8,2539563,1576627199999,0.05079126,1,1,,0,ACAETH
17,1576627200000,2e-8,2e-8,2e-8,2e-8,51914037,1576713599999,1.03828074,5,5,,0,ACAETH
18,1576713600000,1e-8,1e-8,1e-8,1e-8,16013504,1576799999999,0.16013504,4,2,,0,ACAETH
19,1576800000000,2e-8,2e-8,2e-8,2e-8,8113724.5,1576886399999,0.16227449,2,2,,0,ACAETH
20,1576886400000,1e-8,1e-8,1e-8,1e-8,1149070,1576972799999,0.0114907,2,2,,0,ACAETH
21,1576972800000,1e-8,1e-8,1e-8,1e-8,1100000,1577059199999,0.011,1,1,,0,ACAETH
22,1577145600000,1e-8,1e-8,1e-8,1e-8,899550,1577231999999,0.0089955,1,1,,0,ACAETH
23,1577318400000,1e-8,1e-8,1e-8,1e-8,1998960,1577404799999,0.0199896,1,1,,0,ACAETH
24,1577577600000,1e-8,1e-8,1e-8,1e-8,100000,1577663999999,0.001,1,1,,0,ACAETH
25,1578009600000,1e-8,1e-8,1e-8,1e-8,812700,1578095999999,0.008127,1,1,,0,ACAETH
26,1578700800000,1e-8,1e-8,1e-8,1e-8,321421,1578787199999,0.00321421,1,1,,0,ACAETH
27,1579132800000,1e-8,1e-8,1e-8,1e-8,5620320,1579219199999,0.0562032,1,1,,0,ACAETH
28,1579305600000,1e-8,1e-8,1e-8,1e-8,198096,1579391999999,0.00198096,1,1,,0,ACAETH
29,1579651200000,1e-8,1e-8,1e-8,1e-8,2487320,1579737599999,0.0248732,2,2,,0,ACAETH
30,1580428800000,1e-8,1e-8,1e-8,1e-8,590,1580515199999,0.0000059,1,1,,0,ACAETH
31,1580860800000,1e-8,1e-8,1e-8,1e-8,6286453,1580947199999,0.06286453,4,4,,0,ACAETH
32,1580947200000,1e-8,1e-8,1e-8,1e-8,2924051,1581033599999,0.02924051,2,0,,0,ACAETH
33,1581120000000,1e-8,1e-8,1e-8,1e-8,489196,1581206399999,0.00489196,1,0,,0,ACAETH
34,1581897600000,1e-8,1e-8,1e-8,1e-8,1937501,1581983999999,0.01937501,1,1,,0,ACAETH
35,1582156800000,1e-8,1e-8,1e-8,1e-8,1946399,1582243199999,0.01946399,2,2,,0,ACAETH
36,1582416000000,1e-8,1e-8,1e-8,1e-8,106341,1582502399999,0.00106341,1,1,,0,ACAETH
37,1582848000000,1e-8,2e-8,1e-8,2e-8,5016090,1582934399999,0.06145649,4,4,,0,ACAETH
38,1583193600000,2e-8,2e-8,2e-8,2e-8,1658,1583279999999,0.00003316,1,1,,0,ACAETH
39,1583884800000,1e-8,1e-8,1e-8,1e-8,200000,1583971199999,0.002,2,0,,0,ACAETH
40,1583971200000,1e-8,1e-8,1e-8,1e-8,164808,1584057599999,0.00164808,1,1,,0,ACAETH
41,1584316800000,1e-8,1e-8,1e-8,1e-8,2400000,1584403199999,0.024,2,2,,0,ACAETH
42,1584835200000,1e-8,1e-8,1e-8,1e-8,500000,1584921599999,0.005,1,0,,0,ACAETH
43,1585699200000,1e-8,1e-8,1e-8,1e-8,50000,1585785599999,0.0005,1,0,,0,ACAETH
44,1585785600000,1e-8,2e-8,1e-8,2e-8,2023639,1585871999999,0.02335976,2,1,,0,ACAETH
45,1586217600000,2e-8,2e-8,2e-8,2e-8,412068,1586303999999,0.00824136,3,3,,0,ACAETH
46,1586304000000,2e-8,2e-8,2e-8,2e-8,960395,1586390399999,0.0192079,1,1,,0,ACAETH
47,1587168000000,2e-8,2e-8,2e-8,2e-8,83600,1587254399999,0.001672,1,1,,0,ACAETH
48,1587600000000,1e-8,1e-8,1e-8,1e-8,2053249,1587686399999,0.02053249,5,1,,0,ACAETH
49,1588118400000,1e-8,1e-8,1e-8,1e-8,100000,1588204799999,0.001,1,1,,0,ACAETH
50,1588550400000,1e-8,1e-8,1e-8,1e-8,16311,1588636799999,0.00016311,1,1,,0,ACAETH
51,1589241600000,1e-8,1e-8,1e-8,1e-8,100000,1589327999999,0.001,1,1,,0,ACAETH
