,open_time,open,high,low,close,volume,close time,Quote asset volume,Number of trades,oth,null,other,market_name
0,1578009600000,0.00001666,0.00001666,0.00001666,0.00001666,99,1578095999999,0.00164934,1,1,,0,BELLETH
1,1578096000000,0.00001666,0.00001666,0.00001666,0.00001666,515,1578182399999,0.0085799,1,1,,0,BELLETH
2,1578355200000,0.00001666,0.009,0.00001666,0.009,386,1578441599999,0.0154141,2,2,,0,BELLETH
3,1578873600000,0.0000168,0.0000168,0.0000168,0.0000168,71,1578959999999,0.0011928,1,1,,0,BELLETH
4,1579305600000,0.000015,0.0000168,0.000015,0.0000168,171,1579391999999,0.0027468,2,2,,0,BELLETH
5,1579478400000,0.00001002,0.00001002,0.00001,0.00001,8347,1579564799999,0.08351392,4,0,,0,BELLETH
6,1579737600000,0.001,0.001,0.001,0.001,10,1579823999999,0.01,1,1,,0,BELLETH
7,1579996800000,0.00002,0.00002,0.00002,0.00002,4010,1580083199999,0.0802,1,0,,0,BELLETH
8,1580601600000,0.00002,0.00002,0.00002,0.00002,10,1580687999999,0.0002,1,0,,0,BELLETH
9,1581465600000,0.00002,0.00002,0.00002,0.00002,387,1581551999999,0.00774,1,1,,0,BELLETH
10,1582416000000,0.000018,0.000018,0.000018,0.000018,100,1582502399999,0.0018,1,1,,0,BELLETH
