,open_time,open,high,low,close,volume,close time,Quote asset volume,Number of trades,oth,null,other,market_name
0,1574467200000,0.00009,0.01491,0.00009,0.01491,1041,1574553599999,14.195837,278,278,,0,CVABTC
1,1574553600000,0.01491,0.0162,0.013919,0.0162,578,1574639999999,8.875575,138,138,,0,CVABTC
2,1574640000000,0.0162,0.017296,0.0162,0.017296,503,1574726399999,8.520588,130,130,,0,CVABTC
3,1574726400000,0.017296,0.017549,0.016549,0.016549,519,1574812799999,8.996548,72,72,,0,CVABTC
4,1574812800000,0.016849,0.0175519,0.0165519,0.0165519,684.517,1574899199999,11.64310586,89,89,,0,CVABTC
5,1574899200000,0.0165519,0.01679771,0.0165519,0.01679771,958.227,1574985599999,15.99887879,118,118,,0,CVABTC
6,1574985600000,0.01679771,0.01699879,0.01679771,0.01699879,741.256,1575071999999,12.56619161,92,92,,0,CVABTC
7,1575072000000,0.01699987,0.01699999,0.01699987,0.01699999,408.292,1575158399999,6.94093378,51,51,,0,CVABTC
8,1575158400000,0.01699999,0.0171,0.01699999,0.0171,431.888,1575244799999,7.34611215,54,54,,0,CVABTC
9,1575244800000,0.0171,0.017111,0.0171,0.017111,417.493,1575331199999,7.14176471,52,52,,0,CVABTC
10,1575331200000,0.017111,0.0173111,0.017111,0.0173111,174.899,1575417599999,2.99921447,22,22,,0,CVABTC
11,1575417600000,0.0173111,0.01755919,0.0173111,0.01755919,375.428,1575503999999,6.50105644,63,63,,0,CVABTC
12,1575504000000,0.01755919,0.01756519,0.01755919,0.01756519,250,1575590399999,4.39044919,33,33,,0,CVABTC
13,1575590400000,0.01756951,0.01762,0.01756951,0.01762,337.546,1575676799999,5.93673373,48,47,,0,CVABTC
14,1575676800000,0.01762,0.01762,0.0176199,0.0176199,56.039,1575763199999,0.98740238,8,7,,0,CVABTC
15,1575763200000,0.0176199,0.017628,0.0174,0.0174,192.377,1575849599999,3.38638389,25,25,,0,CVABTC
16,1575849600000,0.0174,0.0174,0.0174,0.0174,284,1575935999999,4.9416,35,35,,0,CVABTC
17,1575936000000,0.01741,0.01741,0.01741,0.01741,162.04,1576022399999,2.8211164,20,20,,0,CVABTC
18,1576022400000,0.01741,0.01741,0.01741,0.01741,170.176,1576108799999,2.96276416,22,22,,0,CVABTC
19,1576108800000,0.0138,0.0138,0.0138,0.0138,124.112,1576195199999,1.7127456,13,13,,0,CVABTC
20,1576195200000,0.00959,0.00959,0.00959,0.00959,300,1576281599999,2.877,21,21,,0,CVABTC
21,1576281600000,0.00685,0.00685,0.00685,0.00685,103.395,1576367999999,0.70825575,5,5,,0,CVABTC
22,1576368000000,0.0023,0.00253,0.0023,0.00253,1822.9,1576454399999,4.579437,37,37,,0,CVABTC
23,1576454400000,0.000554,0.000554,0.000554,0.000554,3357,1576540799999,1.859778,15,15,,0,CVABTC
24,1576540800000,0.000554,0.000554,0.000554,0.000554,1432.299,1576627199999,0.79349363,11,11,,0,CVABTC
25,1576627200000,0.000554,0.00059,0.000554,0.00059,1440.556,1576713599999,0.8436628,11,11,,0,CVABTC
26,1576713600000,0.00052,0.00052,0.00052,0.00052,2952.779,1576799999999,1.53544508,26,25,,0,CVABTC
27,1576800000000,0.00052,0.00052,0.00052,0.00052,910.674,1576886399999,0.47355048,6,6,,0,CVABTC
28,1576886400000,0.00052,0.00054,0.00052,0.00054,566.157,1576972799999,0.30499384,5,5,,0,CVABTC
29,1576972800000,0.00054,0.00055,0.00054,0.00055,2714.69,1577059199999,1.4883756,22,21,,0,CVABTC
30,1577059200000,0.00055,0.00055,0.00055,0.00055,143.9,1577145599999,0.079145,1,1,,0,CVABTC
31,1577145600000,0.000555,0.000555,0.000555,0.000555,400,1577231999999,0.222,6,6,,0,CVABTC
32,1577318400000,0.000555,0.000555,0.000555,0.000555,509.566,1577404799999,0.28280913,4,4,,0,CVABTC
33,1577404800000,0.00056,0.00057,0.00056,0.00057,1659.219,1577491199999,0.93075483,13,13,,0,CVABTC
34,1577577600000,0.00059,0.00059,0.00059,0.00059,1950.145,1577663999999,1.15058555,15,14,,0,CVABTC
35,1577750400000,0.00055,0.00055,0.00055,0.00055,2480,1577836799999,1.364,18,18,,0,CVABTC
36,1577923200000,0.00056,0.00056,0.00056,0.00056,1300,1578009599999,0.728,9,9,,0,CVABTC
37,1578096000000,0.00055,0.00055,0.00055,0.00055,600,1578182399999,0.33,4,4,,0,CVABTC
38,1578268800000,0.00054886,0.00054991,0.00051084,0.00054683,4148.95,1578355199999,2.23537529,4664,2410,,0,CVABTC
39,1578355200000,0.00054431,0.0005499,0.00049851,0.00054806,5991.609,1578441599999,3.2163542,6677,3341,,0,CVABTC
40,1578441600000,0.00054806,0.00054992,0.00049071,0.00054249,4829.09,1578527999999,2.57077466,5494,2771,,0,CVABTC
41,1578528000000,0.00053651,0.00059,0.00045069,0.00057266,2993.158,1578614399999,1.61561485,5514,2686,,0,CVABTC
42,1578614400000,0.0005747,0.00058991,0.00049237,0.0005745,3499.38,1578700799999,1.96646776,7846,3903,,0,CVABTC
43,1578700800000,0.00057322,0.00058992,0.00049314,0.00058395,3609.688,1578787199999,2.02740577,7920,3971,,0,CVABTC
44,1578787200000,0.0005829,0.00058984,0.0004924,0.00051939,3651.534,1578873599999,2.02610845,8049,3952,,0,CVABTC
45,1578873600000,0.00052131,0.00058983,0.0004901,0.00052043,3528.552,1578959999999,1.96385478,7691,3886,,0,CVABTC
46,1578960000000,0.00051836,0.00058994,0.00049424,0.00058467,3471.217,1579046399999,1.96441753,7912,3908,,0,CVABTC
47,1579046400000,0.00058471,0.00058996,0.00049073,0.00056903,2781.605,1579132799999,1.54537418,6242,3128,,0,CVABTC
48,1579132800000,0.00056903,0.00058954,0.0004924,0.00055454,3501.357,1579219199999,1.93239502,7670,3861,,0,CVABTC
49,1579219200000,0.00055526,0.00058979,0.0004917,0.00056246,2845.399,1579305599999,1.58237869,6402,3270,,0,CVABTC
50,1579305600000,0.00056568,0.00058996,0.0004904,0.00057526,4055.081,1579391999999,2.25739179,9170,4587,,0,CVABTC
51,1579392000000,0.0005869,0.00058994,0.00049148,0.00056973,4320.699,1579478399999,2.40193788,9538,4809,,0,CVABTC
52,1579478400000,0.00056976,0.00058999,0.00049622,0.00053635,3792.562,1579564799999,2.12833888,8557,4309,,0,CVABTC
53,1579564800000,0.00053636,0.00058996,0.00050032,0.00055267,3654.948,1579651199999,2.03999579,8237,4135,,0,CVABTC
54,1579651200000,0.00053641,0.0005896,0.00049154,0.00055744,3617.845,1579737599999,1.97759097,8156,4087,,0,CVABTC
55,1579737600000,0.00056135,0.00058973,0.00049053,0.00052728,2166.474,1579823999999,1.18371015,4928,2453,,0,CVABTC
56,1579824000000,0.00050369,0.00058986,0.00049087,0.0005598,2896.327,1579910399999,1.60321788,6554,3269,,0,CVABTC
57,1579910400000,0.00055808,0.00058996,0.00049259,0.00053659,3759.828,1579996799999,2.10309238,8611,4303,,0,CVABTC
58,1579996800000,0.00053902,0.00058999,0.00049505,0.00055076,3808.069,1580083199999,2.12236915,8474,4264,,0,CVABTC
59,1580083200000,0.00055076,0.00058994,0.00050539,0.00057172,3900.632,1580169599999,2.18676114,8450,4193,,0,CVABTC
60,1580169600000,0.00056769,0.00058987,0.00049109,0.00056414,3763.692,1580255999999,2.10064567,8594,4317,,0,CVABTC
61,1580256000000,0.00056391,0.00058988,0.00049167,0.00050071,3947.031,1580342399999,2.20060241,8800,4394,,0,CVABTC
62,1580342400000,0.00050075,0.0005899,0.00049125,0.00056366,3967.045,1580428799999,2.20712707,8954,4370,,0,CVABTC
63,1580428800000,0.00056007,0.00058696,0.00049031,0.00056694,3908.057,1580515199999,2.14807008,8685,4340,,0,CVABTC
64,1580515200000,0.00057029,0.00057859,0.00035042,0.00053261,4020.244,1580601599999,2.16349215,8979,4484,,0,CVABTC
65,1580601600000,0.00051869,0.00057834,0.00025706,0.00054086,4199.638,1580687999999,2.05228071,9214,4576,,0,CVABTC
66,1580688000000,0.00054164,0.00054981,0.00048025,0.00050377,3910.656,1580774399999,2.01757924,8887,4439,,0,CVABTC
67,1580774400000,0.00049673,0.00050997,0.00048042,0.00049468,4326.407,1580860799999,2.16332822,9671,4801,,0,CVABTC
68,1580860800000,0.00049369,0.00050999,0.00048036,0.00050714,4282.837,1580947199999,2.13655296,9482,4704,,0,CVABTC
69,1580947200000,0.00050218,0.00050218,0.00025498,0.00046713,2338.094,1581033599999,0.94975955,5149,2545,,0,CVABTC
70,1581033600000,0.00044828,0.00047977,0.00025155,0.00040215,4050.05,1581119999999,1.56048963,9156,4630,,0,CVABTC
71,1581120000000,0.00035375,0.00047919,0.00025614,0.00044329,11410.37,1581206399999,4.42569431,4272,2106,,0,CVABTC
72,1581206400000,0.00043428,0.0047325,2.7e-7,0.00000965,13324.155,1581292799999,4.29527834,4074,2007,,0,CVABTC
73,1581292800000,0.00000961,0.00001197,1.3e-7,0.0000076,12407.232,1581379199999,0.0760886,3948,1976,,0,CVABTC
74,1581379200000,0.00000882,0.000014,0.00000165,0.00000884,371567.572,1581465599999,2.93207915,3937,1985,,0,CVABTC
75,1581465600000,0.0000067,0.000022,0.00000279,0.00001532,407443.803,1581551999999,4.68007502,4066,1997,,0,CVABTC
76,1581552000000,0.00001325,0.00002197,0.00000214,0.00001485,396627,1581638399999,5.40638575,3900,1932,,0,CVABTC
