,open_time,open,high,low,close,volume,close time,Quote asset volume,Number of trades,oth,null,other,market_name
0,1551052800000,137.63,141.51,136.07,138.29,425.17733,1551139199999,58683.0740265,1608,831,,0,ETHUSDT
1,1551139200000,137.97,138.46,136.43,138.01,45.30927,1551225599999,6229.8344837,159,80,,0,ETHUSDT
2,1551312000000,137.85,138.26,137.47,137.85,1228.58467,1551398399999,169242.3610404,4745,2314,,0,ETHUSDT
3,1551398400000,137.9,138.28,134.72,135.22,1949.65349,1551484799999,265704.0269198,7304,3619,,0,ETHUSDT
4,1551484800000,135.34,136.41,130,132.41,1937.94064,1551571199999,258289.5485739,7205,3674,,0,ETHUSDT
5,1551571200000,132.31,134.73,128.5,130.69,1955.46349,1551657599999,259643.6995903,7103,3529,,0,ETHUSDT
6,1551657600000,130.79,131.24,122.7,125.6,1965.90392,1551743999999,248998.5042426,7197,3580,,0,ETHUSDT
7,1551744000000,125.8,137.29,124.94,136.67,1936.31669,1551830399999,252625.274787,7109,3517,,0,ETHUSDT
8,1551830400000,136.96,138.9,133.88,137.36,1532.81455,1551916799999,209964.3244185,5596,2686,,0,ETHUSDT
9,1551916800000,137.42,139.85,135.37,137.34,1821.34359,1552003199999,250404.977353,6862,3497,,0,ETHUSDT
10,1552003200000,136.56,137.86,135.4,136.97,1116.51026,1552089599999,152453.8533813,4185,2122,,0,ETHUSDT
11,1552089600000,134.84,138.53,133.79,136.94,1759.3061,1552175999999,240222.2729303,6573,3263,,0,ETHUSDT
12,1552176000000,137.16,137.63,133.94,135.31,1900.83281,1552262399999,257864.9039799,7225,3525,,0,ETHUSDT
13,1552262400000,135.38,136.38,131.41,132.51,1829.91967,1552348799999,244225.0418468,6834,3429,,0,ETHUSDT
14,1552348800000,132.49,134.72,131.07,133.47,1832.68124,1552435199999,243650.3491837,6898,3444,,0,ETHUSDT
15,1552435200000,133.46,133.96,130.72,131.72,2021.79743,1552521599999,267136.7734093,7334,3704,,0,ETHUSDT
16,1552521600000,131.73,134.4,130.57,132.17,1466.67243,1552607999999,193519.9035797,5416,2704,,0,ETHUSDT
17,1552608000000,132.23,137.57,131.81,136.34,1354.93129,1552694399999,182767.1127868,5054,2521,,0,ETHUSDT
18,1552694400000,136.48,143.9,136.11,141.11,1324.83926,1552780799999,186375.7449841,4896,2440,,0,ETHUSDT
19,1552780800000,140.99,141.29,136.98,138.62,1369.16046,1552867199999,189972.8139224,5087,2592,,0,ETHUSDT
20,1552867200000,138.8,141.65,136.86,137.58,1348.47388,1552953599999,186385.2101923,5067,2567,,0,ETHUSDT
21,1552953600000,137.69,138.24,137.11,137.68,1449.08917,1553039999999,199460.7102994,5463,2781,,0,ETHUSDT
22,1553040000000,137.68,139.63,136.31,139.03,1375.14152,1553126399999,189776.2277689,5153,2525,,0,ETHUSDT
23,1553126400000,138.97,139.71,133.06,134.94,1374.57347,1553212799999,188605.3271794,5242,2628,,0,ETHUSDT
24,1553212800000,135.04,137.43,134.36,136.12,1264.0832,1553299199999,171892.8184727,4801,2384,,0,ETHUSDT
25,1553299200000,136.16,137.19,135.28,136.75,339.51355,1553385599999,46326.1105996,1299,655,,0,ETHUSDT
26,1553472000000,136.72,136.84,132.01,134.08,885.47173,1553558399999,119131.1595041,3273,1636,,0,ETHUSDT
27,1553558400000,133.94,134.85,132.38,134.01,1340.8102,1553644799999,179404.0785073,5098,2486,,0,ETHUSDT
28,1553644800000,133.93,140.12,133.69,139.69,1364.59271,1553731199999,187688.3592936,5068,2536,,0,ETHUSDT
29,1553731200000,139.65,139.75,137.16,137.91,1391.11028,1553817599999,192073.5753581,5142,2502,,0,ETHUSDT
30,1553817600000,137.87,143.41,137.53,143.16,1315.26655,1553903999999,184205.339917,4816,2362,,0,ETHUSDT
31,1553904000000,143.4,145.58,140.6,142.11,1365.31262,1553990399999,194535.27738,5213,2635,,0,ETHUSDT
32,1553990400000,142.28,142.82,140.13,141.71,1326.77879,1554076799999,187511.6643148,5062,2452,,0,ETHUSDT
33,1554076800000,141.41,143.19,140.17,142.16,1286.53108,1554163199999,183035.9377624,4853,2425,,0,ETHUSDT
34,1554163200000,142.21,165.31,141.03,163.33,1441.70505,1554249599999,218358.54731,5440,2720,,0,ETHUSDT
35,1554249600000,163.28,175.53,162.25,174.78,919.15481,1554335999999,153872.351471,3344,1650,,0,ETHUSDT
36,1554336000000,161.41,163.01,153.01,157.12,1182.09123,1554422399999,188531.6592132,4412,2192,,0,ETHUSDT
37,1554422400000,157.41,167.52,156.28,164.87,1363.73831,1554508799999,221616.9589466,5093,2522,,0,ETHUSDT
38,1554508800000,164.9,172.28,160.06,165.29,1321.91171,1554595199999,217521.1635785,4995,2550,,0,ETHUSDT
39,1554595200000,165.32,175.02,164.24,173.91,1404.42528,1554681599999,236034.2970026,5308,2622,,0,ETHUSDT
40,1554681600000,174.32,185.66,171.77,179.5,2126.66326,1554767999999,379564.6033331,7791,3843,,0,ETHUSDT
41,1554768000000,179.5,179.5,172.21,174.63,2434.47737,1554854399999,427844.9305927,9168,4542,,0,ETHUSDT
42,1554854400000,174.63,182.28,172.75,177.05,2147.52825,1554940799999,383474.2359909,8008,4100,,0,ETHUSDT
43,1554940800000,176.74,177.54,159.26,164.65,2250.80538,1555027199999,374985.4595243,8452,4286,,0,ETHUSDT
44,1555027200000,164.65,166.27,158.84,163.71,2455.86619,1555113599999,401269.6907836,9284,4601,,0,ETHUSDT
45,1555113600000,163.71,165.65,161.11,163.68,2471.8708,1555199999999,403932.2865597,9122,4630,,0,ETHUSDT
46,1555200000000,163.64,168.24,161.23,166.85,2368.84567,1555286399999,386767.346283,8859,4417,,0,ETHUSDT
47,1555286400000,167.21,168.94,158.05,160.39,2121.2976,1555372799999,349926.4080929,8032,3943,,0,ETHUSDT
48,1555372800000,160.39,166.84,159.24,165.89,2426.26232,1555459199999,395363.8357675,9086,4463,,0,ETHUSDT
