,open_time,open,high,low,close,volume,close time,Quote asset volume,Number of trades,oth,null,other,market_name
0,1578614400000,0.00003,0.00003,0.00001545,0.00001545,121,1578700799999,0.00233599,9,3,,0,BXCBTC
1,1578700800000,0.00001188,0.000012,0.00000998,0.00000998,209,1578787199999,0.00218062,4,1,,0,BXCBTC
2,1578787200000,0.000012,0.000012,0.00000777,0.00000777,574,1578873599999,0.00618026,6,2,,0,BXCBTC
3,1578873600000,0.00000777,0.00000777,0.00000655,0.00000655,97,1578959999999,0.00065731,5,0,,0,BXCBTC
4,1578960000000,0.00000632,0.000009,0.00000439,0.000005,713,1579046399999,0.0041769,25,3,,0,BXCBTC
5,1579046400000,0.0000055,0.0000057,0.0000043,0.000005,300,1579132799999,0.0015795,6,2,,0,BXCBTC
6,1579132800000,0.00000601,0.0000082,0.000006,0.0000082,126,1579219199999,0.00094941,5,2,,0,BXCBTC
7,1579219200000,0.0000062,0.000012,0.0000062,0.000012,552,1579305599999,0.00568415,19,14,,0,BXCBTC
8,1579305600000,0.00001147,0.000014,0.00001147,0.00001221,1135,1579391999999,0.0139799,11,2,,0,BXCBTC
9,1579392000000,0.00001221,0.00001221,0.00001001,0.00001001,622,1579478399999,0.00745214,9,1,,0,BXCBTC
10,1579478400000,0.00001005,0.00001005,0.00001005,0.00001005,346,1579564799999,0.0034773,8,0,,0,BXCBTC
11,1579564800000,0.00001005,0.00001005,0.00000801,0.00000801,579,1579651199999,0.00492859,10,0,,0,BXCBTC
12,1579651200000,0.000008,0.000008,0.000007,0.000007,3723,1579737599999,0.02656858,7,3,,0,BXCBTC
13,1579737600000,0.00000799,0.00000799,0.00000799,0.00000799,17,1579823999999,0.00013583,1,1,,0,BXCBTC
14,1579824000000,0.00000799,0.00000799,0.000006,0.000006,117,1579910399999,0.00074907,5,1,,0,BXCBTC
15,1579910400000,0.00000615,0.00000615,0.00000615,0.00000615,77,1579996799999,0.00047355,1,0,,0,BXCBTC
16,1579996800000,0.0000062,0.0000062,0.0000062,0.0000062,35,1580083199999,0.000217,1,0,,0,BXCBTC
17,1580083200000,0.00000601,0.0000079,0.0000052,0.00000773,2335,1580169599999,0.01542165,170,83,,0,BXCBTC
18,1580169600000,0.00000762,0.000016,0.00000653,0.00001225,79332,1580255999999,0.85757074,8622,4344,,0,BXCBTC
19,1580256000000,0.00001241,0.00001512,0.00001023,0.00001296,78388,1580342399999,0.96983297,8857,4423,,0,BXCBTC
20,1580342400000,0.00001298,0.00001509,0.00000958,0.00001234,83352,1580428799999,0.97588519,8923,4453,,0,BXCBTC
