,open_time,,open,high,low,close,,,volume,close time,Quote asset volume,Number of trades,oth,null,other,market_name
46,1.57896E+12,2020/1/14,0.00051836,0.00058994,0.00049424,0.00058467,8751.44,5.116704425,3471.217,1.57905E+12,1.96441753,7912,3908,,0,CVABTC
47,1.57905E+12,2020/1/15,0.00058471,0.00058996,0.00049073,0.00056903,8828.98,5.023954489,2781.605,1.57913E+12,1.54537418,6242,3128,,0,CVABTC
48,1.57913E+12,2020/1/16,0.00056903,0.00058954,0.0004924,0.00055454,8735.04,4.843929082,3501.357,1.57922E+12,1.93239502,7670,3861,,0,CVABTC
49,1.57922E+12,2020/1/17,0.00055526,0.00058979,0.0004917,0.00056246,8916.99,5.015450195,2845.399,1.57931E+12,1.58237869,6402,3270,,0,CVABTC
50,1.57931E+12,2020/1/18,0.00056568,0.00058996,0.0004904,0.00057526,8935.07,5.139988368,4055.081,1.57939E+12,2.25739179,9170,4587,,0,CVABTC
51,1.57939E+12,2020/1/19,0.0005869,0.00058994,0.00049148,0.00056973,21447.03,12.2190164,4320.699,1.57948E+12,2.40193788,9538,4809,,0,CVABTC
52,1.57948E+12,2020/1/20,0.00056976,0.00058999,0.00049622,0.00053635,8639.31,4.633693919,3792.562,1.57956E+12,2.12833888,8557,4309,,0,CVABTC
53,1.57956E+12,2020/1/21,0.00053636,0.00058996,0.00050032,0.00055267,8747.93,4.834718473,3654.948,1.57965E+12,2.03999579,8237,4135,,0,CVABTC
54,1.57965E+12,2020/1/22,0.00053641,0.0005896,0.00049154,0.00055744,8676.45,4.836600288,3617.845,1.57974E+12,1.97759097,8156,4087,,0,CVABTC
55,1.57974E+12,2020/1/23,0.00056135,0.00058973,0.00049053,0.00052728,8529.59,4.497482215,2166.474,1.57982E+12,1.18371015,4928,2453,,0,CVABTC
56,1.57982E+12,2020/1/24,0.00050369,0.00058986,0.00049087,0.0005598,8429.81,4.719007638,2896.327,1.57991E+12,1.60321788,6554,3269,,0,CVABTC
57,1.57991E+12,2020/1/25,0.00055808,0.00058996,0.00049259,0.00053659,8352.38,4.481803584,3759.828,1.58E+12,2.10309238,8611,4303,,0,CVABTC
58,1.58E+12,2020/1/26,0.00053902,0.00058999,0.00049505,0.00055076,8610.8,4.742484208,3808.069,1.58008E+12,2.12236915,8474,4264,,0,CVABTC
59,1.58008E+12,2020/1/27,0.00055076,0.00058994,0.00050539,0.00057172,8909,5.09345348,3900.632,1.58017E+12,2.18676114,8450,4193,,0,CVABTC
60,1.58017E+12,2020/1/28,0.00056769,0.00058987,0.00049109,0.00056414,9121.65,5.145887631,3763.692,1.58026E+12,2.10064567,8594,4317,,0,CVABTC
61,1.58026E+12,2020/1/29,0.00056391,0.00058988,0.00049167,0.00050071,9302.44,4.657824732,3947.031,1.58034E+12,2.20060241,8800,4394,,0,CVABTC
62,1.58034E+12,2020/1/30,0.00050075,0.0005899,0.00049125,0.00056366,9298.05,5.240938863,3967.045,1.58043E+12,2.20712707,8954,4370,,0,CVABTC
63,1.58043E+12,2020/1/31,0.00056007,0.00058696,0.00049031,0.00056694,9340.56,5.295537086,3908.057,1.58052E+12,2.14807008,8685,4340,,0,CVABTC
64,1.58052E+12,2020/2/1,0.00057029,0.00057859,0.00035042,0.00053261,9389.57,5.000978878,4020.244,1.5806E+12,2.16349215,8979,4484,,0,CVABTC
65,1.5806E+12,2020/2/2,0.00051869,0.00057834,0.00025706,0.00054086,9336.81,5.049907057,4199.638,1.58069E+12,2.05228071,9214,4576,,0,CVABTC
66,1.58069E+12,2020/2/3,0.00054164,0.00054981,0.00048025,0.00050377,9304.91,4.687534511,3910.656,1.58077E+12,2.01757924,8887,4439,,0,CVABTC
67,1.58077E+12,2020/2/4,0.00049673,0.00050997,0.00048042,0.00049468,8977.32,4.440900658,4326.407,1.58086E+12,2.16332822,9671,4801,,0,CVABTC
68,1.58086E+12,2020/2/5,0.00049369,0.00050999,0.00048036,0.00050714,9606.34,4.871759268,4282.837,1.58095E+12,2.13655296,9482,4704,,0,CVABTC
69,1.58095E+12,2020/2/6,0.00050218,0.00050218,0.00025498,0.00046713,9540.3,4.456560339,2338.094,1.58103E+12,0.94975955,5149,2545,,0,CVABTC
70,1.58103E+12,2020/2/7,0.00044828,0.00047977,0.00025155,0.00040215,9826.8,3.95184762,4050.05,1.58112E+12,1.56048963,9156,4630,,0,CVABTC
71,1.58112E+12,2020/2/8,0.00035375,0.00047919,0.00025614,0.00044329,9892.74,4.385352715,11410.37,1.58121E+12,4.42569431,4272,2106,,0,CVABTC
72,1.58121E+12,2020/2/9,0.00043428,0.0047325,2.70E-07,0.00000965,10150.12,0.097948658,13324.155,1.58129E+12,4.29527834,4074,2007,,0,CVABTC
73,1.58129E+12,2020/2/10,0.00000961,0.00001197,1.30E-07,0.0000076,9583.9,0.07283764,12407.232,1.58138E+12,0.0760886,3948,1976,,0,CVABTC
74,1.58138E+12,2020/2/11,0.00000882,0.000014,0.00000165,0.00000884,10234.7,0.090474748,371567.572,1.58147E+12,2.93207915,3937,1985,,0,CVABTC
75,1.58147E+12,2020/2/12,0.0000067,0.000022,0.00000279,0.00001532,10334.09,0.158318259,407443.803,1.58155E+12,4.68007502,4066,1997,,0,CVABTC
76,1.58155E+12,2020/2/13,0.00001325,0.00002197,0.00000214,0.00001485,10230.12,0.151917282,396627,1.58164E+12,5.40638575,3900,1932,,0,CVABTC
77,1.58164E+12,2020/2/14,0.00002071,0.000027,0.00000202,0.00002352,10348.72,0.243401894,412271,1.58172E+12,5.91950946,3972,1916,,0,CVABTC
78,1.58172E+12,2020/2/15,0.00002225,0.000027,0.00000227,0.00001331,9897.2,0.131731732,397748,1.58181E+12,7.47151126,3991,2004,,0,CVABTC
79,1.58181E+12,2020/2/16,0.00001348,0.00002699,0.00001038,0.00001643,9944.85,0.163393886,399729,1.5819E+12,6.51770822,3955,1961,,0,CVABTC
80,1.5819E+12,2020/2/17,0.00001805,0.000041,0.00001028,0.00002899,9697.85,0.281140672,118811,1.58198E+12,2.34353736,1167,569,,0,CVABTC
81,1.58198E+12,2020/2/18,0.00001335,0.00002392,0.0000091,0.00002037,10157.08,0.20689972,162793,1.58207E+12,2.89684267,1634,815,,0,CVABTC
82,1.58207E+12,2020/2/19,0.00001369,0.00002394,0.00000377,0.00001962,9612.99,0.188606864,324977,1.58216E+12,5.58215825,3358,1664,,0,CVABTC
83,1.58216E+12,2020/2/20,0.00002264,0.00002391,0.00000887,0.00001308,9597.32,0.125532946,395837,1.58224E+12,6.59723493,3908,2003,,0,CVABTC
84,1.58224E+12,2020/2/21,0.00001507,0.00002196,0.00000899,0.00001352,9682.52,0.13090767,415776,1.58233E+12,6.8208136,3988,2033,,0,CVABTC
85,1.58233E+12,2020/2/22,0.00001389,0.00001999,0.00000262,0.00000596,9654.12,0.057538555,414203,1.58242E+12,5.02273162,4082,2038,,0,CVABTC
86,1.58242E+12,2020/2/23,0.00000607,0.00000625,0.00000251,0.00000436,9957.61,0.04341518,403026,1.5825E+12,1.79924267,4119,2073,,0,CVABTC
87,1.5825E+12,2020/2/24,0.00000436,0.00000549,0.00000253,0.00000509,9662.95,0.049184416,108023,1.58259E+12,0.46047342,1119,558,,0,CVABTC
88,1.58259E+12,2020/2/25,0.0000046,0.00000499,0.00000301,0.00000471,9320.71,0.043900544,249580,1.58268E+12,1.04302198,2435,1220,,0,CVABTC
89,1.58268E+12,2020/2/26,0.00000476,0.00000502,0.00000301,0.00000336,8850,0.029736,416914,1.58276E+12,1.68133786,4165,2106,,0,CVABTC
90,1.58276E+12,2020/2/27,0.0000032,0.00000449,0.00000302,0.00000335,8804.64,0.029495544,444220,1.58285E+12,1.70439035,4299,2133,,0,CVABTC
91,1.58285E+12,2020/2/28,0.0000035,0.000021,0.00000301,0.0000096,8692.44,0.083447424,471971,1.58293E+12,2.87520098,4640,2313,,0,CVABTC
92,1.58293E+12,2020/2/29,0.00000928,0.00000999,0.00000226,0.00000343,8537.34,0.029283076,503997,1.58302E+12,3.27561919,4870,2421,,0,CVABTC
93,1.58302E+12,2020/3/1,0.00000337,0.00000598,0.00000228,0.00000492,8545.43,0.042043516,504099,1.58311E+12,2.19567266,4887,2502,,0,CVABTC
94,1.58311E+12,2020/3/2,0.00000441,0.00000589,0.00000223,0.00000314,8929.9,0.028039886,406007,1.58319E+12,1.78771218,4116,2066,,0,CVABTC
95,1.58319E+12,2020/3/3,0.00000309,0.0000059,0.00000223,0.00000496,8760.53,0.043452229,397404,1.58328E+12,1.73724615,3857,1953,,0,CVABTC
96,1.58328E+12,2020/3/4,0.00000453,0.00001999,0.00000223,0.00001323,8751.43,0.115781419,394023,1.58337E+12,2.9158228,3900,1953,,0,CVABTC
97,1.58337E+12,2020/3/5,0.00001325,0.00001949,0.00000244,0.00000548,9045.16,0.049567477,381441,1.58345E+12,3.03432952,3748,1864,,0,CVABTC
98,1.58345E+12,2020/3/6,0.0000035,0.00000647,0.0000035,0.00000647,9123.81,0.059031051,109,1.58354E+12,0.00053,2,1,,0,CVABTC
99,1.58354E+12,2020/3/7,0.00000647,0.00000647,0.00000647,0.00000647,8878.85,0.05744616,100,1.58363E+12,0.000647,2,2,,0,CVABTC
100,1.58363E+12,2020/3/8,0.00001979,0.00001979,0.000001,0.000001,8280.16,0.00828016,3527,1.58371E+12,0.00419082,7,3,,0,CVABTC
101,1.58388E+12,2020/3/11,0.00001959,0.00001959,0.0000012,0.00001949,7928.57,0.154527829,690,1.58397E+12,0.00812962,10,9,,0,CVABTC
102,1.58397E+12,2020/3/12,0.0000189,0.0000189,0.0000189,0.0000189,4674.16,0.088341624,1052,1.58406E+12,0.0198828,7,7,,0,CVABTC
103,1.58414E+12,2020/3/14,0.0000184,0.0000184,0.0000184,0.0000184,5430.02,0.099912368,1067,1.58423E+12,0.0196328,7,7,,0,CVABTC
104,1.58423E+12,2020/3/15,0.00001798,0.00001798,0.00001798,0.00001798,5429.38,0.097620252,1087,1.58432E+12,0.01954426,7,7,,0,CVABTC
105,1.58449E+12,2020/3/18,0.00001088,0.00001088,0.00001088,0.00001088,5113.46,0.055634445,1920,1.58458E+12,0.0208896,10,10,,0,CVABTC
106,1.58466E+12,2020/3/20,0.00000999,0.00000999,0.00000999,0.00000999,6204.41,0.061982056,502,1.58475E+12,0.00501498,5,5,,0,CVABTC
107,1.58492E+12,2020/3/23,0.00000989,0.00000989,0.00000989,0.00000989,6487.57,0.064162067,848,1.58501E+12,0.00838672,3,3,,0,CVABTC
108,1.58509E+12,2020/3/25,0.00000978,0.00000978,0.00000978,0.00000978,6693.22,0.065459692,140,1.58518E+12,0.0013692,2,2,,0,CVABTC
109,1.58535E+12,2020/3/28,0.00000978,0.00000978,0.00000978,0.00000978,6245.65,0.061082457,1004,1.58544E+12,0.00981912,7,7,,0,CVABTC
110,1.58553E+12,2020/3/30,0.0000017,0.00000899,0.0000017,0.00000899,6402.87,0.057561801,755,1.58561E+12,0.0027415,2,1,,0,CVABTC
111,1.58561E+12,2020/3/31,0.00000171,0.00000171,0.00000171,0.00000171,6436.48,0.011006381,1,1.5857E+12,0.00000171,1,0,,0,CVABTC
112,1.5857E+12,2020/4/1,0.00000172,0.00000172,0.00000171,0.00000171,6324.76,0.01081534,905,1.58579E+12,0.00155161,2,0,,0,CVABTC
113,1.58587E+12,2020/4/3,0.00000868,0.00000868,0.00000868,0.00000868,6669.06,0.057887441,1536,1.58596E+12,0.01333248,10,10,,0,CVABTC
114,1.58604E+12,2020/4/5,0.00000598,0.00000598,0.00000598,0.00000598,6717.17,0.040168677,7234,1.58613E+12,0.04325932,33,33,,0,CVABTC
115,1.58639E+12,2020/4/9,9.90E-07,0.0000058,9.90E-07,0.00000579,7286.8,0.042190572,2097,1.58648E+12,0.00653959,5,4,,0,CVABTC
116,1.58665E+12,2020/4/12,0.00000498,0.00000498,0.00000498,0.00000498,6981.02,0.03476548,340,1.58674E+12,0.0016932,1,1,,0,CVABTC
117,1.58708E+12,2020/4/17,0.00000487,0.00000487,0.00000487,0.00000487,7142.61,0.034784511,29869,1.58717E+12,0.14546203,97,97,,0,CVABTC
118,1.5876E+12,2020/4/23,0.00000399,0.00000399,0.00000399,0.00000399,7462.94,0.029777131,8000,1.58769E+12,0.03192,20,20,,0,CVABTC
119,1.5882E+12,2020/4/30,0.00000379,0.00000379,0.00000379,0.00000379,8816.28,0.033413701,24963,1.58829E+12,0.09460977,64,64,,0,CVABTC
120,1.58829E+12,2020/5/1,0.00000379,0.00000379,0.00000379,0.00000379,8794.97,0.033332936,4480,1.58838E+12,0.0169792,13,13,,0,CVABTC
121,1.58846E+12,2020/5/3,0.000001,0.00000298,0.000001,0.00000298,8853.89,0.026384592,14267,1.58855E+12,0.04251368,29,28,,0,CVABTC
122,1.58855E+12,2020/5/4,0.00000298,0.00000298,0.00000298,0.00000298,8931.37,0.026615483,46000,1.58864E+12,0.13708,96,96,,0,CVABTC
123,1.58872E+12,2020/5/6,0.00000249,0.00000249,0.00000249,0.00000249,9115.01,0.022696375,10000,1.58881E+12,0.0249,17,17,,0,CVABTC
124,1.58881E+12,2020/5/7,0.00000239,0.00000239,0.00000239,0.00000239,9200.88,0.021990103,30836,1.5889E+12,0.07369804,51,51,,0,CVABTC
125,1.5889E+12,2020/5/8,0.00000219,0.00000224,0.00000219,0.00000224,9940.87,0.022267549,30600,1.58898E+12,0.067524,50,50,,0,CVABTC
126,1.58898E+12,2020/5/9,0.00000224,0.00000224,0.00000224,0.00000224,9752.18,0.021844883,30600,1.58907E+12,0.068544,51,51,,0,CVABTC
127,1.58907E+12,2020/5/10,0.00000199,0.00000199,0.00000199,0.00000199,8800,0.017512,20400,1.58916E+12,0.040596,32,32,,0,CVABTC
128,1.58916E+12,2020/5/11,0.00000199,0.00000199,0.00000199,0.00000199,8601.65,0.017117284,51000,1.58924E+12,0.10149,88,88,,0,CVABTC
129,1.58924E+12,2020/5/12,0.00000199,0.000011,0.00000199,0.000011,8795.07,0.09674577,35613,1.58933E+12,0.1346228,102,102,,0,CVABTC
130,1.58933E+12,2020/5/13,0.00000729,0.00000729,0.00000101,0.00000727,9296.73,0.067587227,1895,1.58941E+12,0.01333439,12,11,,0,CVABTC
131,1.58941E+12,2020/5/14,0.00000727,0.00001089,0.00000727,0.00001089,9800.66,0.106729187,5076,1.5895E+12,0.04199948,30,30,,0,CVABTC
132,1.5895E+12,2020/5/15,0.00000699,0.00000699,0.00000699,0.00000699,9516.24,0.066518518,2000,1.58959E+12,0.01398,10,10,,0,CVABTC
133,1.58959E+12,2020/5/16,0.00000699,0.00000699,0.00000699,0.00000699,9381.23,0.065574798,3000,1.58967E+12,0.02097,15,15,,0,CVABTC
134,1.58967E+12,2020/5/17,0.00001089,0.00001089,0.00001089,0.00001089,9713.64,0.10578154,2000,1.58976E+12,0.02178,16,16,,0,CVABTC
135,1.58976E+12,2020/5/18,0.00001089,0.0000189,0.00001089,0.0000189,9770.81,0.184668309,3699,1.58985E+12,0.0442991,30,30,,0,CVABTC
136,1.58985E+12,2020/5/19,0.00000127,0.00001879,0.00000127,0.00001879,9751.98,0.183239704,1030,1.58993E+12,0.01933618,25,23,,0,CVABTC
137,1.58993E+12,2020/5/20,0.00001879,0.00001879,0.00001879,0.00001879,9755.78,0.183311106,240,1.59002E+12,0.0045096,4,4,,0,CVABTC
138,1.59002E+12,2020/5/21,0.00001878,0.00001879,0.00001878,0.00001879,8949.42,0.168159602,1250,1.59011E+12,0.0234775,22,22,,0,CVABTC
139,1.59019E+12,2020/5/23,0.000012,0.000012,0.000012,0.000012,9173.6,0.1100832,1203,1.59028E+12,0.014436,13,13,,0,CVABTC
140,1.59028E+12,2020/5/24,0.000009,0.00001879,0.000009,0.00001879,9168.51,0.172276303,374.2655668,1.59036E+12,0.00690518,7,7,,0,CVABTC
141,1.59045E+12,2020/5/26,0.00004499,0.00004499,0.00004488,0.00004488,9060.29,0.406625815,940,1.59054E+12,0.04226981,15,15,,0,CVABTC
142,1.5908E+12,2020/5/30,0.000029,0.000029,0.000029,0.000029,9881.18,0.28655422,21,1.59088E+12,0.000609,2,2,,0,CVABTC
143,1.59106E+12,2020/6/2,0.00002889,0.00002889,0.00002889,0.00002889,10590.56,0.305961278,5,1.59114E+12,0.00014445,1,1,,0,CVABTC
144,1.59114E+12,2020/6/3,0.0000288,0.0000289,0.0000288,0.0000289,9580,0.276862,217,1.59123E+12,0.0062698,4,4,,0,CVABTC
145,1.5914E+12,2020/6/6,0.00001,0.00001,0.00001,0.00001,9651.42,0.0965142,10,1.59149E+12,0.0001,1,0,,0,CVABTC
146,1.59149E+12,2020/6/7,0.00002888,0.00002888,0.00002888,0.00002888,9812.73,0.283391642,500,1.59157E+12,0.01444,5,5,,0,CVABTC
147,1.59175E+12,2020/6/10,0.00002888,0.00002888,0.00002888,0.00002888,9530.95,0.275253836,11,1.59183E+12,0.00031768,1,1,,0,CVABTC
148,1.59201E+12,2020/6/13,0.00002887,0.00002887,0.00002887,0.00002887,9578.35,0.276526965,1000,1.59209E+12,0.02887,10,10,,0,CVABTC
