,open_time,open,high,low,close,volume,close time,Quote asset volume,Number of trades,oth,null,other,market_name
0,1586304000000,0.00000643,0.00000643,0.00000643,0.00000643,20,1586390399999,0.0001286,1,1,,0,EXMRBTC
1,1586390400000,0.00000643,0.00000643,0.00000643,0.00000643,3697,1586476799999,0.02377171,4,4,,0,EXMRBTC
2,1587600000000,0.00000328,0.00000635,0.00000301,0.00000372,62692,1587686399999,0.26802359,1294,655,,0,EXMRBTC
3,1587686400000,0.00000372,0.00000503,0.00000306,0.00000317,68039,1587772799999,0.27255013,1423,728,,0,EXMRBTC
4,1587772800000,0.0000041,0.00000642,0.00000307,0.00000471,68292,1587859199999,0.30951993,1405,680,,0,EXMRBTC
5,1587859200000,0.00000405,0.00000639,0.00000307,0.00000442,69478,1587945599999,0.31408067,1440,707,,0,EXMRBTC
6,1587945600000,0.00000327,0.00000496,0.00000307,0.00000395,34509,1588031999999,0.1349246,696,361,,0,EXMRBTC
7,1588032000000,0.00000434,0.00000487,0.00000302,0.00000319,63874,1588118399999,0.21811088,1337,673,,0,EXMRBTC
8,1588118400000,0.0000032,0.00000387,0.00000165,0.00000218,30701,1588204799999,0.08847698,627,314,,0,EXMRBTC
9,1588204800000,0.00000221,0.00000369,0.00000162,0.00000289,60108,1588291199999,0.15340063,1272,650,,0,EXMRBTC
10,1588291200000,0.0000019,0.00000395,0.00000161,0.00000246,66515,1588377599999,0.13607368,1416,689,,0,EXMRBTC
11,1588377600000,0.00000228,0.00000299,0.00000162,0.0000026,61489,1588463999999,0.1408424,1318,632,,0,EXMRBTC
12,1588464000000,0.00000235,0.00000299,0.00000161,0.00000215,69500,1588550399999,0.15865321,1441,717,,0,EXMRBTC
13,1588550400000,0.00000228,0.00000293,0.00000161,0.00000161,69114,1588636799999,0.11705408,1440,699,,0,EXMRBTC
14,1588636800000,0.00000161,0.00000164,0.00000161,0.00000163,69200,1588723199999,0.11202252,1440,732,,0,EXMRBTC
15,1588723200000,0.00000162,0.00000164,0.00000161,0.00000161,68319,1588809599999,0.1106637,1440,710,,0,EXMRBTC
16,1588809600000,0.00000162,0.00000164,0.00000161,0.00000161,69341,1588895999999,0.11172711,1440,717,,0,EXMRBTC
17,1588896000000,0.00000161,0.00000161,0.00000161,0.00000161,52124,1588982399999,0.08391964,1074,514,,0,EXMRBTC
18,1588982400000,0.00000161,0.00000162,0.0000016,0.0000016,9161,1589068799999,0.01474778,187,95,,0,EXMRBTC
19,1589155200000,0.00000163,0.00000163,0.00000162,0.00000163,62537,1589241599999,0.10162472,1304,692,,0,EXMRBTC
20,1589241600000,0.00000162,0.00000164,0.00000161,0.00000163,70320,1589327999999,0.11396516,1441,735,,0,EXMRBTC
21,1589328000000,0.00000163,0.00000164,0.00000161,0.00000161,59380,1589414399999,0.09623141,1251,621,,0,EXMRBTC
