,open_time,open,high,low,close,volume,close time,Quote asset volume,Number of trades,oth,null,other,market_name
0,1576108800000,3.37,3.37,1.02179,2.59332,14296.454,1576195199999,39104.08904742,6060,2990,,0,LIBVD
1,1576195200000,2.57889,3.36975,0.96949,3.21834,14113.271,1576281599999,38456.50901417,7102,3603,,0,LIBVD
2,1576281600000,3.21834,3.3653,1.03676,3.04907,14677.483,1576367999999,42073.49598602,7410,3732,,0,LIBVD
3,1576368000000,3.30809,3.36942,1.03346,3.27843,14237.691,1576454399999,40436.39773728,7507,3768,,0,LIBVD
4,1576454400000,3.10365,3.3696,1.52262,2.99975,13755.16,1576540799999,40180.52102586,7041,3523,,0,LIBVD
5,1576540800000,2.99975,3.3683,0.72,1.24468,21242.578,1576627199999,38207.68914948,7265,3630,,0,LIBVD
6,1576627200000,1.24468,1.68543,0.37,0.85305,14412.792,1576713599999,10885.59944374,5887,2943,,0,LIBVD
7,1576713600000,0.84885,0.96191,0.58644,0.84159,21340.102,1576799999999,18216.1029622,8343,4111,,0,LIBVD
8,1576800000000,0.84928,0.9334,0.48475,0.88557,26015.362,1576886399999,22343.34977681,9694,4862,,0,LIBVD
9,1576886400000,0.90211,0.93296,0.41542,0.48428,28304.846,1576972799999,23150.280246,10449,5183,,0,LIBVD
10,1576972800000,0.49807,0.89923,0.11499,0.71477,20067.78,1577059199999,11453.67081783,7204,3587,,0,LIBVD
11,1577059200000,0.71477,0.88817,0.07516,0.35824,23229.246,1577145599999,14655.59880368,8505,4294,,0,LIBVD
12,1577145600000,0.35824,0.52474,0.01288,0.17771,18783.404,1577231999999,2620.8494177,7030,3549,,0,LIBVD
13,1577232000000,0.12619,0.17759,0.00879,0.14626,17744.547,1577318399999,2266.50973749,6881,3442,,0,LIBVD
14,1577318400000,0.14626,0.17755,0.01056,0.1274,19795.196,1577404799999,2611.31208746,7165,3540,,0,LIBVD
15,1578182400000,0.15,0.15,0.012,0.012,2.824,1578268799999,0.096678,2,1,,0,LIBVD
16,1578441600000,0.05292,0.13844,0.01403,0.0555,1692.245,1578527999999,134.11262556,609,310,,0,LIBVD
17,1587600000000,0.001,0.014,0.001,0.014,957162.819,1587686399999,13140.279466,20,19,,0,LIBVD
18,1589155200000,0.0115,0.0115,0.0115,0.0115,105884.095,1589241599999,1217.6670925,1,1,,0,LIBVD
