,open_time,open,high,low,close,volume,close time,Quote asset volume,Number of trades,oth,null,other,market_name
0,1574812800000,0.17,0.18,0.00820539,0.06804369,21353.6,1574899199999,2886.34661332,6508,3226,,0,LIBUSDT
1,1574899200000,0.06804369,0.1599636,0.0073404,0.1038234,15724.4,1574985599999,1631.69892617,8841,4449,,0,LIBUSDT
2,1574985600000,0.1008281,0.1599889,0.0084021,0.1253644,13917.2,1575071999999,1428.60221207,7785,3912,,0,LIBUSDT
3,1575072000000,0.1351645,0.1596092,0.0076849,0.0860905,14248.7,1575158399999,1488.16002621,7984,3984,,0,LIBUSDT
4,1575158400000,0.0860905,0.1599089,0.0059895,0.093992,14486.9,1575244799999,1542.9122293,8245,4073,,0,LIBUSDT
5,1575244800000,0.0915221,0.159831,0.0078733,0.1223281,15402.8,1575331199999,1676.00730693,8512,4233,,0,LIBUSDT
6,1575331200000,0.1141282,0.1599777,0.0071046,0.1512691,15983,1575417599999,1749.50485604,9048,4449,,0,LIBUSDT
7,1575417600000,0.1541357,0.1599275,0.0068392,0.1259888,16815.7,1575503999999,1550.20651651,9253,4660,,0,LIBUSDT
8,1575504000000,0.1269092,0.1594165,0.007753,0.0956542,16219.3,1575590399999,1554.72608566,8940,4444,,0,LIBUSDT
9,1575590400000,0.0956542,0.1239522,0.0081123,0.0925064,14930.3,1575676799999,1173.76979767,8207,4114,,0,LIBUSDT
10,1575676800000,0.0925064,0.1598917,0.005302,0.1302536,15405.3,1575763199999,1383.22854465,8483,4210,,0,LIBUSDT
11,1575763200000,0.1155213,0.1599842,0.0073819,0.0847172,15487.2,1575849599999,1658.21584318,8537,4290,,0,LIBUSDT
12,1575849600000,0.0760247,0.1599959,0.0053976,0.1358849,15072.3,1575935999999,1528.26303546,8522,4265,,0,LIBUSDT
13,1575936000000,0.1358849,0.1596531,0.009738,0.095345,15782.7,1576022399999,1679.93960155,8676,4341,,0,LIBUSDT
14,1576022400000,0.095345,0.1597799,0.0058671,0.0933585,13592.8,1576108799999,1299.54361335,7768,3919,,0,LIBUSDT
15,1576108800000,0.0769521,0.1281757,0.0056266,0.0993201,16053.7,1576195199999,1391.64404055,8134,4094,,0,LIBUSDT
16,1576195200000,0.0954205,0.1269819,0.0074125,0.0843194,5962.1,1576281599999,578.83266164,3406,1749,,0,LIBUSDT
17,1576281600000,0.0543802,0.1269994,0.0097297,0.1061056,13686.5,1576367999999,1168.25161429,7503,3772,,0,LIBUSDT
18,1576368000000,0.1093544,0.1268314,0.0138836,0.0508646,15201.6,1576454399999,1425.64003977,8655,4311,,0,LIBUSDT
19,1576454400000,0.0508646,0.126743,0.011402,0.1234593,14612.2,1576540799999,1312.67608658,8042,4002,,0,LIBUSDT
20,1576540800000,0.1234593,0.1269735,0.0082564,0.0397521,14513.1,1576627199999,1110.37116391,8195,4131,,0,LIBUSDT
21,1576627200000,0.0397521,0.0505492,0.0194906,0.0438194,12271.5,1576713599999,535.77225358,6765,3422,,0,LIBUSDT
22,1576713600000,0.0438194,0.0847458,0.0114427,0.0433207,21687.3,1576799999999,916.7127777,8526,4279,,0,LIBUSDT
23,1576800000000,0.0450752,0.0478614,0.0073751,0.0398023,26977.2,1576886399999,993.1575229,9734,4861,,0,LIBUSDT
24,1576886400000,0.0398518,0.0446373,0.0109308,0.0281221,28299.1,1576972799999,1016.52658057,10522,5333,,0,LIBUSDT
25,1576972800000,0.0273519,0.0389723,0.0012952,0.0097407,81065.8,1577059199999,521.20436598,10500,5225,,0,LIBUSDT
26,1577059200000,0.0097407,0.0099978,0.003706,0.0054135,22399.5,1577145599999,187.84326256,8475,4212,,0,LIBUSDT
27,1577145600000,0.0040723,0.0099553,0.001,0.001,21675,1577231999999,36.55845299,753,356,,0,LIBUSDT
28,1577232000000,0.0010832,0.0079731,0.0002325,0.0075544,10189.7,1577318399999,60.6628984,3796,1871,,0,LIBUSDT
29,1577318400000,0.0075544,0.0079972,0.0012089,0.0029455,19029.5,1577404799999,114.26743422,7034,3457,,0,LIBUSDT
30,1578441600000,0.00034,0.0047345,0.0001091,0.0014329,1641.2,1578527999999,2.61314129,613,327,,0,LIBUSDT
31,1582934400000,0.0001,0.0001,0.0001,0.0001,100999,1583020799999,10.0999,1,0,,0,LIBUSDT
32,1589241600000,0.000015,0.000015,0.0000141,0.0000141,3387041.9,1589327999999,48.59091759,3,1,,0,LIBUSDT
