,open_time,,open,high,low,close,,,volume,close time,Quote asset volume,Number of trades,oth,null,other,market_name
44,1.57386E+12,2019/11/16,9.40E-07,9.90E-07,2.00E-07,9.90E-07," 8,485.47 ", 0.00840 ,911683,1.57395E+12,0.63505939,11462,5788,,0,BZOBTC
45,1.57395E+12,2019/11/17,9.80E-07,9.90E-07,2.10E-07,9.20E-07," 8,500.96 ", 0.00782 ,912011,1.57404E+12,0.6142273,11512,5766,,0,BZOBTC
46,1.57404E+12,2019/11/18,9.20E-07,9.90E-07,2.10E-07,4.30E-07," 8,210.43 ", 0.00353 ,938712,1.57412E+12,0.65508785,11451,5822,,0,BZOBTC
47,1.57412E+12,2019/11/19,4.30E-07,9.90E-07,2.00E-07,7.90E-07," 8,128.40 ", 0.00642 ,881551,1.57421E+12,0.56226837,10903,5491,,0,BZOBTC
48,1.57421E+12,2019/11/20,7.90E-07,9.90E-07,2.00E-07,8.70E-07," 7,835.12 ", 0.00682 ,900116,1.57429E+12,0.56876202,11036,5575,,0,BZOBTC
49,1.57429E+12,2019/11/21,8.70E-07,9.90E-07,2.00E-07,7.00E-07," 7,624.04 ", 0.00534 ,874243,1.57438E+12,0.65510572,10921,5387,,0,BZOBTC
50,1.57438E+12,2019/11/22,7.00E-07,9.90E-07,2.00E-07,6.70E-07," 7,274.41 ", 0.00487 ,862716,1.57447E+12,0.62441487,10577,5204,,0,BZOBTC
51,1.57447E+12,2019/11/23,6.70E-07,9.90E-07,2.00E-07,6.80E-07," 7,306.45 ", 0.00497 ,815381,1.57455E+12,0.55424183,9970,5005,,0,BZOBTC
52,1.57455E+12,2019/11/24,7.10E-07,9.90E-07,2.00E-07,7.40E-07," 6,935.73 ", 0.00513 ,784662,1.57464E+12,0.5383669,9948,4937,,0,BZOBTC
53,1.57464E+12,2019/11/25,7.40E-07,9.90E-07,3.10E-07,7.90E-07," 7,121.93 ", 0.00563 ,810749,1.57473E+12,0.58773774,10001,5002,,0,BZOBTC
54,1.57473E+12,2019/11/26,8.20E-07,9.90E-07,3.20E-07,5.70E-07," 7,157.39 ", 0.00408 ,792312,1.57481E+12,0.61192865,9857,4938,,0,BZOBTC
55,1.57481E+12,2019/11/27,5.70E-07,9.90E-07,3.10E-07,4.90E-07," 7,501.08 ", 0.00368 ,844758,1.5749E+12,0.63420527,10255,5180,,0,BZOBTC
56,1.5749E+12,2019/11/28,4.80E-07,9.90E-07,3.20E-07,7.80E-07," 7,426.01 ", 0.00579 ,837409,1.57499E+12,0.61379088,10312,5083,,0,BZOBTC
57,1.57499E+12,2019/11/29,7.80E-07,9.90E-07,3.20E-07,8.90E-07," 7,733.57 ", 0.00688 ,730300,1.57507E+12,0.53799314,8862,4399,,0,BZOBTC
58,1.57507E+12,2019/11/30,8.90E-07,9.90E-07,3.70E-07,8.50E-07," 7,541.10 ", 0.00641 ,777515,1.57516E+12,0.58278048,9426,4646,,0,BZOBTC
59,1.57516E+12,2019/12/1,8.50E-07,9.90E-07,3.90E-07,9.70E-07," 7,403.93 ", 0.00718 ,770622,1.57524E+12,0.60712196,9554,4782,,0,BZOBTC
60,1.57524E+12,2019/12/2,9.70E-07,9.90E-07,3.10E-07,6.80E-07," 7,304.41 ", 0.00497 ,820775,1.57533E+12,0.57634234,10064,5049,,0,BZOBTC
61,1.57533E+12,2019/12/3,6.80E-07,9.90E-07,3.10E-07,9.80E-07," 7,287.64 ", 0.00714 ,851721,1.57542E+12,0.58218868,10673,5286,,0,BZOBTC
62,1.57542E+12,2019/12/4,9.80E-07,9.90E-07,3.40E-07,6.60E-07," 7,186.77 ", 0.00474 ,886470,1.5755E+12,0.66252877,10920,5401,,0,BZOBTC
63,1.5755E+12,2019/12/5,6.40E-07,9.90E-07,3.20E-07,7.70E-07," 7,382.81 ", 0.00568 ,848371,1.57559E+12,0.60347247,10511,5172,,0,BZOBTC
64,1.57559E+12,2019/12/6,7.70E-07,9.90E-07,3.10E-07,3.30E-07," 7,533.64 ", 0.00249 ,786245,1.57568E+12,0.56275395,9662,4849,,0,BZOBTC
65,1.57568E+12,2019/12/7,3.30E-07,9.90E-07,3.10E-07,4.20E-07," 7,492.33 ", 0.00315 ,788164,1.57576E+12,0.62301708,9942,4991,,0,BZOBTC
66,1.57576E+12,2019/12/8,4.10E-07,9.90E-07,3.20E-07,9.40E-07," 7,512.14 ", 0.00706 ,809999,1.57585E+12,0.63199682,10057,4998,,0,BZOBTC
67,1.57585E+12,2019/12/9,9.40E-07,9.90E-07,3.10E-07,9.00E-07," 7,347.88 ", 0.00661 ,825856,1.57594E+12,0.58313682,10105,5011,,0,BZOBTC
68,1.57594E+12,2019/12/10,9.00E-07,9.90E-07,4.50E-07,8.80E-07," 7,230.06 ", 0.00636 ,830717,1.57602E+12,0.67103967,10212,5130,,0,BZOBTC
69,1.57602E+12,2019/12/11,8.80E-07,9.90E-07,4.50E-07,6.70E-07," 7,202.80 ", 0.00483 ,710795,1.57611E+12,0.55804772,8848,4523,,0,BZOBTC
70,1.57611E+12,2019/12/12,6.70E-07,9.90E-07,4.50E-07,7.30E-07," 7,208.54 ", 0.00526 ,759091,1.5762E+12,0.61921402,9418,4652,,0,BZOBTC
71,1.5762E+12,2019/12/13,7.40E-07,9.90E-07,4.50E-07,8.00E-07," 7,245.99 ", 0.00580 ,304618,1.57628E+12,0.24406709,3985,2001,,0,BZOBTC
72,1.57628E+12,2019/12/14,7.80E-07,9.90E-07,4.50E-07,9.70E-07," 7,069.88 ", 0.00686 ,716334,1.57637E+12,0.56346906,8880,4453,,0,BZOBTC
73,1.57637E+12,2019/12/15,9.70E-07,9.90E-07,5.00E-07,9.60E-07," 7,119.49 ", 0.00683 ,822386,1.57645E+12,0.74168656,10251,5156,,0,BZOBTC
74,1.57645E+12,2019/12/16,9.60E-07,9.90E-07,5.10E-07,8.80E-07," 6,901.16 ", 0.00607 ,760584,1.57654E+12,0.67247193,9390,4659,,0,BZOBTC
75,1.57654E+12,2019/12/17,8.80E-07,9.90E-07,4.90E-07,8.10E-07," 6,627.16 ", 0.00537 ,747074,1.57663E+12,0.64183089,9557,4730,,0,BZOBTC
76,1.57663E+12,2019/12/18,8.10E-07,9.90E-07,5.20E-07,9.50E-07," 7,274.40 ", 0.00691 ,644585,1.57671E+12,0.56613612,8029,3959,,0,BZOBTC
77,1.57671E+12,2019/12/19,9.50E-07,9.90E-07,4.50E-07,8.80E-07," 7,147.15 ", 0.00629 ,782595,1.5768E+12,0.63819384,9751,4882,,0,BZOBTC
78,1.5768E+12,2019/12/20,8.30E-07,9.90E-07,4.50E-07,7.40E-07," 7,192.28 ", 0.00532 ,918021,1.57689E+12,0.74289076,11430,5743,,0,BZOBTC
79,1.57689E+12,2019/12/21,7.30E-07,9.90E-07,3.40E-07,9.30E-07," 7,132.73 ", 0.00663 ,990434,1.57697E+12,0.74726476,12508,6299,,0,BZOBTC
80,1.57697E+12,2019/12/22,9.00E-07,9.90E-07,2.60E-07,7.80E-07," 7,170.60 ", 0.00559 ,982207,1.57706E+12,0.76262509,12283,6080,,0,BZOBTC
81,1.57706E+12,2019/12/23,7.50E-07,9.90E-07,3.50E-07,8.60E-07," 7,293.18 ", 0.00627 ,756436,1.57715E+12,0.61927423,9631,4853,,0,BZOBTC
82,1.57715E+12,2019/12/24,8.20E-07,9.90E-07,3.60E-07,9.60E-07," 7,288.12 ", 0.00700 ,638962,1.57723E+12,0.54542425,7860,3867,,0,BZOBTC
83,1.57723E+12,2019/12/25,9.60E-07,9.90E-07,3.60E-07,9.70E-07," 7,190.25 ", 0.00697 ,613135,1.57732E+12,0.52104508,7592,3879,,0,BZOBTC
84,1.57732E+12,2019/12/26,9.70E-07,9.90E-07,3.70E-07,7.10E-07," 7,209.71 ", 0.00512 ,631122,1.5774E+12,0.50288591,7859,3882,,0,BZOBTC
85,1.5774E+12,2019/12/27,7.10E-07,9.90E-07,3.00E-07,7.00E-07," 7,222.84 ", 0.00506 ,618814,1.57749E+12,0.44897117,7604,3767,,0,BZOBTC
86,1.57749E+12,2019/12/28,7.00E-07,9.90E-07,3.10E-07,9.20E-07," 7,303.49 ", 0.00672 ,605372,1.57758E+12,0.48503318,7541,3789,,0,BZOBTC
87,1.57758E+12,2019/12/29,9.00E-07,9.90E-07,4.00E-07,8.10E-07," 7,222.35 ", 0.00585 ,334144,1.57766E+12,0.27005104,4265,2163,,0,BZOBTC
88,1.57766E+12,2019/12/30,8.30E-07,9.90E-07,2.70E-07,8.20E-07," 7,306.87 ", 0.00599 ,677477,1.57775E+12,0.54960326,8682,4329,,0,BZOBTC
89,1.57775E+12,2019/12/31,8.10E-07,9.90E-07,2.70E-07,5.90E-07," 7,202.40 ", 0.00425 ,745802,1.57784E+12,0.60988068,9351,4688,,0,BZOBTC
90,1.57784E+12,2020/1/1,4.70E-07,9.90E-07,2.60E-07,8.40E-07," 7,193.02 ", 0.00604 ,746663,1.57792E+12,0.62011094,9363,4664,,0,BZOBTC
91,1.57792E+12,2020/1/2,8.40E-07,9.90E-07,3.70E-07,5.90E-07," 6,964.92 ", 0.00411 ,754163,1.57801E+12,0.56665312,9396,4795,,0,BZOBTC
92,1.57801E+12,2020/1/3,5.90E-07,9.90E-07,2.60E-07,8.60E-07," 7,328.74 ", 0.00630 ,844592,1.5781E+12,0.70243503,10641,5368,,0,BZOBTC
93,1.5781E+12,2020/1/4,8.60E-07,9.90E-07,2.60E-07,9.20E-07," 7,356.44 ", 0.00677 ,778347,1.57818E+12,0.513992,9520,4692,,0,BZOBTC
94,1.57818E+12,2020/1/5,9.20E-07,9.90E-07,3.70E-07,6.50E-07," 7,347.19 ", 0.00478 ,814591,1.57827E+12,0.6553023,10160,5058,,0,BZOBTC
95,1.57827E+12,2020/1/6,6.50E-07,9.90E-07,2.90E-07,7.70E-07," 7,769.48 ", 0.00598 ,757578,1.57836E+12,0.59194082,9352,4608,,0,BZOBTC
96,1.57836E+12,2020/1/7,7.70E-07,9.90E-07,3.50E-07,9.40E-07," 8,140.41 ", 0.00765 ,796708,1.57844E+12,0.65353865,9732,4859,,0,BZOBTC
97,1.57844E+12,2020/1/8,9.40E-07,9.90E-07,2.60E-07,6.60E-07," 8,034.28 ", 0.00530 ,715622,1.57853E+12,0.48814954,8890,4500,,0,BZOBTC
98,1.57853E+12,2020/1/9,6.20E-07,9.90E-07,2.60E-07,2.70E-07," 7,825.35 ", 0.00211 ,563787,1.57861E+12,0.33658281,7196,3598,,0,BZOBTC
99,1.57861E+12,2020/1/10,3.00E-07,9.90E-07,2.60E-07,7.90E-07," 8,182.75 ", 0.00646 ,777815,1.5787E+12,0.47646901,9778,4834,,0,BZOBTC
100,1.5787E+12,2020/1/11,8.50E-07,9.90E-07,2.60E-07,9.40E-07," 8,023.48 ", 0.00754 ,815937,1.57879E+12,0.57402734,9974,4943,,0,BZOBTC
101,1.57879E+12,2020/1/12,9.60E-07,9.90E-07,2.60E-07,5.40E-07," 8,181.40 ", 0.00442 ,821962,1.57887E+12,0.54354863,10187,5104,,0,BZOBTC
102,1.57887E+12,2020/1/13,5.90E-07,9.90E-07,2.60E-07,6.00E-07," 8,115.54 ", 0.00487 ,791410,1.57896E+12,0.47628935,9850,4815,,0,BZOBTC
103,1.57896E+12,2020/1/14,6.20E-07,9.90E-07,2.70E-07,4.60E-07," 8,751.44 ", 0.00403 ,751058,1.57905E+12,0.47735733,9473,4805,,0,BZOBTC
104,1.57905E+12,2020/1/15,2.90E-07,9.90E-07,2.60E-07,6.30E-07," 8,828.98 ", 0.00556 ,581983,1.57913E+12,0.3866592,7164,3617,,0,BZOBTC
105,1.57913E+12,2020/1/16,7.30E-07,9.90E-07,2.60E-07,2.90E-07," 8,735.04 ", 0.00253 ,756506,1.57922E+12,0.48762249,9464,4759,,0,BZOBTC
106,1.57922E+12,2020/1/17,2.80E-07,9.90E-07,2.60E-07,5.10E-07," 8,916.99 ", 0.00455 ,644151,1.57931E+12,0.35194644,8077,4031,,0,BZOBTC
107,1.57931E+12,2020/1/18,5.20E-07,9.90E-07,2.60E-07,5.60E-07," 8,935.07 ", 0.00500 ,956425,1.57939E+12,0.57310843,12010,6070,,0,BZOBTC
108,1.57939E+12,2020/1/19,6.10E-07,9.90E-07,2.60E-07,6.60E-07," 21,447.03 ", 0.01416 ,1020092,1.57948E+12,0.63685167,12683,6386,,0,BZOBTC
109,1.57948E+12,2020/1/20,6.90E-07,9.90E-07,2.60E-07,6.90E-07," 8,639.31 ", 0.00596 ,893096,1.57956E+12,0.54872191,11113,5706,,0,BZOBTC
110,1.57956E+12,2020/1/21,6.80E-07,9.80E-07,2.60E-07,7.20E-07," 8,747.93 ", 0.00630 ,833565,1.57965E+12,0.46797527,10598,5330,,0,BZOBTC
111,1.57965E+12,2020/1/22,7.50E-07,0.000001,2.50E-07,3.70E-07," 8,676.45 ", 0.00321 ,845791.45,1.57974E+12,0.43072255,10355,5164,,0,BZOBTC
112,1.57974E+12,2020/1/23,4.00E-07,6.50E-07,2.60E-07,4.50E-07," 8,529.59 ", 0.00384 ,984707,1.57982E+12,0.44379524,12529,6228,,0,BZOBTC
113,1.57982E+12,2020/1/24,4.60E-07,6.50E-07,2.60E-07,3.10E-07," 8,429.81 ", 0.00261 ,664182,1.57991E+12,0.29864051,8344,4118,,0,BZOBTC
114,1.57991E+12,2020/1/25,3.00E-07,6.50E-07,2.60E-07,4.60E-07," 8,352.38 ", 0.00384 ,869505,1.58E+12,0.41046043,10776,5460,,0,BZOBTC
115,1.58E+12,2020/1/26,4.20E-07,6.50E-07,2.60E-07,3.20E-07," 8,610.80 ", 0.00276 ,853302,1.58008E+12,0.39558285,10612,5353,,0,BZOBTC
116,1.58008E+12,2020/1/27,3.10E-07,6.50E-07,2.60E-07,5.10E-07," 8,909.00 ", 0.00454 ,834899,1.58017E+12,0.35843117,10443,5242,,0,BZOBTC
117,1.58017E+12,2020/1/28,4.60E-07,6.50E-07,2.60E-07,5.70E-07," 9,121.65 ", 0.00520 ,831591,1.58026E+12,0.37279234,10431,5192,,0,BZOBTC
118,1.58026E+12,2020/1/29,5.70E-07,6.50E-07,2.60E-07,4.00E-07," 9,302.44 ", 0.00372 ,848465,1.58034E+12,0.39387937,10645,5297,,0,BZOBTC
119,1.58034E+12,2020/1/30,4.00E-07,6.50E-07,2.60E-07,4.30E-07," 9,298.05 ", 0.00400 ,874658,1.58043E+12,0.40365464,10886,5381,,0,BZOBTC
120,1.58043E+12,2020/1/31,4.20E-07,6.50E-07,2.60E-07,5.20E-07," 9,340.56 ", 0.00486 ,837558,1.58052E+12,0.36990154,10295,5146,,0,BZOBTC
121,1.58052E+12,2020/2/1,5.30E-07,6.50E-07,2.60E-07,4.50E-07," 9,389.57 ", 0.00423 ,843457,1.5806E+12,0.38903309,10495,5224,,0,BZOBTC
122,1.5806E+12,2020/2/2,4.70E-07,6.50E-07,2.60E-07,3.70E-07," 9,336.81 ", 0.00345 ,895435,1.58069E+12,0.39630478,11384,5719,,0,BZOBTC
123,1.58069E+12,2020/2/3,3.50E-07,6.50E-07,2.60E-07,5.10E-07," 9,304.91 ", 0.00475 ,922527,1.58077E+12,0.43845511,11269,5686,,0,BZOBTC
124,1.58077E+12,2020/2/4,5.30E-07,6.50E-07,2.60E-07,3.50E-07," 8,977.32 ", 0.00314 ,1050005,1.58086E+12,0.48893105,12705,6394,,0,BZOBTC
125,1.58086E+12,2020/2/5,4.20E-07,6.50E-07,2.60E-07,6.00E-07," 9,606.34 ", 0.00576 ,1022395,1.58095E+12,0.48645778,12650,6307,,0,BZOBTC
126,1.58095E+12,2020/2/6,5.80E-07,6.50E-07,2.60E-07,4.90E-07," 9,540.30 ", 0.00467 ,1004653,1.58103E+12,0.46962426,12640,6314,,0,BZOBTC
127,1.58103E+12,2020/2/7,4.90E-07,6.50E-07,2.60E-07,4.60E-07," 9,826.80 ", 0.00452 ,968931,1.58112E+12,0.45476386,11965,5954,,0,BZOBTC
128,1.58112E+12,2020/2/8,3.90E-07,6.50E-07,2.60E-07,5.40E-07," 9,892.74 ", 0.00534 ,1014840,1.58121E+12,0.50019081,12529,6166,,0,BZOBTC
129,1.58121E+12,2020/2/9,5.30E-07,6.50E-07,2.60E-07,5.70E-07," 10,150.12 ", 0.00579 ,1013086,1.58129E+12,0.52558644,12627,6402,,0,BZOBTC
130,1.58129E+12,2020/2/10,5.60E-07,6.50E-07,5.30E-07,6.10E-07," 9,583.90 ", 0.00585 ,975347,1.58138E+12,0.57336629,12094,5989,,0,BZOBTC
131,1.58138E+12,2020/2/11,6.20E-07,6.50E-07,3.20E-07,4.70E-07," 10,234.70 ", 0.00481 ,966088,1.58147E+12,0.56315736,11915,5907,,0,BZOBTC
132,1.58147E+12,2020/2/12,4.70E-07,6.50E-07,2.60E-07,3.90E-07," 10,334.09 ", 0.00403 ,951151,1.58155E+12,0.40535428,11801,5861,,0,BZOBTC
133,1.58155E+12,2020/2/13,3.90E-07,6.50E-07,2.60E-07,4.40E-07," 10,230.12 ", 0.00450 ,896359,1.58164E+12,0.42443467,11274,5611,,0,BZOBTC
134,1.58164E+12,2020/2/14,4.70E-07,6.50E-07,2.60E-07,3.40E-07," 10,348.72 ", 0.00352 ,895334,1.58172E+12,0.42903111,11158,5586,,0,BZOBTC
135,1.58172E+12,2020/2/15,3.50E-07,6.50E-07,2.60E-07,4.70E-07," 9,897.20 ", 0.00465 ,932943,1.58181E+12,0.4555461,11646,5865,,0,BZOBTC
136,1.58181E+12,2020/2/16,4.70E-07,6.50E-07,2.60E-07,5.30E-07," 9,944.85 ", 0.00527 ,965384,1.5819E+12,0.44709817,12166,6087,,0,BZOBTC
137,1.5819E+12,2020/2/17,5.10E-07,6.50E-07,2.60E-07,5.40E-07," 9,697.85 ", 0.00524 ,294863,1.58198E+12,0.14435148,3629,1792,,0,BZOBTC
138,1.58198E+12,2020/2/18,5.60E-07,6.50E-07,2.60E-07,5.60E-07," 10,157.08 ", 0.00569 ,850006,1.58207E+12,0.39029989,10798,5332,,0,BZOBTC
139,1.58207E+12,2020/2/19,5.50E-07,6.50E-07,2.60E-07,4.20E-07," 9,612.99 ", 0.00404 ,1050728,1.58216E+12,0.46164825,13205,6647,,0,BZOBTC
140,1.58216E+12,2020/2/20,4.00E-07,6.50E-07,2.60E-07,5.30E-07," 9,597.32 ", 0.00509 ,1017516,1.58224E+12,0.47140592,12876,6348,,0,BZOBTC
141,1.58224E+12,2020/2/21,5.50E-07,6.50E-07,3.30E-07,4.70E-07," 9,682.52 ", 0.00455 ,1002259,1.58233E+12,0.46161184,12745,6472,,0,BZOBTC
142,1.58233E+12,2020/2/22,4.70E-07,6.50E-07,3.30E-07,5.50E-07," 9,654.12 ", 0.00531 ,1048156,1.58242E+12,0.51195766,12872,6464,,0,BZOBTC
143,1.58242E+12,2020/2/23,5.40E-07,6.50E-07,2.60E-07,4.10E-07," 9,957.61 ", 0.00408 ,1065280,1.5825E+12,0.50561269,13129,6666,,0,BZOBTC
144,1.5825E+12,2020/2/24,4.10E-07,6.50E-07,2.60E-07,4.10E-07," 9,662.95 ", 0.00396 ,1071699,1.58259E+12,0.44522451,13259,6672,,0,BZOBTC
145,1.58259E+12,2020/2/25,4.00E-07,6.50E-07,2.60E-07,3.00E-07," 9,320.71 ", 0.00280 ,1027863,1.58268E+12,0.50746834,12773,6501,,0,BZOBTC
