,open_time,open,high,low,close,volume,close time,Quote asset volume,Number of trades,oth,null,other,market_name
0,1574899200000,0.00000498,0.0000618,0.0000015,0.00004765,6394,1574985599999,0.210613,3717,1904,,0,LIBBTC
1,1574985600000,0.00004305,0.00006183,0.00000291,0.00005305,11690,1575071999999,0.51662865,6956,3439,,0,LIBBTC
2,1575072000000,0.00005593,0.00006173,0.00000256,0.00004777,12007,1575158399999,0.50675407,7219,3634,,0,LIBBTC
3,1575158400000,0.00004736,0.00005147,0.00000186,0.00001684,12239,1575244799999,0.42673391,7392,3740,,0,LIBBTC
4,1575244800000,0.00001684,0.00005133,0.00000235,0.00005083,12712,1575331199999,0.45295229,7872,3970,,0,LIBBTC
5,1575331200000,0.00005083,0.00005138,0.00000245,0.00002704,13166,1575417599999,0.4539041,8143,4122,,0,LIBBTC
6,1575417600000,0.00002704,0.00005133,0.00000147,0.00002586,13873,1575503999999,0.46692323,8107,3988,,0,LIBBTC
7,1575504000000,0.00002586,0.0000511,0.00000212,0.00002888,13486,1575590399999,0.36443067,7941,3968,,0,LIBBTC
8,1575590400000,0.00002888,0.00003925,0.00000248,0.00003728,12628,1575676799999,0.37198565,7402,3790,,0,LIBBTC
9,1575676800000,0.00003728,0.00003903,0.00000219,0.00003046,12754,1575763199999,0.30042946,7691,3795,,0,LIBBTC
10,1575763200000,0.00001975,0.00003223,0.00000196,0.00000814,12685,1575849599999,0.22332055,7749,3876,,0,LIBBTC
11,1575849600000,0.00000913,0.00001991,0.0000032,0.00001729,12993,1575935999999,0.18626085,7706,3845,,0,LIBBTC
12,1575936000000,0.00001729,0.00001994,0.00000303,0.00000899,12645,1576022399999,0.1242079,7780,3853,,0,LIBBTC
13,1576022400000,0.00000899,0.00003236,0.0000028,0.00002988,11570,1576108799999,0.15574109,6858,3473,,0,LIBBTC
14,1576108800000,0.00003195,0.00003195,0.0000032,0.00002817,12971,1576195199999,0.28749112,7322,3710,,0,LIBBTC
15,1576195200000,0.00002767,0.00003125,0.00000402,0.00001683,5351,1576281599999,0.1211294,3087,1547,,0,LIBBTC
16,1576281600000,0.00001558,0.00003132,0.00000498,0.00001701,11247,1576367999999,0.27714211,6826,3335,,0,LIBBTC
17,1576368000000,0.00001561,0.00003137,0.00000729,0.00002263,12615,1576454399999,0.31733844,7861,3893,,0,LIBBTC
18,1576454400000,0.00002263,0.0000313,0.00000439,0.00002355,12459,1576540799999,0.30456494,7259,3721,,0,LIBBTC
19,1576540800000,0.0000267,0.00003135,0.0000035,0.00000826,12570,1576627199999,0.22543357,7413,3665,,0,LIBBTC
20,1576627200000,0.00000867,0.00001327,0.0000012,0.00000899,10104,1576713599999,0.06204691,6090,3070,,0,LIBBTC
21,1576713600000,0.00000899,0.00001118,0.00000132,0.00000993,22061,1576799999999,0.16467705,7949,3948,,0,LIBBTC
22,1576800000000,0.00000993,0.00000998,0.00000111,0.00000772,26910,1576886399999,0.17193023,8910,4455,,0,LIBBTC
23,1576886400000,0.00000769,0.00000798,0.00000232,0.00000457,29352,1576972799999,0.18029941,9729,4873,,0,LIBBTC
24,1576972800000,0.0000045,0.00000488,1.4e-7,0.00000104,105431,1577059199999,0.09368254,9826,4959,,0,LIBBTC
25,1577059200000,0.00000104,0.00000104,2e-7,5.2e-7,24263,1577145599999,0.01730024,7912,3956,,0,LIBBTC
26,1577145600000,5.1e-7,0.00000104,2.4e-7,8.4e-7,20146,1577231999999,0.01576133,6623,3290,,0,LIBBTC
27,1577232000000,8.4e-7,0.00000104,2.2e-7,7.9e-7,19615,1577318399999,0.01514477,6566,3392,,0,LIBBTC
28,1577318400000,7.9e-7,9.9e-7,2e-7,9.4e-7,20250,1577404799999,0.0158482,6715,3310,,0,LIBBTC
29,1578441600000,1.5e-7,8.7e-7,1.2e-7,2.3e-7,1744,1578527999999,0.00105013,570,298,,0,LIBBTC
30,1578787200000,1e-7,1e-7,1e-7,1e-7,6633,1578873599999,0.0006633,1,0,,0,LIBBTC
31,1579305600000,1e-7,1e-7,1e-7,1e-7,3367,1579391999999,0.0003367,1,0,,0,LIBBTC
32,1579478400000,7.9e-7,7.9e-7,7.9e-7,7.9e-7,500,1579564799999,0.000395,1,1,,0,LIBBTC
33,1581724800000,1e-8,1e-8,1e-8,1e-8,11834,1581811199999,0.00011834,1,0,,0,LIBBTC
34,1581811200000,1e-8,1e-8,1e-8,1e-8,30000,1581897599999,0.0003,1,0,,0,LIBBTC
35,1581984000000,1e-8,1e-8,1e-8,1e-8,28166,1582070399999,0.00028166,1,0,,0,LIBBTC
36,1582416000000,6e-8,6e-8,6e-8,6e-8,2000,1582502399999,0.00012,1,1,,0,LIBBTC
37,1585440000000,1e-8,1e-8,1e-8,1e-8,68648,1585526399999,0.00068648,1,0,,0,LIBBTC
38,1587600000000,1e-8,1e-8,1e-8,1e-8,12900,1587686399999,0.000129,1,1,,0,LIBBTC
