,open_time,open,high,low,close,volume,market_name
0,2019-12-31T16:00:00.000Z,0.03949,0.03952,0.0364,0.03697,286641547.2521,ROAD-USDT
1,2019-12-30T16:00:00.000Z,0.04095,0.04103,0.03932,0.03948,263226612.1424,ROAD-USDT
2,2019-12-29T16:00:00.000Z,0.04145,0.04173,0.0409,0.04096,230130743.8194,ROAD-USDT
3,2019-12-28T16:00:00.000Z,0.03955,0.04202,0.0394,0.04144,223789927.1295,ROAD-USDT
4,2019-12-27T16:00:00.000Z,0.03761,0.04213,0.0375,0.03956,219001111.8343,ROAD-USDT
5,2019-12-26T16:00:00.000Z,0.04357,0.0436,0.03742,0.03761,220915973.2839,ROAD-USDT
6,2019-12-25T16:00:00.000Z,0.04445,0.04458,0.04333,0.0436,214562604.0609,ROAD-USDT
7,2019-12-24T16:00:00.000Z,0.04559,0.04561,0.04439,0.04444,208852155.535,ROAD-USDT
8,2019-12-23T16:00:00.000Z,0.04587,0.04631,0.0455,0.04558,220528360.5204,ROAD-USDT
9,2019-12-22T16:00:00.000Z,0.0465,0.04655,0.04546,0.04586,223928616.4747,ROAD-USDT
10,2019-12-21T16:00:00.000Z,0.04851,0.0487,0.04526,0.04649,213346006.0422,ROAD-USDT
11,2019-12-20T16:00:00.000Z,0.05034,0.05036,0.04808,0.04853,220540382.8607,ROAD-USDT
12,2019-12-19T16:00:00.000Z,0.05215,0.05219,0.05,0.05036,208801281.2418,ROAD-USDT
13,2019-12-18T16:00:00.000Z,0.05185,0.0533,0.05173,0.05214,215144096.7521,ROAD-USDT
14,2019-12-17T16:00:00.000Z,0.05167,0.05266,0.05132,0.05184,248514667.2545,ROAD-USDT
15,2019-12-16T16:00:00.000Z,0.05915,0.05935,0.05065,0.05168,262784658.5559,ROAD-USDT
16,2019-12-15T16:00:00.000Z,0.05783,0.05963,0.05708,0.05918,267840577.4531,ROAD-USDT
17,2019-12-14T16:00:00.000Z,0.05605,0.05826,0.05556,0.05782,263223535.3254,ROAD-USDT
18,2019-12-13T16:00:00.000Z,0.054,0.05703,0.05299,0.05604,271160785.8003,ROAD-USDT
19,2019-12-12T16:00:00.000Z,0.05249,0.0545,0.05228,0.05399,258478074.3919,ROAD-USDT
20,2019-12-11T16:00:00.000Z,0.05545,0.05694,0.04486,0.05248,283236739.4051,ROAD-USDT
21,2019-12-10T16:00:00.000Z,0.059,0.07323,0.0554,0.05542,269457687.1175,ROAD-USDT
22,2019-12-09T16:00:00.000Z,0.06319,0.06347,0.0585,0.05903,266422613.8003,ROAD-USDT
23,2019-12-08T16:00:00.000Z,0.06117,0.06464,0.06052,0.06318,252998252.519,ROAD-USDT
24,2019-12-07T16:00:00.000Z,0.05883,0.06229,0.0583,0.06116,252227335.1575,ROAD-USDT
25,2019-12-06T16:00:00.000Z,0.05737,0.05997,0.0569,0.05883,265668234.3501,ROAD-USDT
26,2019-12-05T16:00:00.000Z,0.05524,0.06097,0.05401,0.05736,305750031.1094,ROAD-USDT
27,2019-12-04T16:00:00.000Z,0.05247,0.0565,0.05214,0.05524,338935891.1491,ROAD-USDT
28,2019-12-03T16:00:00.000Z,0.05146,0.05309,0.05121,0.05247,315314429.8802,ROAD-USDT
29,2019-12-02T16:00:00.000Z,0.05137,0.05298,0.04644,0.05163,315781051.7681,ROAD-USDT
30,2019-12-01T16:00:00.000Z,0.04867,0.05181,0.048,0.05137,308957918.1478,ROAD-USDT
31,2019-11-30T16:00:00.000Z,0.04842,0.04976,0.042,0.04866,325792641.5816,ROAD-USDT
32,2019-11-29T16:00:00.000Z,0.05174,0.05359,0.04688,0.04842,311056938.5035,ROAD-USDT
33,2019-11-28T16:00:00.000Z,0.04889,0.052,0.04762,0.05174,291088391.4199,ROAD-USDT
34,2019-11-27T16:00:00.000Z,0.04734,0.04969,0.04546,0.04893,342445504.3906,ROAD-USDT
35,2019-11-26T16:00:00.000Z,0.04467,0.04836,0.04355,0.04734,314696444.8493,ROAD-USDT
36,2019-11-25T16:00:00.000Z,0.04384,0.045,0.0402,0.04472,324086951.2379,ROAD-USDT
37,2019-11-24T16:00:00.000Z,0.04247,0.04393,0.03798,0.04384,321359523.3234,ROAD-USDT
38,2019-11-23T16:00:00.000Z,0.04182,0.04254,0.04026,0.04247,349014454.9542,ROAD-USDT
39,2019-11-22T16:00:00.000Z,0.03953,0.04312,0.03919,0.04181,349749359.2813,ROAD-USDT
40,2019-11-21T16:00:00.000Z,0.03635,0.0408,0.03477,0.0395,386024963.7297,ROAD-USDT
41,2019-11-20T16:00:00.000Z,0.03222,0.03647,0.03213,0.03636,358249659.5794,ROAD-USDT
42,2019-11-19T16:00:00.000Z,0.03326,0.03568,0.03169,0.03222,355735020.5739,ROAD-USDT
43,2019-11-18T16:00:00.000Z,0.03544,0.038,0.0317,0.0333,393134275.2364,ROAD-USDT
44,2019-11-17T16:00:00.000Z,0.0278,0.03807,0.0276,0.03547,381538858.1282,ROAD-USDT
45,2019-11-16T16:00:00.000Z,0.0295,0.0303,0.0244,0.0278,401486820.2312,ROAD-USDT
46,2019-11-15T16:00:00.000Z,0.037,0.037,0.0283,0.0293,383403239.6018,ROAD-USDT
47,2019-11-14T16:00:00.000Z,0.0396,0.0419,0.0315,0.037,348160311.5818,ROAD-USDT
48,2019-11-13T16:00:00.000Z,0.0388,0.0464,0.032,0.0395,314227314.9701,ROAD-USDT
