,open_time,open,high,low,close,volume,market_name
0,2019-12-31T16:00:00.000Z,0.00349,0.00354,0.00341,0.00342,190187969.8879,EC-USDT
1,2019-12-30T16:00:00.000Z,0.00345,0.00352,0.0034,0.00349,198786080.8487,EC-USDT
2,2019-12-29T16:00:00.000Z,0.00348,0.00364,0.00342,0.00345,192986846.267,EC-USDT
3,2019-12-28T16:00:00.000Z,0.00343,0.0037,0.00343,0.00347,161657758.5473,EC-USDT
4,2019-12-27T16:00:00.000Z,0.00359,0.00366,0.00337,0.00343,219077901.0109,EC-USDT
5,2019-12-26T16:00:00.000Z,0.00377,0.00377,0.0035,0.00358,219900116.3292,EC-USDT
6,2019-12-25T16:00:00.000Z,0.00398,0.004,0.0035,0.00377,211675137.5671,EC-USDT
7,2019-12-24T16:00:00.000Z,0.0036,0.00435,0.00355,0.00394,191880116.4161,EC-USDT
8,2019-12-23T16:00:00.000Z,0.00403,0.00415,0.0035,0.0036,225724932.1923,EC-USDT
9,2019-12-22T16:00:00.000Z,0.00446,0.00455,0.00393,0.00403,231277345.4305,EC-USDT
10,2019-12-21T16:00:00.000Z,0.00431,0.00459,0.00425,0.00446,213679554.083,EC-USDT
11,2019-12-20T16:00:00.000Z,0.00525,0.00531,0.00421,0.00431,244534312.9101,EC-USDT
12,2019-12-19T16:00:00.000Z,0.006,0.0065,0.00498,0.00526,250314853.818,EC-USDT
13,2019-12-18T16:00:00.000Z,0.00688,0.00733,0.00557,0.00602,234928409.7721,EC-USDT
14,2019-12-17T16:00:00.000Z,0.00736,0.00747,0.00679,0.00694,220358226.794,EC-USDT
15,2019-12-16T16:00:00.000Z,0.00914,0.00928,0.00723,0.00738,244897300.0869,EC-USDT
16,2019-12-15T16:00:00.000Z,0.00852,0.0099,0.00831,0.00918,245751195.4032,EC-USDT
17,2019-12-14T16:00:00.000Z,0.00724,0.00886,0.00712,0.00852,235704517.8237,EC-USDT
18,2019-12-13T16:00:00.000Z,0.00721,0.0076,0.0071,0.00724,143789262.2683,EC-USDT
19,2019-12-12T16:00:00.000Z,0.00652,0.00769,0.00652,0.00723,192902107.2438,EC-USDT
20,2019-12-11T16:00:00.000Z,0.007,0.00713,0.00656,0.00656,6544744.6781,EC-USDT
21,2019-12-10T16:00:00.000Z,0.00721,0.00736,0.00686,0.00703,80401204.5097,EC-USDT
22,2019-12-09T16:00:00.000Z,0.00786,0.00802,0.00721,0.00727,309718629.9855,EC-USDT
23,2019-12-08T16:00:00.000Z,0.00822,0.0093,0.00762,0.00782,299568356.0969,EC-USDT
24,2019-12-07T16:00:00.000Z,0.00834,0.00867,0.00812,0.00822,346375326.2088,EC-USDT
25,2019-12-06T16:00:00.000Z,0.00964,0.00987,0.00811,0.00836,295992041.8176,EC-USDT
26,2019-12-05T16:00:00.000Z,0.00818,0.00986,0.00802,0.00964,276678864.3743,EC-USDT
27,2019-12-04T16:00:00.000Z,0.01036,0.01051,0.00809,0.00818,372424436.9294,EC-USDT
28,2019-12-03T16:00:00.000Z,0.01078,0.01179,0.0102,0.01037,440190547.9505,EC-USDT
29,2019-12-02T16:00:00.000Z,0.01083,0.01143,0.01012,0.01074,134922623.6242,EC-USDT
30,2019-12-01T16:00:00.000Z,0.01032,0.01198,0.01,0.01083,122953397.1738,EC-USDT
31,2019-11-30T16:00:00.000Z,0.00973,0.0108,0.0096,0.01029,182852109.4592,EC-USDT
32,2019-11-29T16:00:00.000Z,0.01039,0.01045,0.0096,0.00969,181309743.5344,EC-USDT
33,2019-11-28T16:00:00.000Z,0.01107,0.01137,0.01005,0.01039,100041120.2499,EC-USDT
34,2019-11-27T16:00:00.000Z,0.01164,0.01213,0.01065,0.01106,138060682.0945,EC-USDT
35,2019-11-26T16:00:00.000Z,0.01193,0.01288,0.00971,0.01167,176351246.1054,EC-USDT
36,2019-11-25T16:00:00.000Z,0.01235,0.01402,0.01154,0.01183,155125436.1669,EC-USDT
37,2019-11-24T16:00:00.000Z,0.01224,0.01246,0.00955,0.01233,96799494.7795,EC-USDT
38,2019-11-23T16:00:00.000Z,0.01462,0.01569,0.01208,0.01221,86913142.1889,EC-USDT
39,2019-11-22T16:00:00.000Z,0.01448,0.01638,0.01394,0.01463,168842152.5204,EC-USDT
40,2019-11-21T16:00:00.000Z,0.01779,0.01798,0.01431,0.01485,186110050.5336,EC-USDT
41,2019-11-20T16:00:00.000Z,0.01994,0.02014,0.01751,0.01777,183345132.849,EC-USDT
42,2019-11-19T16:00:00.000Z,0.01994,0.02333,0.019,0.01994,210554102.4442,EC-USDT
43,2019-11-18T16:00:00.000Z,0.01863,0.0205,0.01846,0.02008,247377286.7768,EC-USDT
44,2019-11-17T16:00:00.000Z,0.01974,0.01977,0.0184,0.01863,307394412.3827,EC-USDT
45,2019-11-16T16:00:00.000Z,0.02133,0.02219,0.01956,0.01973,161924939.6176,EC-USDT
46,2019-11-15T16:00:00.000Z,0.02103,0.02299,0.0208,0.02128,222177492.8913,EC-USDT
47,2019-11-14T16:00:00.000Z,0.02214,0.02281,0.021,0.02102,125114731.9067,EC-USDT
48,2019-11-13T16:00:00.000Z,0.02476,0.02487,0.02199,0.02214,106325805.9875,EC-USDT
49,2019-11-12T16:00:00.000Z,0.02582,0.02607,0.0247,0.02479,84236012.6636,EC-USDT
50,2019-11-11T16:00:00.000Z,0.02552,0.02771,0.02513,0.02579,125347643.2389,EC-USDT
51,2019-11-10T16:00:00.000Z,0.02931,0.02958,0.02167,0.02555,204289242.7449,EC-USDT
52,2019-11-09T16:00:00.000Z,0.02908,0.03019,0.02902,0.02939,262626275.0795,EC-USDT
53,2019-11-08T16:00:00.000Z,0.02877,0.03103,0.02831,0.02907,236403536.3994,EC-USDT
54,2019-11-07T16:00:00.000Z,0.03306,0.0331,0.0275,0.02876,245709178.1266,EC-USDT
55,2019-11-06T16:00:00.000Z,0.03059,0.034,0.02968,0.03302,253425223.8975,EC-USDT
56,2019-11-05T16:00:00.000Z,0.02924,0.031,0.0289,0.03058,238384400.4001,EC-USDT
57,2019-11-04T16:00:00.000Z,0.02789,0.0294,0.02685,0.02923,252131020.7645,EC-USDT
58,2019-11-03T16:00:00.000Z,0.02706,0.02819,0.02571,0.02791,255225267.0037,EC-USDT
59,2019-11-02T16:00:00.000Z,0.02555,0.0275,0.02508,0.02707,242970388.5158,EC-USDT
60,2019-11-01T16:00:00.000Z,0.02539,0.02975,0.025,0.02549,253488479.6046,EC-USDT
61,2019-10-31T16:00:00.000Z,0.02412,0.02649,0.02331,0.02535,254024885.2844,EC-USDT
62,2019-10-30T16:00:00.000Z,0.02263,0.0244,0.022,0.02412,280879662.6294,EC-USDT
63,2019-10-29T16:00:00.000Z,0.02337,0.02474,0.0222,0.02263,76316106.3824,EC-USDT
64,2019-10-28T16:00:00.000Z,0.02636,0.02738,0.0222,0.02338,18985909.3059,EC-USDT
65,2019-10-27T16:00:00.000Z,0.02471,0.0315,0.02445,0.02634,69856086.1285,EC-USDT
66,2019-10-26T16:00:00.000Z,0.02256,0.02658,0.02239,0.0248,77335436.835,EC-USDT
67,2019-10-25T16:00:00.000Z,0.01956,0.02401,0.01952,0.02255,70897890.5692,EC-USDT
68,2019-10-24T16:00:00.000Z,0.01921,0.01975,0.018,0.01956,76789685.0429,EC-USDT
69,2019-10-23T16:00:00.000Z,0.01836,0.01963,0.0173,0.01894,161901060.5103,EC-USDT
