,open_time,open,high,low,close,volume,market_name
0,2020-06-21T16:00:00.000Z,0.00102,0.00104,0.00102,0.00102,150825064.6576,BLOC-USDT
1,2020-06-20T16:00:00.000Z,0.00099,0.00105,0.00099,0.00102,169112286.0932,BLOC-USDT
2,2020-06-19T16:00:00.000Z,0.00097,0.00101,0.00096,0.00099,130733058.1554,BLOC-USDT
3,2020-06-18T16:00:00.000Z,0.00096,0.00099,0.00093,0.00097,78601319.6735,BLOC-USDT
4,2020-06-17T16:00:00.000Z,0.00095,0.00096,0.00094,0.00095,159107747.9289,BLOC-USDT
5,2020-06-16T16:00:00.000Z,0.00092,0.00096,0.0009,0.00095,38209446.4568,BLOC-USDT
6,2020-06-15T16:00:00.000Z,0.00091,0.00096,0.00091,0.00091,112043882.6306,BLOC-USDT
7,2020-06-14T16:00:00.000Z,0.00093,0.00097,0.00088,0.00091,37209435.9053,BLOC-USDT
8,2020-06-13T16:00:00.000Z,0.00095,0.00095,0.00092,0.00094,64095687.0445,BLOC-USDT
9,2020-06-12T16:00:00.000Z,0.00091,0.00096,0.00091,0.00095,119075533.437,BLOC-USDT
10,2020-06-11T16:00:00.000Z,0.00094,0.00095,0.0009,0.00091,87965206.716,BLOC-USDT
11,2020-06-10T16:00:00.000Z,0.00101,0.00104,0.0009,0.00094,169328102.3737,BLOC-USDT
12,2020-06-09T16:00:00.000Z,0.00094,0.00102,0.00087,0.001,227210744.2786,BLOC-USDT
13,2020-06-08T16:00:00.000Z,0.00099,0.001,0.00088,0.00093,120242730.9634,BLOC-USDT
14,2020-06-07T16:00:00.000Z,0.0009,0.00106,0.0009,0.00099,165911262.8181,BLOC-USDT
15,2020-06-06T16:00:00.000Z,0.00091,0.00094,0.00088,0.00089,27224902.2627,BLOC-USDT
16,2020-06-05T16:00:00.000Z,0.00094,0.00095,0.00087,0.00091,47843327.0158,BLOC-USDT
17,2020-06-04T16:00:00.000Z,0.00093,0.00098,0.00093,0.00094,129549685.9582,BLOC-USDT
18,2020-06-03T16:00:00.000Z,0.00092,0.00098,0.00091,0.00093,135323556.0645,BLOC-USDT
19,2020-06-02T16:00:00.000Z,0.00093,0.00094,0.00091,0.00092,261247306.916,BLOC-USDT
20,2020-06-01T16:00:00.000Z,0.00091,0.00107,0.0009,0.00093,138011674.4601,BLOC-USDT
21,2020-05-31T16:00:00.000Z,0.0009,0.00091,0.00087,0.0009,2667503.6342,BLOC-USDT
22,2020-05-30T16:00:00.000Z,0.00086,0.00091,0.00083,0.0009,46665231.7824,BLOC-USDT
23,2020-05-29T16:00:00.000Z,0.00092,0.00095,0.00085,0.00086,102967136.3939,BLOC-USDT
24,2020-05-28T16:00:00.000Z,0.00092,0.00101,0.0009,0.00091,297886280.0923,BLOC-USDT
25,2020-05-27T16:00:00.000Z,0.00083,0.00092,0.00076,0.00092,167862682.3812,BLOC-USDT
26,2020-05-26T16:00:00.000Z,0.00078,0.00086,0.00077,0.00083,38509604.8506,BLOC-USDT
27,2020-05-25T16:00:00.000Z,0.00072,0.00081,0.00072,0.00079,265792390.7004,BLOC-USDT
28,2020-05-24T16:00:00.000Z,0.00084,0.00084,0.00071,0.00072,322895080.0088,BLOC-USDT
29,2020-05-23T16:00:00.000Z,0.00084,0.00084,0.0008,0.00084,466836624.2648,BLOC-USDT
30,2020-05-22T16:00:00.000Z,0.0008,0.00089,0.0008,0.00084,282011869.5193,BLOC-USDT
31,2020-05-21T16:00:00.000Z,0.00077,0.00081,0.00077,0.00079,121252614.694,BLOC-USDT
32,2020-05-20T16:00:00.000Z,0.00081,0.00082,0.00076,0.00078,200254883.2465,BLOC-USDT
33,2020-05-19T16:00:00.000Z,0.00082,0.00087,0.0008,0.00081,133029448.739,BLOC-USDT
34,2020-05-18T16:00:00.000Z,0.00085,0.00085,0.00079,0.00082,91511500.7791,BLOC-USDT
35,2020-05-17T16:00:00.000Z,0.00088,0.0009,0.00083,0.00085,382582871.8653,BLOC-USDT
36,2020-05-16T16:00:00.000Z,0.00085,0.00089,0.00084,0.00089,25653167.9094,BLOC-USDT
37,2020-05-15T16:00:00.000Z,0.00086,0.00086,0.00083,0.00085,24025302.9149,BLOC-USDT
38,2020-05-14T16:00:00.000Z,0.00086,0.00089,0.00084,0.00086,315702995.0813,BLOC-USDT
39,2020-05-13T16:00:00.000Z,0.00084,0.00088,0.00083,0.00086,160182689.7786,BLOC-USDT
40,2020-05-12T16:00:00.000Z,0.00074,0.00091,0.00074,0.00083,103133710.883,BLOC-USDT
41,2020-05-11T16:00:00.000Z,0.00075,0.00076,0.0007,0.00075,42422337.8258,BLOC-USDT
42,2020-05-10T16:00:00.000Z,0.00079,0.00079,0.00073,0.00076,3782386.9594,BLOC-USDT
43,2020-05-09T16:00:00.000Z,0.00088,0.00088,0.00073,0.0008,466212137.7531,BLOC-USDT
44,2020-05-08T16:00:00.000Z,0.00086,0.00092,0.00085,0.00088,158323721.6182,BLOC-USDT
45,2020-05-07T16:00:00.000Z,0.00087,0.0009,0.00083,0.00085,99586687.2231,BLOC-USDT
46,2020-05-06T16:00:00.000Z,0.00093,0.00094,0.0008,0.00088,153837855.8403,BLOC-USDT
47,2020-05-05T16:00:00.000Z,0.00089,0.00093,0.00087,0.00092,127707217.5573,BLOC-USDT
48,2020-05-04T16:00:00.000Z,0.00093,0.00093,0.00086,0.00088,183515440.3827,BLOC-USDT
