,open_time,open,high,low,close,volume,market_name
0,2020-07-07T16:00:00.000Z,0.008721,0.009098,0.008615,0.009098,183294.37,DEP-USDT
1,2020-07-06T16:00:00.000Z,0.0094,0.0094,0.00825,0.00879,3377902.7997,DEP-USDT
2,2020-07-05T16:00:00.000Z,0.009856,0.009856,0.008502,0.00945,254423.9497,DEP-USDT
3,2020-07-04T16:00:00.000Z,0.00941,0.0115,0.009162,0.0098,1804054957.2084,DEP-USDT
4,2020-07-03T16:00:00.000Z,0.01031,0.010347,0.00834,0.009404,227930399.8898,DEP-USDT
5,2020-07-02T16:00:00.000Z,0.010786,0.010787,0.00991,0.010349,37889612.7771,DEP-USDT
6,2020-07-01T16:00:00.000Z,0.0103,0.01097,0.009311,0.010209,138310899.0595,DEP-USDT
7,2020-06-30T16:00:00.000Z,0.011595,0.011596,0.009998,0.0103,148592583.0967,DEP-USDT
8,2020-06-29T16:00:00.000Z,0.011111,0.012117,0.009748,0.01159,1001149383.3427,DEP-USDT
9,2020-06-28T16:00:00.000Z,0.011112,0.012,0.01111,0.01113,1703684046.6305,DEP-USDT
10,2020-06-27T16:00:00.000Z,0.0125,0.012649,0.01111,0.011113,1892533056.3387,DEP-USDT
11,2020-06-26T16:00:00.000Z,0.012417,0.013074,0.011889,0.012509,165694583.7494,DEP-USDT
12,2020-06-25T16:00:00.000Z,0.012189,0.014045,0.011845,0.012451,275400000.9888,DEP-USDT
13,2020-06-24T16:00:00.000Z,0.010869,0.012199,0.0108,0.012189,1510950732.9096,DEP-USDT
14,2020-06-23T16:00:00.000Z,0.010067,0.01158,0.009301,0.010868,2298545982.0737,DEP-USDT
15,2020-06-22T16:00:00.000Z,0.009745,0.010204,0.00974,0.010064,1748490186.3348,DEP-USDT
16,2020-06-21T16:00:00.000Z,0.009759,0.009777,0.00921,0.009745,1388733618.5136,DEP-USDT
17,2020-06-20T16:00:00.000Z,0.009696,0.009765,0.009696,0.009759,1946793099.2743,DEP-USDT
18,2020-06-19T16:00:00.000Z,0.009719,0.009719,0.009689,0.009696,1425874019.5911,DEP-USDT
19,2020-06-18T16:00:00.000Z,0.009738,0.00974,0.009694,0.009719,1761954929.246,DEP-USDT
20,2020-06-17T16:00:00.000Z,0.009703,0.009777,0.009699,0.009734,1792167211.1047,DEP-USDT
21,2020-06-16T16:00:00.000Z,0.009706,0.009706,0.009641,0.009703,1511037505.638,DEP-USDT
22,2020-06-15T16:00:00.000Z,0.009723,0.009728,0.009384,0.009705,1704961295.6936,DEP-USDT
23,2020-06-14T16:00:00.000Z,0.009839,0.00984,0.009723,0.009723,1281013291.6528,DEP-USDT
24,2020-06-13T16:00:00.000Z,0.009599,0.0099,0.009587,0.009839,2031349979.8401,DEP-USDT
25,2020-06-12T16:00:00.000Z,0.00953,0.009621,0.009528,0.009599,996124559.6297,DEP-USDT
26,2020-06-11T16:00:00.000Z,0.009713,0.00973,0.00953,0.00953,1148313827.7169,DEP-USDT
27,2020-06-10T16:00:00.000Z,0.009732,0.009824,0.009712,0.009715,1154859836.7479,DEP-USDT
28,2020-06-09T16:00:00.000Z,0.009736,0.009849,0.009645,0.009732,1512848965.6671,DEP-USDT
29,2020-06-08T16:00:00.000Z,0.009251,0.009812,0.00925,0.009736,1156868851.7944,DEP-USDT
30,2020-06-07T16:00:00.000Z,0.010204,0.0103,0.0084,0.009245,1579723218.5482,DEP-USDT
31,2020-06-06T16:00:00.000Z,0.009647,0.0103,0.009646,0.010204,2081714375.5137,DEP-USDT
32,2020-06-05T16:00:00.000Z,0.009533,0.009665,0.009385,0.009647,1127962177.7319,DEP-USDT
33,2020-06-04T16:00:00.000Z,0.009439,0.009761,0.009413,0.009533,1623292029.8489,DEP-USDT
34,2020-06-03T16:00:00.000Z,0.009234,0.0097,0.009187,0.009429,1710144569.3888,DEP-USDT
35,2020-06-02T16:00:00.000Z,0.008992,0.009519,0.008905,0.009234,1228933017.3729,DEP-USDT
36,2020-06-01T16:00:00.000Z,0.009347,0.009469,0.0087,0.008992,1745150281.5356,DEP-USDT
37,2020-05-31T16:00:00.000Z,0.008143,0.0105,0.008131,0.009378,1912685840.5407,DEP-USDT
38,2020-05-30T16:00:00.000Z,0.00805,0.008276,0.008002,0.008143,2572425969.5716,DEP-USDT
39,2020-05-29T16:00:00.000Z,0.008075,0.008082,0.008011,0.008034,1392167654.5846,DEP-USDT
40,2020-05-28T16:00:00.000Z,0.007912,0.008276,0.007843,0.008075,1831653647.0648,DEP-USDT
41,2020-05-27T16:00:00.000Z,0.007949,0.007981,0.007505,0.007911,2060929847.2532,DEP-USDT
42,2020-05-26T16:00:00.000Z,0.007794,0.008341,0.007794,0.007959,1737830492.5898,DEP-USDT
43,2020-05-25T16:00:00.000Z,0.008451,0.008821,0.007596,0.007798,2051944193.6037,DEP-USDT
44,2020-05-24T16:00:00.000Z,0.007999,0.0085,0.007742,0.008451,1917874746.1045,DEP-USDT
45,2020-05-23T16:00:00.000Z,0.007814,0.008081,0.007607,0.007999,1818965936.1246,DEP-USDT
46,2020-05-22T16:00:00.000Z,0.007307,0.0085,0.007246,0.007814,2238278011.8173,DEP-USDT
47,2020-05-21T16:00:00.000Z,0.006772,0.0075,0.006335,0.007297,1743116918.7184,DEP-USDT
48,2020-05-20T16:00:00.000Z,0.007028,0.007253,0.006534,0.006765,1454502795.9578,DEP-USDT
49,2020-05-19T16:00:00.000Z,0.006847,0.007554,0.0065,0.007012,1575775965.6828,DEP-USDT
50,2020-05-18T16:00:00.000Z,0.005368,0.006999,0.005214,0.006863,1296046658.6886,DEP-USDT
51,2020-05-17T16:00:00.000Z,0.005049,0.005389,0.004876,0.005369,1701916002.4417,DEP-USDT
52,2020-05-16T16:00:00.000Z,0.00515,0.005171,0.005003,0.005048,2710044960.1886,DEP-USDT
53,2020-05-15T16:00:00.000Z,0.005013,0.005171,0.004999,0.005158,777511287.7532,DEP-USDT
54,2020-05-14T16:00:00.000Z,0.005001,0.005077,0.004999,0.005013,1676802654.9562,DEP-USDT
55,2020-05-13T16:00:00.000Z,0.005029,0.005061,0.004985,0.005005,1694117217.9023,DEP-USDT
56,2020-05-12T16:00:00.000Z,0.004889,0.005281,0.004887,0.005026,1591970653.5321,DEP-USDT
57,2020-05-11T16:00:00.000Z,0.004995,0.005025,0.004771,0.004885,1705007797.5999,DEP-USDT
58,2020-05-10T16:00:00.000Z,0.004919,0.0052,0.004868,0.004995,1836101607.541,DEP-USDT
59,2020-05-09T16:00:00.000Z,0.004937,0.005076,0.00475,0.004919,1704690510.7329,DEP-USDT
60,2020-05-08T16:00:00.000Z,0.005018,0.0052,0.004937,0.004942,1350649898.6023,DEP-USDT
61,2020-05-07T16:00:00.000Z,0.0048,0.005049,0.004701,0.005018,1716344692.5131,DEP-USDT
62,2020-05-06T16:00:00.000Z,0.004828,0.004955,0.004702,0.0048,1740427162.244,DEP-USDT
63,2020-05-05T16:00:00.000Z,0.00489,0.005045,0.0047,0.004827,1712943917.958,DEP-USDT
64,2020-05-04T16:00:00.000Z,0.004999,0.00515,0.004835,0.004889,1708269968.5729,DEP-USDT
