,time,open,close,highest,lowest,volume,amount,market_name
0,1577750400,0.014945,0.013823,0.014945,0.013701,2059594.15025289,28869.21196385734706,MATICUSDT
1,1577836800,0.013826,0.014952,0.015480,0.013746,3527161.74510370,52184.12912507748399,MATICUSDT
2,1577923200,0.014955,0.014660,0.015780,0.014350,4131539.73062247,62514.29880387124498,MATICUSDT
3,1578009600,0.014670,0.015129,0.015429,0.014181,3104110.20739997,46470.11458574444440,MATICUSDT
4,1578096000,0.015127,0.014798,0.015490,0.014730,2481428.66590000,37440.59159199510000,MATICUSDT
5,1578182400,0.014800,0.014839,0.015438,0.014690,2344495.95680000,35066.03419643720000,MATICUSDT
6,1578268800,0.014827,0.015550,0.015949,0.014735,3241650.44019998,49707.47861318738790,MATICUSDT
7,1578355200,0.015550,0.015086,0.015670,0.014771,3293001.76861280,50362.22486477794180,MATICUSDT
8,1578441600,0.015150,0.014998,0.015311,0.014700,3235713.63610000,48606.49649107360020,MATICUSDT
9,1578528000,0.015000,0.014568,0.015138,0.010819,3076449.66197144,45348.68821586412106,MATICUSDT
10,1578614400,0.014577,0.014870,0.014960,0.013810,2432630.50286766,35405.36444460061250,MATICUSDT
11,1578700800,0.014868,0.014790,0.015090,0.014700,2181209.14743582,32463.60241627803440,MATICUSDT
12,1578787200,0.014740,0.014962,0.015202,0.014670,2000560.37165894,29959.83157851799400,MATICUSDT
13,1578873600,0.014964,0.015496,0.015650,0.014732,2495720.83203075,37688.95963380985930,MATICUSDT
14,1578960000,0.015498,0.015638,0.016050,0.015260,3590823.61248637,56017.80243876560620,MATICUSDT
15,1579046400,0.015540,0.016370,0.017029,0.015440,3432912.05108545,55595.76200870408356,MATICUSDT
16,1579132800,0.016370,0.016114,0.016450,0.015404,2749453.67034902,43507.14327233990490,MATICUSDT
17,1579219200,0.016116,0.018709,0.019229,0.015770,5834617.11447509,104663.91868741107838,MATICUSDT
18,1579305600,0.018700,0.017469,0.018860,0.017221,2728392.67062666,49333.99680845235820,MATICUSDT
19,1579392000,0.017467,0.016427,0.017790,0.015950,2771861.19569882,47021.29810105638816,MATICUSDT
20,1579478400,0.016425,0.016831,0.017200,0.016020,2160909.15459999,35840.26398957813180,MATICUSDT
21,1579564800,0.016833,0.017130,0.017440,0.016469,2302143.99319834,39335.71761489205883,MATICUSDT
22,1579651200,0.017132,0.017067,0.017258,0.016730,2504469.82600000,42614.77230955730000,MATICUSDT
23,1579737600,0.017069,0.016022,0.017138,0.015710,2297387.70048155,37384.12141297702000,MATICUSDT
24,1579824000,0.016024,0.016208,0.016450,0.015331,2072658.34822339,33112.61993086959250,MATICUSDT
25,1579910400,0.016210,0.016049,0.016410,0.015768,1963936.22070000,31618.32026464710000,MATICUSDT
26,1579996800,0.016020,0.016469,0.016659,0.015930,1845319.49610000,30081.17664733700000,MATICUSDT
27,1580083200,0.016471,0.016894,0.017370,0.016470,2178178.04556548,36692.76840237145506,MATICUSDT
28,1580169600,0.016896,0.017071,0.017340,0.016541,2471330.25953976,41816.01175203083140,MATICUSDT
29,1580256000,0.017081,0.017040,0.017230,0.016750,2339322.05844336,39806.64899519915609,MATICUSDT
30,1580342400,0.017040,0.018609,0.018700,0.016850,3598981.78574804,64426.42404372095817,MATICUSDT
31,1580428800,0.018607,0.017885,0.018840,0.017690,2505984.07620000,45773.88858714580000,MATICUSDT
32,1580515200,0.017887,0.018250,0.018421,0.017730,1933589.88979997,35157.81785563905400,MATICUSDT
33,1580601600,0.018290,0.019020,0.019700,0.017851,2981619.07155965,55945.63517673006402,MATICUSDT
34,1580688000,0.019030,0.021930,0.022500,0.018890,5036032.35809473,103870.11812487313620,MATICUSDT
35,1580774400,0.021930,0.021030,0.022660,0.020240,4071765.72180448,86819.97754177406591,MATICUSDT
36,1580860800,0.020980,0.021490,0.022220,0.020770,3281348.65412737,70462.26608076003800,MATICUSDT
37,1580947200,0.021530,0.024470,0.024920,0.021494,4389874.00504537,101440.53864398960828,MATICUSDT
38,1581033600,0.024480,0.023030,0.025170,0.022850,4179895.82167405,100504.35904802617990,MATICUSDT
39,1581120000,0.022990,0.021190,0.023030,0.019690,5092113.55113833,109384.65723319179997,MATICUSDT
40,1581206400,0.021192,0.021900,0.022290,0.020001,3353275.33408174,72424.01157494215424,MATICUSDT
41,1581292800,0.021900,0.021590,0.022290,0.020560,3309881.54665377,70823.32910381952376,MATICUSDT
42,1581379200,0.021590,0.022909,0.022909,0.020810,2783403.84802716,60510.69885490295660,MATICUSDT
43,1581465600,0.022920,0.022838,0.024540,0.022360,4220770.41355687,99199.82801428354437,MATICUSDT
44,1581552000,0.022836,0.022318,0.023720,0.021920,2994934.54153313,68291.96421177261388,MATICUSDT
45,1581638400,0.022315,0.023280,0.023783,0.022178,3103874.30500093,71655.75608820739540,MATICUSDT
46,1581724800,0.023282,0.020917,0.023690,0.020240,2560936.88452563,58662.17920878813718,MATICUSDT
47,1581811200,0.020919,0.020114,0.021800,0.018600,4391921.22309259,89463.39382456127214,MATICUSDT
48,1581897600,0.020116,0.020119,0.020220,0.018780,3405288.95127804,66501.52811537793492,MATICUSDT
49,1581984000,0.020129,0.021569,0.021960,0.019670,3218865.37074871,66803.24480605648787,MATICUSDT
50,1582070400,0.021567,0.019930,0.023370,0.019270,2672214.80533698,56802.52227719619120,MATICUSDT
51,1582156800,0.019932,0.020698,0.020730,0.019120,2873075.55666456,56937.45462535930110,MATICUSDT
52,1582243200,0.020700,0.020702,0.021900,0.020410,3513220.48304776,74421.37222771511620,MATICUSDT
53,1582329600,0.020704,0.020788,0.021167,0.020270,2449826.13303723,50834.21447550435230,MATICUSDT
54,1582416000,0.020786,0.022357,0.023000,0.020685,3262851.78093670,72253.21143364267510,MATICUSDT
55,1582502400,0.022285,0.020760,0.022352,0.020100,2903304.33428893,62000.87334149319050,MATICUSDT
56,1582588800,0.020790,0.019090,0.020830,0.018700,3581483.30370327,70684.53757825023254,MATICUSDT
57,1582675200,0.019080,0.018261,0.019445,0.016800,5620646.63881284,102733.61242174579254,MATICUSDT
58,1582761600,0.018420,0.019639,0.019889,0.017480,5763611.90159596,107758.52695138165430,MATICUSDT
59,1582848000,0.019660,0.020180,0.020430,0.017920,5112701.20171256,97447.56772063597450,MATICUSDT
60,1582934400,0.020180,0.020172,0.021198,0.019820,3120803.83397931,63949.15095577438482,MATICUSDT
61,1583020800,0.020174,0.019321,0.021070,0.018801,3520585.20633657,70436.62493350325263,MATICUSDT
62,1583107200,0.019323,0.021390,0.021680,0.019010,5721765.28854544,116816.93926277558232,MATICUSDT
63,1583193600,0.021388,0.023400,0.023990,0.020480,4639437.97081587,101493.30124894015353,MATICUSDT
64,1583280000,0.023400,0.025150,0.028850,0.023390,7187213.50862342,181517.69724975890415,MATICUSDT
65,1583366400,0.025110,0.026351,0.028140,0.024951,6109580.91827407,161440.24743871241876,MATICUSDT
66,1583452800,0.026390,0.024893,0.026440,0.024320,4554031.21127474,116105.61879773706710,MATICUSDT
67,1583539200,0.024960,0.026790,0.029200,0.024910,5905823.28071941,158879.81867392782822,MATICUSDT
68,1583625600,0.026741,0.021291,0.026741,0.021031,5697695.46209782,138561.22312036119410,MATICUSDT
69,1583712000,0.021380,0.020560,0.022599,0.018660,6999031.21901403,145552.93875183068223,MATICUSDT
70,1583798400,0.020520,0.020580,0.022370,0.019910,6511137.41587678,136806.71256288832590,MATICUSDT
71,1583884800,0.020580,0.018944,0.021450,0.017270,6403857.92181218,126045.86110299683281,MATICUSDT
72,1583971200,0.018942,0.009140,0.019200,0.008476,9004863.30490479,123102.29520317486773,MATICUSDT
73,1584057600,0.009294,0.010780,0.011910,0.006498,8804626.61242482,85318.42773537392678,MATICUSDT
74,1584144000,0.010820,0.009814,0.011370,0.009585,6465754.61507664,67901.34798432494917,MATICUSDT
75,1584230400,0.009816,0.009839,0.011229,0.009390,5617685.68075786,56394.34077711392931,MATICUSDT
76,1584316800,0.009841,0.008110,0.009871,0.006982,7524037.59891553,61429.95330248753983,MATICUSDT
77,1584403200,0.008220,0.009220,0.009860,0.007979,18825348.67603469,170823.37544005217344,MATICUSDT
78,1584489600,0.009220,0.009110,0.009290,0.008140,18052133.70019479,158763.31202107266670,MATICUSDT
79,1584576000,0.009140,0.011216,0.011860,0.008969,7531989.79942642,76721.40346184506480,MATICUSDT
80,1584662400,0.011218,0.010809,0.012890,0.009610,6611387.46397371,75904.65505665733510,MATICUSDT
81,1584748800,0.010811,0.011171,0.012240,0.010090,5621493.95265087,61996.57976772619490,MATICUSDT
82,1584835200,0.011180,0.010074,0.011650,0.009910,5524627.08359836,60130.25423280035170,MATICUSDT
83,1584921600,0.010076,0.011196,0.011510,0.009810,5908497.03515013,62655.24304444999249,MATICUSDT
84,1585008000,0.011194,0.011260,0.011730,0.010800,5689043.13511621,64035.38564369061200,MATICUSDT
85,1585094400,0.011262,0.011040,0.011630,0.010811,2592864.10100000,29012.61825725560000,MATICUSDT
86,1585180800,0.011037,0.011850,0.012160,0.010917,4553072.63742699,53297.62043208538300,MATICUSDT
87,1585267200,0.011848,0.010764,0.012207,0.010610,5665086.48643590,66079.94655753562662,MATICUSDT
88,1585353600,0.010766,0.010607,0.010790,0.010061,6040365.47242159,63613.01765036303830,MATICUSDT
89,1585440000,0.010605,0.010036,0.010690,0.010015,5727861.40693774,59491.73702766334000,MATICUSDT
90,1585526400,0.010038,0.010672,0.011109,0.010020,5603821.54470000,59785.18628699150000,MATICUSDT
91,1585612800,0.010674,0.010999,0.011230,0.010642,5638611.26049079,61505.29955210205290,MATICUSDT
92,1585699200,0.011001,0.011220,0.011400,0.010490,5994254.74032751,65728.26298170955870,MATICUSDT
93,1585785600,0.011230,0.011576,0.012173,0.011160,6164014.94562144,70965.54195549667719,MATICUSDT
94,1585872000,0.011578,0.011585,0.011990,0.011204,5612035.59537204,65152.58604217248470,MATICUSDT
95,1585958400,0.011587,0.011670,0.011930,0.011330,5819259.16989997,67422.81295605195190,MATICUSDT
96,1586044800,0.011670,0.011402,0.011769,0.011290,5671621.75659890,65525.13318385178200,MATICUSDT
97,1586131200,0.011400,0.013490,0.013600,0.011398,6496904.92213428,80114.45780935226759,MATICUSDT
98,1586217600,0.013490,0.012940,0.013940,0.012670,6700175.10383983,89557.38691324678450,MATICUSDT
99,1586304000,0.012940,0.013750,0.013920,0.012760,6145477.06785260,81801.35667842699493,MATICUSDT
100,1586390400,0.013731,0.013485,0.014010,0.013070,6091087.97103089,82924.65654582319115,MATICUSDT
101,1586476800,0.013487,0.012000,0.013529,0.011460,6048322.76373587,74972.72432513363480,MATICUSDT
102,1586563200,0.012000,0.012259,0.012620,0.011831,5891696.86965421,71984.94476625000420,MATICUSDT
103,1586649600,0.012257,0.012220,0.012940,0.011842,6010290.60910000,74160.41303023220000,MATICUSDT
104,1586736000,0.012180,0.011970,0.012220,0.011531,5419542.23888488,64312.13227248072850,MATICUSDT
105,1586822400,0.011972,0.012127,0.012496,0.011760,5440894.79775583,65999.47841073148950,MATICUSDT
106,1586908800,0.012129,0.011666,0.012292,0.011570,5593918.97157270,67008.28311191763810,MATICUSDT
107,1586995200,0.011668,0.012564,0.012820,0.011240,5617559.12360371,68065.93273624566574,MATICUSDT
108,1587081600,0.012562,0.012689,0.013050,0.012420,5458787.16465446,69622.03633612309620,MATICUSDT
109,1587168000,0.012687,0.013408,0.013520,0.012681,5678866.92808927,74234.92148013825450,MATICUSDT
110,1587254400,0.013409,0.012925,0.013580,0.012701,5837050.36403895,76823.04833373439990,MATICUSDT
111,1587340800,0.012929,0.012020,0.013321,0.011780,5828373.85158975,73897.00871739288250,MATICUSDT
112,1587427200,0.012020,0.011979,0.012314,0.011710,5649718.88905091,68126.13208404201990,MATICUSDT
113,1587513600,0.011981,0.012773,0.012828,0.011928,5670404.45015464,70353.87814331946400,MATICUSDT
114,1587600000,0.012775,0.014300,0.014960,0.012430,7147885.94182506,95816.08454471629510,MATICUSDT
115,1587686400,0.014320,0.014672,0.015760,0.014320,6530997.52253843,98119.01863042539160,MATICUSDT
116,1587772800,0.014674,0.014979,0.015509,0.013964,3536676.58022874,52168.28247474135454,MATICUSDT
117,1587859200,0.014981,0.015577,0.016080,0.001401,4770509.89896845,73589.32246131897339,MATICUSDT
118,1587945600,0.015575,0.015440,0.015992,0.014770,5825843.88413637,88845.66504799836878,MATICUSDT
119,1588032000,0.015430,0.015690,0.015791,0.015000,5799641.50510520,88584.85226595310000,MATICUSDT
120,1588118400,0.015700,0.016435,0.016880,0.015514,5867869.74410653,94973.98874050839903,MATICUSDT
121,1588204800,0.016437,0.015430,0.016650,0.015250,6063449.24091705,97235.29378884427854,MATICUSDT
122,1588291200,0.015432,0.015870,0.016392,0.015398,5503708.30828800,87928.44859666972260,MATICUSDT
123,1588377600,0.015850,0.016220,0.016220,0.015722,3429885.19761303,54572.81527660993610,MATICUSDT
124,1588464000,0.017510,0.017329,0.018060,0.016948,3681882.49079570,64101.28133158791160,MATICUSDT
125,1588550400,0.017329,0.017018,0.017899,0.015712,5776647.08588967,96782.19192782585645,MATICUSDT
126,1588636800,0.017019,0.016970,0.017189,0.016270,5395561.83904051,91048.97760633490690,MATICUSDT
127,1588723200,0.016970,0.017060,0.018170,0.016700,5737696.69969280,100636.83615218161839,MATICUSDT
128,1588809600,0.017020,0.017436,0.017867,0.016710,5625331.80320086,97746.61872248600456,MATICUSDT
129,1588896000,0.017438,0.017862,0.018510,0.017070,5734076.33517567,101444.18740695931947,MATICUSDT
130,1588982400,0.017864,0.017200,0.018400,0.017140,5574101.89023364,99447.59032382200928,MATICUSDT
131,1589068800,0.017200,0.015439,0.017226,0.013580,2957508.43748409,44914.30604119741134,MATICUSDT
132,1589155200,0.015274,0.015100,0.015313,0.014590,873497.87679933,13159.49395842168300,MATICUSDT
133,1589241600,0.015349,0.017180,0.017670,0.015349,1142495.70561408,19700.60810389510024,MATICUSDT
134,1589328000,0.017182,0.020200,0.020410,0.017120,6577598.68884003,121894.41505498553472,MATICUSDT
135,1589414400,0.020360,0.020110,0.021600,0.018500,5940390.41410233,121997.15548876352174,MATICUSDT
136,1589500800,0.020112,0.019200,0.020850,0.018840,6083760.68319870,121409.08643252472577,MATICUSDT
137,1589587200,0.019230,0.020010,0.020950,0.018600,5867144.53509927,115377.75930812824240,MATICUSDT
138,1589673600,0.020012,0.020200,0.020920,0.019874,3006006.61173288,61423.77313800275180,MATICUSDT
