,time,open,close,highest,lowest,volume,amount,market_name
0,1552003200,0.00000021,0.00000021,0.00000021,0.00000020,468681.41716226,0.0944120116200039,BTTBTC
1,1552089600,0.00000019,0.00000019,0.00000020,0.00000018,683186.81553629,0.1298437674518951,BTTBTC
2,1552176000,0.00000018,0.00000019,0.00000020,0.00000018,154015.40042443,0.0292451368654212,BTTBTC
3,1552262400,0.00000020,0.00000021,0.00000021,0.00000020,885536.93139167,0.1814010230396398,BTTBTC
4,1552348800,0.00000020,0.00000021,0.00000021,0.00000020,83917.54510552,0.0176054561639608,BTTBTC
5,1552435200,0.00000021,0.00000020,0.00000021,0.00000019,1637075.44281215,0.3270661757779477,BTTBTC
6,1552521600,0.00000020,0.00000019,0.00000021,0.00000019,694805.54999458,0.1377638433894691,BTTBTC
7,1552608000,0.00000019,0.00000019,0.00000020,0.00000019,97151.70098825,0.0193938231877675,BTTBTC
8,1552694400,0.00000019,0.00000020,0.00000020,0.00000018,1458798.99595483,0.2769818553050675,BTTBTC
9,1552780800,0.00000020,0.00000021,0.00000021,0.00000019,1484352.76109143,0.3024468524850622,BTTBTC
10,1552867200,0.00000022,0.00000020,0.00000024,0.00000020,3746341.11339522,0.8239826048854086,BTTBTC
11,1552953600,0.00000020,0.00000020,0.00000021,0.00000020,790665.22520165,0.1589282559927107,BTTBTC
12,1553040000,0.00000020,0.00000020,0.00000020,0.00000019,617746.55801874,0.121476982631147,BTTBTC
13,1553126400,0.00000021,0.00000020,0.00000021,0.00000020,1711836.27532804,0.342647403501332,BTTBTC
14,1553212800,0.00000019,0.00000019,0.00000021,0.00000019,563138.3985924,0.1120875469417986,BTTBTC
15,1553299200,0.00000020,0.00000021,0.00000021,0.00000020,3753187.3956741,0.7642316263240568,BTTBTC
16,1553385600,0.00000020,0.00000020,0.00000021,0.00000019,2080770.89877788,0.4159984464728163,BTTBTC
17,1553472000,0.00000020,0.00000019,0.00000020,0.00000019,2937629.2595143,0.5586564423291157,BTTBTC
18,1553558400,0.00000019,0.00000019,0.00000020,0.00000019,5139839.17906414,0.9765775322435312,BTTBTC
19,1553644800,0.00000019,0.00000019,0.00000020,0.00000018,214707.45018792,0.0407076935849948,BTTBTC
20,1553731200,0.00000019,0.00000019,0.00000020,0.00000019,2541354.1290059,0.4878572946470868,BTTBTC
21,1553817600,0.00000019,0.00000019,0.00000020,0.00000018,2331193.69846642,0.4430163717337025,BTTBTC
22,1553904000,0.00000019,0.00000018,0.00000019,0.00000018,157694.88109128,0.0284892225497285,BTTBTC
23,1553990400,0.00000019,0.00000018,0.00000019,0.00000018,103317.9492227,0.0190914322741036,BTTBTC
24,1554076800,0.00000019,0.00000018,0.00000019,0.00000018,111388.55783155,0.0211529940938895,BTTBTC
25,1554163200,0.00000019,0.00000017,0.00000019,0.00000016,3847525.84117888,0.6483923958707,BTTBTC
26,1554249600,0.00000017,0.00000015,0.00000017,0.00000015,7640700.46899543,1.2266287441731202,BTTBTC
27,1554336000,0.00000016,0.00000016,0.00000016,0.00000015,1063116.37900634,0.1685633642705054,BTTBTC
28,1554422400,0.00000015,0.00000016,0.00000016,0.00000015,710553.64893022,0.1127358588273331,BTTBTC
29,1554508800,0.00000016,0.00000016,0.00000016,0.00000015,758919.84476254,0.1213023687449465,BTTBTC
30,1554595200,0.00000016,0.00000016,0.00000016,0.00000015,170352.57160246,0.027220951037543,BTTBTC
31,1554681600,0.00000016,0.00000015,0.00000016,0.00000015,2624048.53398861,0.3937482841910635,BTTBTC
32,1554768000,0.00000015,0.00000014,0.00000016,0.00000014,5685438.59436761,0.8527943894101249,BTTBTC
33,1554854400,0.00000014,0.00000015,0.00000015,0.00000014,2895521.78295033,0.4314255515411592,BTTBTC
34,1554940800,0.00000014,0.00000014,0.00000014,0.00000013,6161727.22303497,0.8564105450448958,BTTBTC
35,1555027200,0.00000013,0.00000015,0.00000015,0.00000013,3230873.83679233,0.4772025767416425,BTTBTC
36,1555113600,0.00000015,0.00000015,0.00000015,0.00000014,1129179.79684348,0.1610971343029269,BTTBTC
37,1555200000,0.00000014,0.00000016,0.00000016,0.00000014,4225283.17719219,0.6306285713508663,BTTBTC
38,1555286400,0.00000015,0.00000014,0.00000015,0.00000014,2997449.45538264,0.4489146304994592,BTTBTC
