,time,open,close,high,low,volume,turnover,market_name
0,1593043200,0.016582,0.015828,0.016795,0.015769,15493678.8225093,248052.28685965368962,TOKO-USDT
1,1592956800,0.01665,0.016637,0.017426,0.016581,20694967.1430153,346898.15799691656523,TOKO-USDT
2,1592870400,0.017207,0.016668,0.017255,0.015921,15658852.8933128,260162.8016601796144,TOKO-USDT
3,1592784000,0.016367,0.017319,0.0175,0.0163,10730067.20683477,181415.84277365601591,TOKO-USDT
4,1592697600,0.016124,0.016301,0.016523,0.015921,1614401.31373355,25907.4316622871944,TOKO-USDT
5,1592611200,0.015573,0.016123,0.016499,0.015399,18198016.63314328,284245.4746419450938,TOKO-USDT
6,1592524800,0.016125,0.015566,0.0177,0.015399,15943761.27062759,251137.23711114202481,TOKO-USDT
7,1592438400,0.014969,0.016034,0.018188,0.014569,5705866.83188612,87917.88110217424988,TOKO-USDT
8,1592352000,0.014486,0.014958,0.01531,0.014486,4811272.77648103,72637.15699011507797,TOKO-USDT
9,1592265600,0.014106,0.014565,0.014658,0.013999,3327847.4513,48006.6958257897,TOKO-USDT
10,1592179200,0.014551,0.014131,0.014578,0.014,8586186.28919734,122879.71847863628234,TOKO-USDT
11,1592092800,0.014109,0.014566,0.014651,0.014109,23380594.46975971,339187.65354357202136,TOKO-USDT
12,1592006400,0.013683,0.014074,0.014241,0.013683,18268315.1192,253732.7606881574,TOKO-USDT
13,1591920000,0.013443,0.013683,0.01379,0.013439,17322528.93966653,234954.24537070842276,TOKO-USDT
14,1591833600,0.013529,0.013459,0.013571,0.013443,21561031.1303,291006.9248984183,TOKO-USDT
15,1591747200,0.013549,0.013529,0.013648,0.01348,27328514.4812,370187.5984485336,TOKO-USDT
16,1591660800,0.013575,0.013546,0.013647,0.01348,14974206.24879692,203020.95714132461036,TOKO-USDT
17,1591574400,0.013546,0.013548,0.013649,0.013484,14302865.77700924,193931.32813257777054,TOKO-USDT
18,1591488000,0.013769,0.013547,0.013946,0.013472,28944552.58352671,394879.72389740097925,TOKO-USDT
19,1591401600,0.013463,0.013769,0.01397,0.013452,49963831.25610551,681577.56016070474899,TOKO-USDT
20,1591315200,0.013659,0.013503,0.014013,0.013439,50951084.47326862,695215.67635048111346,TOKO-USDT
21,1591228800,0.013751,0.013658,0.014081,0.013287,53306466.64695709,727223.5919559729247,TOKO-USDT
22,1591142400,0.014159,0.013751,0.014312,0.0135,17044141.14012647,235704.85856726910933,TOKO-USDT
23,1591056000,0.014305,0.01416,0.014626,0.014028,21418800.78390208,304880.7957852069756,TOKO-USDT
24,1590969600,0.014298,0.014309,0.01469,0.01401,24765273.8789,354110.8205360284,TOKO-USDT
25,1590883200,0.014329,0.014299,0.014693,0.014222,22248649.33071181,321876.94845811250636,TOKO-USDT
26,1590796800,0.014819,0.01432,0.014882,0.014,23231182.46078441,340355.35685698437037,TOKO-USDT
27,1590710400,0.014732,0.014813,0.014881,0.014,21742566.13658983,318130.52188081896686,TOKO-USDT
28,1590624000,0.014753,0.014739,0.014896,0.014,24076505.84826281,354695.30404691000503,TOKO-USDT
29,1590537600,0.014655,0.014782,0.014875,0.014478,21867085.35335742,321078.76742183431838,TOKO-USDT
30,1590451200,0.014649,0.014657,0.014784,0.01434,19802389.14079127,286819.72262972853659,TOKO-USDT
31,1590364800,0.01461,0.014646,0.014696,0.014404,22858404.5881,333546.5707453166,TOKO-USDT
32,1590278400,0.015249,0.014601,0.015249,0.01416,24101120.4287368,354732.86226196413797,TOKO-USDT
33,1590192000,0.015062,0.015233,0.015298,0.014867,21052066.34375714,317276.39121223429992,TOKO-USDT
34,1590105600,0.014999,0.01506,0.01544,0.014502,21761506.55167025,326945.199701581215,TOKO-USDT
35,1590019200,0.015042,0.014999,0.015654,0.014492,27211046.97540452,405000.95886839153907,TOKO-USDT
36,1589932800,0.016869,0.015042,0.019,0.014492,23437516.12644623,367584.83220554251098,TOKO-USDT
37,1589846400,0.014575,0.01689,0.017,0.014556,22941573.18791446,355858.84163841422832,TOKO-USDT
38,1589760000,0.014232,0.014578,0.014628,0.014033,23346870.61908751,337459.53330314283988,TOKO-USDT
39,1589673600,0.014147,0.014258,0.014399,0.0141,21057239.9549,299811.41573863,TOKO-USDT
40,1589587200,0.014009,0.014156,0.01436,0.0137,20449850.82660658,288012.69694090018667,TOKO-USDT
41,1589500800,0.014036,0.014009,0.014037,0.01375,14735850.5700394,205908.9869920515638,TOKO-USDT
42,1589414400,0.013941,0.014037,0.014399,0.0137,87874.08281141,1218.70275899495836,TOKO-USDT
43,1589328000,0.013943,0.013941,0.014316,0.0137,106953.92831811,1486.17575129046276,TOKO-USDT
44,1589241600,0.013739,0.013932,0.014399,0.013507,109499.49439414,1526.14443165984738,TOKO-USDT
45,1589155200,0.013684,0.013739,0.014499,0.013501,1247145.1024,17156.0164230032,TOKO-USDT
46,1589068800,0.0143,0.013694,0.01437,0.013502,1001867.2172,13772.6642874906,TOKO-USDT
47,1588982400,0.014615,0.014312,0.014761,0.0143,2290536.8653,33430.063537771,TOKO-USDT
48,1588896000,0.01472,0.014616,0.015015,0.01441,10031347.96040365,147200.94387939675,TOKO-USDT
49,1588809600,0.014427,0.01476,0.014854,0.0143,3797713.97517942,56050.4937091343784,TOKO-USDT
50,1588723200,0.014799,0.014438,0.014799,0.014222,2705401.29458605,38949.80281411631789,TOKO-USDT
51,1588636800,0.014303,0.014794,0.014948,0.014222,7666722.41567303,112812.56749565542799,TOKO-USDT
52,1588550400,0.013842,0.014272,0.01464,0.0135,356822.99326639,5034.32841487874694,TOKO-USDT
53,1588464000,0.014974,0.013842,0.014999,0.013491,186358.3862,2680.1003349125,TOKO-USDT
54,1588377600,0.015158,0.014982,0.0156,0.012955,965905.1133,13944.4461527495,TOKO-USDT
55,1588291200,0.015107,0.015158,0.015557,0.014778,234570.7994,3543.9361617984,TOKO-USDT
56,1588204800,0.015218,0.01509,0.016249,0.014202,746284.82307081,11095.44865909833167,TOKO-USDT
57,1588118400,0.015511,0.015406,0.017199,0.014203,2991195.52978066,46427.26320859673387,TOKO-USDT
58,1588032000,0.015561,0.015511,0.0158,0.01401,12590104.89589575,192148.35091659296375,TOKO-USDT
59,1587945600,0.015604,0.015565,0.015989,0.015033,4447544.51482721,68676.14520109521354,TOKO-USDT
60,1587859200,0.015909,0.015219,0.015988,0.01445,13577780.264201,207294.409333090473,TOKO-USDT
61,1587772800,0.016046,0.015908,0.016176,0.015604,134480.56025071,2119.48273807253485,TOKO-USDT
62,1587686400,0.015691,0.016094,0.016919,0.015688,8936219.98763922,142431.06656165304048,TOKO-USDT
63,1587600000,0.016196,0.01569,0.016688,0.015502,21972400.01931657,351973.9505641483219,TOKO-USDT
64,1587513600,0.016086,0.016198,0.016884,0.015616,27155396.3274,440187.3998027902,TOKO-USDT
65,1587427200,0.016335,0.01609,0.017156,0.0154,29957327.86292828,494641.39084728347168,TOKO-USDT
66,1587340800,0.01806,0.016339,0.018094,0.016192,33176119.1388,576137.3320236135,TOKO-USDT
67,1587254400,0.017188,0.01807,0.019097,0.016952,26171261.50109987,464276.87658313878872,TOKO-USDT
68,1587168000,0.018767,0.017194,0.018781,0.017075,22821850.10208606,408168.57371490504544,TOKO-USDT
69,1587081600,0.018955,0.018768,0.0204,0.018131,21858602.6814,418099.866212314,TOKO-USDT
70,1586995200,0.018823,0.018982,0.019086,0.016,19171644.40975002,348471.15634156681453,TOKO-USDT
71,1586908800,0.020275,0.018862,0.020641,0.0173,21548188.79178555,417462.07410026078355,TOKO-USDT
