,startsAt,open,high,low,close,volume,quoteVolume,market_name
89,2019-09-23T00:00:00Z,0.00000122,0.00000128,0.00000117,0.00000117,2396016.03264525,2.90770064,STPT-BTC
90,2019-09-24T00:00:00Z,0.00000117,0.00000117,0.00000094,0.00000101,4996056.71789813,5.32055302,STPT-BTC
91,2019-09-25T00:00:00Z,0.00000100,0.00000106,0.00000094,0.00000097,5084660.59367020,5.05580425,STPT-BTC
92,2019-09-26T00:00:00Z,0.00000097,0.00000115,0.00000095,0.00000103,3650708.92935205,3.79406010,STPT-BTC
93,2019-09-27T00:00:00Z,0.00000103,0.00000126,0.00000077,0.00000106,15054410.42855812,16.18146010,STPT-BTC
94,2019-09-28T00:00:00Z,0.00000106,0.00000112,0.00000100,0.00000102,2971879.78116512,3.22198571,STPT-BTC
95,2019-09-29T00:00:00Z,0.00000101,0.00000119,0.00000089,0.00000096,7402226.69256003,7.07780774,STPT-BTC
96,2019-09-30T00:00:00Z,0.00000096,0.00000096,0.00000077,0.00000080,48911850.23797977,40.37326694,STPT-BTC
97,2019-10-01T00:00:00Z,0.00000080,0.00000092,0.00000076,0.00000084,28949412.28458364,23.66981693,STPT-BTC
98,2019-10-02T00:00:00Z,0.00000084,0.00000104,0.00000080,0.00000088,27077515.97881071,24.94053459,STPT-BTC
99,2019-10-03T00:00:00Z,0.00000086,0.00000103,0.00000086,0.00000101,12910795.27805279,12.52854156,STPT-BTC
100,2019-10-04T00:00:00Z,0.00000100,0.00000129,0.00000100,0.00000121,17092332.16618490,19.17287198,STPT-BTC
101,2019-10-05T00:00:00Z,0.00000124,0.00000125,0.00000101,0.00000115,14790257.98119190,16.66957518,STPT-BTC
102,2019-10-06T00:00:00Z,0.00000112,0.00000124,0.00000098,0.00000105,13621991.89062201,14.51453463,STPT-BTC
103,2019-10-07T00:00:00Z,0.00000104,0.00000115,0.00000102,0.00000104,9302307.93866889,10.13010139,STPT-BTC
104,2019-10-08T00:00:00Z,0.00000105,0.00000120,0.00000101,0.00000110,13941307.20427894,15.33181795,STPT-BTC
105,2019-10-09T00:00:00Z,0.00000108,0.00000120,0.00000106,0.00000110,8398803.24963927,9.32137910,STPT-BTC
106,2019-10-10T00:00:00Z,0.00000109,0.00000114,0.00000107,0.00000107,5345340.51126997,5.84348735,STPT-BTC
107,2019-10-11T00:00:00Z,0.00000109,0.00000123,0.00000106,0.00000114,5541302.69445343,6.16619078,STPT-BTC
108,2019-10-12T00:00:00Z,0.00000116,0.00000116,0.00000106,0.00000109,5430309.56826015,5.95032099,STPT-BTC
109,2019-10-13T00:00:00Z,0.00000109,0.00000112,0.00000104,0.00000105,3182582.47404756,3.39306579,STPT-BTC
110,2019-10-14T00:00:00Z,0.00000105,0.00000105,0.00000093,0.00000096,4051201.92898149,4.05566600,STPT-BTC
111,2019-10-15T00:00:00Z,0.00000098,0.00000100,0.00000093,0.00000095,2365841.64453681,2.27630709,STPT-BTC
112,2019-10-16T00:00:00Z,0.00000095,0.00000095,0.00000090,0.00000091,2186477.64995502,2.02484532,STPT-BTC
113,2019-10-17T00:00:00Z,0.00000093,0.00000120,0.00000093,0.00000118,9280700.46616291,10.04638697,STPT-BTC
114,2019-10-18T00:00:00Z,0.00000120,0.00000124,0.00000100,0.00000118,11323857.72028129,12.53751802,STPT-BTC
115,2019-10-19T00:00:00Z,0.00000118,0.00000126,0.00000116,0.00000124,1608758.63754084,1.95818580,STPT-BTC
116,2019-10-20T00:00:00Z,0.00000125,0.00000131,0.00000119,0.00000124,1585548.56992072,1.96713659,STPT-BTC
117,2019-10-21T00:00:00Z,0.00000122,0.00000138,0.00000111,0.00000130,7180961.63855387,8.68335789,STPT-BTC
118,2019-10-22T00:00:00Z,0.00000133,0.00000133,0.00000111,0.00000118,5287029.96105964,6.26392974,STPT-BTC
119,2019-10-23T00:00:00Z,0.00000119,0.00000130,0.00000105,0.00000118,8053625.94234539,9.25994464,STPT-BTC
120,2019-10-24T00:00:00Z,0.00000117,0.00000134,0.00000108,0.00000120,6878051.57067920,8.40652359,STPT-BTC
121,2019-10-25T00:00:00Z,0.00000123,0.00000125,0.00000115,0.00000115,2331375.28589317,2.82069416,STPT-BTC
122,2019-10-26T00:00:00Z,0.00000115,0.00000115,0.00000076,0.00000098,7394575.15141353,6.82600871,STPT-BTC
123,2019-10-27T00:00:00Z,0.00000098,0.00000098,0.00000085,0.00000093,8632849.54383556,8.02550734,STPT-BTC
124,2019-10-28T00:00:00Z,0.00000092,0.00000100,0.00000092,0.00000100,719742.32909697,0.70549281,STPT-BTC
125,2019-10-29T00:00:00Z,0.00000100,0.00000114,0.00000099,0.00000107,1518610.40822654,1.63683984,STPT-BTC
126,2019-10-30T00:00:00Z,0.00000106,0.00000118,0.00000100,0.00000112,5271818.78500551,5.87960094,STPT-BTC
127,2019-10-31T00:00:00Z,0.00000112,0.00000113,0.00000111,0.00000113,2213269.03780360,2.49115208,STPT-BTC
128,2019-11-01T00:00:00Z,0.00000113,0.00000117,0.00000112,0.00000115,2002286.55410322,2.29548898,STPT-BTC
129,2019-11-02T00:00:00Z,0.00000116,0.00000116,0.00000103,0.00000113,2234130.83299593,2.54449401,STPT-BTC
130,2019-11-03T00:00:00Z,0.00000113,0.00000114,0.00000106,0.00000112,1987391.31674594,2.23032751,STPT-BTC
131,2019-11-04T00:00:00Z,0.00000113,0.00000115,0.00000112,0.00000115,1736080.02812551,1.96196699,STPT-BTC
132,2019-11-05T00:00:00Z,0.00000114,0.00000115,0.00000090,0.00000099,4521685.40353247,4.77354551,STPT-BTC
133,2019-11-06T00:00:00Z,0.00000101,0.00000104,0.00000093,0.00000103,2156018.67356765,2.17903161,STPT-BTC
134,2019-11-07T00:00:00Z,0.00000105,0.00000106,0.00000104,0.00000105,953633.61282010,1.00031027,STPT-BTC
135,2019-11-08T00:00:00Z,0.00000105,0.00000111,0.00000105,0.00000111,1611511.06199540,1.71591238,STPT-BTC
136,2019-11-09T00:00:00Z,0.00000111,0.00000111,0.00000109,0.00000109,1247676.39010024,1.37235925,STPT-BTC
137,2019-11-10T00:00:00Z,0.00000110,0.00000112,0.00000109,0.00000112,816680.37954106,0.89845430,STPT-BTC
138,2019-11-11T00:00:00Z,0.00000112,0.00000113,0.00000109,0.00000111,1179790.42804889,1.30907334,STPT-BTC
139,2019-11-12T00:00:00Z,0.00000111,0.00000111,0.00000109,0.00000111,2418069.47971169,2.68082716,STPT-BTC
140,2019-11-13T00:00:00Z,0.00000111,0.00000112,0.00000107,0.00000111,1968865.55254215,2.18226105,STPT-BTC
141,2019-11-14T00:00:00Z,0.00000111,0.00000118,0.00000109,0.00000117,4678389.23907600,5.30696558,STPT-BTC
142,2019-11-15T00:00:00Z,0.00000117,0.00000117,0.00000114,0.00000115,998490.08199472,1.15898565,STPT-BTC
143,2019-11-16T00:00:00Z,0.00000116,0.00000120,0.00000113,0.00000116,1145282.71591160,1.33736876,STPT-BTC
144,2019-11-17T00:00:00Z,0.00000117,0.00000122,0.00000117,0.00000121,1631523.85550245,1.96493492,STPT-BTC
145,2019-11-18T00:00:00Z,0.00000121,0.00000133,0.00000118,0.00000123,3336962.98751602,4.13268369,STPT-BTC
146,2019-11-19T00:00:00Z,0.00000123,0.00000126,0.00000116,0.00000119,1184647.34465148,1.45633382,STPT-BTC
147,2019-11-20T00:00:00Z,0.00000118,0.00000120,0.00000108,0.00000116,1018697.47516987,1.18680822,STPT-BTC
148,2019-11-21T00:00:00Z,0.00000118,0.00000119,0.00000102,0.00000109,4149691.30573432,4.45308607,STPT-BTC
149,2019-11-22T00:00:00Z,0.00000110,0.00000122,0.00000102,0.00000114,4273260.71112542,4.74826033,STPT-BTC
150,2019-11-23T00:00:00Z,0.00000113,0.00000114,0.00000098,0.00000101,2575508.95448355,2.62597654,STPT-BTC
151,2019-11-24T00:00:00Z,0.00000101,0.00000120,0.00000100,0.00000115,7575250.67408426,8.70860238,STPT-BTC
152,2019-11-25T00:00:00Z,0.00000115,0.00000117,0.00000104,0.00000110,3199671.86708924,3.56947980,STPT-BTC
153,2019-11-26T00:00:00Z,0.00000111,0.00000117,0.00000108,0.00000114,5267741.16019133,6.04357882,STPT-BTC
154,2019-11-27T00:00:00Z,0.00000114,0.00000117,0.00000101,0.00000113,5464512.43387492,6.17084926,STPT-BTC
155,2019-11-28T00:00:00Z,0.00000112,0.00000139,0.00000101,0.00000137,13998888.44311264,16.28670812,STPT-BTC
156,2019-11-29T00:00:00Z,0.00000138,0.00000160,0.00000123,0.00000156,8780989.30537748,12.24369208,STPT-BTC
157,2019-11-30T00:00:00Z,0.00000156,0.00000165,0.00000131,0.00000151,6615970.64104196,9.96626975,STPT-BTC
158,2019-12-01T00:00:00Z,0.00000151,0.00000152,0.00000129,0.00000130,6689995.09180382,9.36321638,STPT-BTC
159,2019-12-02T00:00:00Z,0.00000130,0.00000142,0.00000128,0.00000133,3079213.74264308,4.16579760,STPT-BTC
160,2019-12-03T00:00:00Z,0.00000135,0.00000149,0.00000134,0.00000144,1868052.10321601,2.58715510,STPT-BTC
161,2019-12-04T00:00:00Z,0.00000143,0.00000179,0.00000138,0.00000162,2692391.97207155,4.15143315,STPT-BTC
162,2019-12-05T00:00:00Z,0.00000162,0.00000170,0.00000152,0.00000154,1077765.85427662,1.73625090,STPT-BTC
163,2019-12-06T00:00:00Z,0.00000154,0.00000164,0.00000147,0.00000149,2125284.46304644,3.20815143,STPT-BTC
164,2019-12-07T00:00:00Z,0.00000149,0.00000151,0.00000149,0.00000150,123582.59049089,0.18525191,STPT-BTC
165,2019-12-08T00:00:00Z,0.00000150,0.00000150,0.00000141,0.00000143,393515.38386900,0.57741303,STPT-BTC
166,2019-12-09T00:00:00Z,0.00000143,0.00000148,0.00000138,0.00000147,800438.77314745,1.12746106,STPT-BTC
167,2019-12-10T00:00:00Z,0.00000145,0.00000149,0.00000145,0.00000149,289060.57705686,0.42749332,STPT-BTC
168,2019-12-11T00:00:00Z,0.00000149,0.00000166,0.00000147,0.00000158,3960591.25760740,6.32069236,STPT-BTC
169,2019-12-12T00:00:00Z,0.00000158,0.00000158,0.00000149,0.00000151,1915837.69433982,2.90093438,STPT-BTC
170,2019-12-13T00:00:00Z,0.00000150,0.00000153,0.00000147,0.00000150,2142139.02113782,3.21753207,STPT-BTC
171,2019-12-14T00:00:00Z,0.00000150,0.00000161,0.00000150,0.00000151,538837.98230232,0.84315169,STPT-BTC
172,2019-12-15T00:00:00Z,0.00000150,0.00000152,0.00000148,0.00000148,466193.19204493,0.70150179,STPT-BTC
173,2019-12-16T00:00:00Z,0.00000147,0.00000150,0.00000145,0.00000150,121438.16697508,0.17764493,STPT-BTC
174,2019-12-17T00:00:00Z,0.00000150,0.00000221,0.00000150,0.00000221,12490339.57457621,24.10288638,STPT-BTC
175,2019-12-18T00:00:00Z,0.00000221,0.00000223,0.00000144,0.00000152,14444385.69829138,23.03812752,STPT-BTC
176,2019-12-19T00:00:00Z,0.00000150,0.00000153,0.00000137,0.00000139,3203750.95642031,4.62656103,STPT-BTC
177,2019-12-20T00:00:00Z,0.00000139,0.00000149,0.00000138,0.00000147,774515.12302358,1.12770220,STPT-BTC
178,2019-12-21T00:00:00Z,0.00000146,0.00000147,0.00000141,0.00000143,311772.02882765,0.45034257,STPT-BTC
179,2019-12-22T00:00:00Z,0.00000142,0.00000146,0.00000135,0.00000135,2324198.82310825,3.21587219,STPT-BTC
180,2019-12-23T00:00:00Z,0.00000135,0.00000136,0.00000130,0.00000136,1569952.96672493,2.08315318,STPT-BTC
181,2019-12-24T00:00:00Z,0.00000134,0.00000143,0.00000130,0.00000138,1141196.19633703,1.55966682,STPT-BTC
182,2019-12-25T00:00:00Z,0.00000136,0.00000137,0.00000121,0.00000133,1873498.37374738,2.43147804,STPT-BTC
183,2019-12-26T00:00:00Z,0.00000133,0.00000133,0.00000127,0.00000127,138175.40265301,0.18174307,STPT-BTC
184,2019-12-27T00:00:00Z,0.00000127,0.00000129,0.00000123,0.00000129,923846.48702760,1.16558844,STPT-BTC
185,2019-12-28T00:00:00Z,0.00000129,0.00000129,0.00000127,0.00000128,38429.61589997,0.04898274,STPT-BTC
186,2019-12-29T00:00:00Z,0.00000128,0.00000130,0.00000128,0.00000129,184437.78587776,0.23758499,STPT-BTC
187,2019-12-30T00:00:00Z,0.00000129,0.00000131,0.00000124,0.00000126,1628771.29675981,2.08337048,STPT-BTC
188,2019-12-31T00:00:00Z,0.00000127,0.00000130,0.00000123,0.00000128,973773.15617766,1.23076968,STPT-BTC
189,2020-01-01T00:00:00Z,0.00000128,0.00000130,0.00000127,0.00000127,365091.47533132,0.47195428,STPT-BTC
190,2020-01-02T00:00:00Z,0.00000128,0.00000138,0.00000127,0.00000130,521301.57705708,0.68636997,STPT-BTC
191,2020-01-03T00:00:00Z,0.00000130,0.00000135,0.00000113,0.00000124,1477646.87356558,1.87224775,STPT-BTC
192,2020-01-04T00:00:00Z,0.00000124,0.00000124,0.00000114,0.00000116,286170.99091802,0.33945859,STPT-BTC
193,2020-01-05T00:00:00Z,0.00000117,0.00000128,0.00000111,0.00000115,1670035.41869102,1.94536585,STPT-BTC
194,2020-01-06T00:00:00Z,0.00000114,0.00000116,0.00000113,0.00000114,431817.75942560,0.49412986,STPT-BTC
195,2020-01-07T00:00:00Z,0.00000114,0.00000130,0.00000109,0.00000109,1485369.89000078,1.74063338,STPT-BTC
196,2020-01-08T00:00:00Z,0.00000108,0.00000108,0.00000106,0.00000108,61745.19636624,0.06618191,STPT-BTC
197,2020-01-09T00:00:00Z,0.00000108,0.00000115,0.00000106,0.00000113,578002.54735000,0.63610390,STPT-BTC
198,2020-01-10T00:00:00Z,0.00000113,0.00000119,0.00000109,0.00000111,401225.41838961,0.45261642,STPT-BTC
199,2020-01-11T00:00:00Z,0.00000111,0.00000111,0.00000109,0.00000109,23358.17182396,0.02558769,STPT-BTC
200,2020-01-12T00:00:00Z,0.00000111,0.00000111,0.00000106,0.00000106,25446.49513797,0.02751340,STPT-BTC
201,2020-01-13T00:00:00Z,0.00000106,0.00000113,0.00000103,0.00000107,312740.06253705,0.33880831,STPT-BTC
202,2020-01-14T00:00:00Z,0.00000107,0.00000107,0.00000083,0.00000098,1150672.16655886,1.09871397,STPT-BTC
203,2020-01-15T00:00:00Z,0.00000098,0.00000110,0.00000089,0.00000103,386133.24183848,0.39229954,STPT-BTC
204,2020-01-16T00:00:00Z,0.00000104,0.00000106,0.00000099,0.00000100,112207.64979172,0.11344440,STPT-BTC
205,2020-01-17T00:00:00Z,0.00000100,0.00000109,0.00000097,0.00000107,425589.79887659,0.42848896,STPT-BTC
206,2020-01-18T00:00:00Z,0.00000102,0.00000112,0.00000102,0.00000112,189209.78268968,0.20486806,STPT-BTC
207,2020-01-19T00:00:00Z,0.00000111,0.00000112,0.00000101,0.00000105,394852.29959457,0.41647211,STPT-BTC
208,2020-01-20T00:00:00Z,0.00000106,0.00000137,0.00000105,0.00000109,1303884.12720346,1.42514779,STPT-BTC
209,2020-01-21T00:00:00Z,0.00000110,0.00000110,0.00000104,0.00000108,174537.16624994,0.18574110,STPT-BTC
210,2020-01-22T00:00:00Z,0.00000107,0.00000118,0.00000106,0.00000109,877065.14107915,0.98968464,STPT-BTC
211,2020-01-23T00:00:00Z,0.00000108,0.00000112,0.00000106,0.00000108,329740.14281915,0.35439974,STPT-BTC
212,2020-01-24T00:00:00Z,0.00000109,0.00000111,0.00000106,0.00000107,85086.57697256,0.09191971,STPT-BTC
213,2020-01-25T00:00:00Z,0.00000108,0.00000114,0.00000106,0.00000110,1446898.89323691,1.63262947,STPT-BTC
214,2020-01-26T00:00:00Z,0.00000110,0.00000111,0.00000106,0.00000106,151298.14342550,0.16397245,STPT-BTC
215,2020-01-27T00:00:00Z,0.00000108,0.00000108,0.00000105,0.00000105,118059.01806180,0.12510844,STPT-BTC
216,2020-01-28T00:00:00Z,0.00000105,0.00000112,0.00000104,0.00000107,991149.86577126,1.07767961,STPT-BTC
217,2020-01-29T00:00:00Z,0.00000107,0.00000107,0.00000104,0.00000104,335784.33537484,0.35331779,STPT-BTC
218,2020-01-30T00:00:00Z,0.00000104,0.00000106,0.00000103,0.00000104,246093.04598055,0.25634049,STPT-BTC
219,2020-01-31T00:00:00Z,0.00000104,0.00000104,0.00000103,0.00000103,96176.25080000,0.09944961,STPT-BTC
220,2020-02-01T00:00:00Z,0.00000105,0.00000118,0.00000105,0.00000110,1244587.18976262,1.39525076,STPT-BTC
221,2020-02-02T00:00:00Z,0.00000109,0.00000131,0.00000108,0.00000117,1516542.19265122,1.82851517,STPT-BTC
