,close,high,low,open,time,volume,market_name
38,0.00001402,0.00001422,0.00001386,0.00001411,2020-04-11T00:00:00Z,36075897.84,ONE-ETH
39,0.00001412,0.00001445,0.00001392,0.00001417,2020-04-10T00:00:00Z,39202880.11,ONE-ETH
40,0.00001417,0.00001434,0.00001395,0.00001425,2020-04-09T00:00:00Z,40175916.18,ONE-ETH
41,0.00001425,0.00001438,0.00001387,0.00001423,2020-04-08T00:00:00Z,45148183.16,ONE-ETH
42,0.00001423,0.00001461,0.00001408,0.00001453,2020-04-07T00:00:00Z,44026892.52,ONE-ETH
43,0.00001453,0.00001549,0.0000145,0.00001548,2020-04-06T00:00:00Z,52466924.29,ONE-ETH
44,0.00001549,0.00001556,0.00001531,0.00001535,2020-04-05T00:00:00Z,43702094.31,ONE-ETH
45,0.00001535,0.00001563,0.00001514,0.00001545,2020-04-04T00:00:00Z,41450133.22,ONE-ETH
46,0.00001546,0.00001585,0.00001517,0.00001585,2020-04-03T00:00:00Z,37438971.05,ONE-ETH
47,0.00001585,0.00001619,0.00001567,0.00001612,2020-04-02T00:00:00Z,43550887.32,ONE-ETH
48,0.00001612,0.00001645,0.00001609,0.00001633,2020-04-01T00:00:00Z,39654136.22,ONE-ETH
49,0.00001632,0.0000165,0.00001622,0.00001649,2020-03-31T00:00:00Z,41146407.16,ONE-ETH
50,0.00001649,0.0000165,0.00001613,0.00001634,2020-03-30T00:00:00Z,39386956.91,ONE-ETH
51,0.00001634,0.00001643,0.00001622,0.00001624,2020-03-29T00:00:00Z,39755374.51,ONE-ETH
52,0.00001624,0.00001635,0.00001596,0.00001597,2020-03-28T00:00:00Z,31067953.67,ONE-ETH
53,0.00001598,0.00001613,0.00001573,0.00001595,2020-03-27T00:00:00Z,43206375.57,ONE-ETH
54,0.00001595,0.0000162,0.00001583,0.00001611,2020-03-26T00:00:00Z,42032604.7,ONE-ETH
55,0.00001611,0.0000162,0.00001537,0.00001598,2020-03-25T00:00:00Z,38096191.11,ONE-ETH
56,0.00001597,0.00001612,0.0000154,0.00001546,2020-03-24T00:00:00Z,34199049.24,ONE-ETH
57,0.0000155,0.00001618,0.00001521,0.00001614,2020-03-23T00:00:00Z,35629455.76,ONE-ETH
58,0.00001614,0.00001618,0.00001548,0.0000158,2020-03-22T00:00:00Z,33161909.62,ONE-ETH
59,0.00001579,0.00001589,0.0000152,0.00001531,2020-03-21T00:00:00Z,35941905.19,ONE-ETH
60,0.00001532,0.00001573,0.0000147,0.00001554,2020-03-20T00:00:00Z,32601295.86,ONE-ETH
61,0.00001553,0.00001606,0.00001536,0.00001566,2020-03-19T00:00:00Z,37630801.36,ONE-ETH
62,0.00001566,0.000016,0.00001564,0.00001585,2020-03-18T00:00:00Z,46052327.62,ONE-ETH
63,0.00001582,0.0000159,0.000015,0.0000156,2020-03-17T00:00:00Z,45164029.46,ONE-ETH
64,0.00001559,0.00001582,0.00001516,0.0000153,2020-03-16T00:00:00Z,29845360.28,ONE-ETH
65,0.0000153,0.0000153,0.00001461,0.00001465,2020-03-15T00:00:00Z,2792503,ONE-ETH
66,0.00001461,0.00001486,0.0000144,0.0000147,2020-03-14T00:00:00Z,1971203.32,ONE-ETH
67,0.0000147,0.0000155,0.00001341,0.00001514,2020-03-13T00:00:00Z,20096392.27,ONE-ETH
68,0.00001513,0.00001643,0.000014,0.00001535,2020-03-12T00:00:00Z,42239301.79,ONE-ETH
69,0.00001535,0.0000155,0.00001487,0.00001492,2020-03-11T00:00:00Z,41614426.15,ONE-ETH
70,0.00001492,0.00001515,0.00001461,0.00001484,2020-03-10T00:00:00Z,41316238.25,ONE-ETH
71,0.00001484,0.00001514,0.00001454,0.00001509,2020-03-09T00:00:00Z,29723649.18,ONE-ETH
72,0.00001509,0.00001515,0.00001404,0.0000145,2020-03-08T00:00:00Z,39019374.5,ONE-ETH
73,0.0000145,0.00001467,0.00001424,0.00001462,2020-03-07T00:00:00Z,38833079.35,ONE-ETH
74,0.00001462,0.00001554,0.00001462,0.00001553,2020-03-06T00:00:00Z,36487615.44,ONE-ETH
75,0.00001554,0.00001555,0.00001525,0.0000154,2020-03-05T00:00:00Z,43238814.43,ONE-ETH
76,0.00001541,0.00001562,0.0000153,0.00001561,2020-03-04T00:00:00Z,45953474.75,ONE-ETH
77,0.00001561,0.00001593,0.00001532,0.00001532,2020-03-03T00:00:00Z,38629538.84,ONE-ETH
78,0.00001532,0.00001569,0.00001524,0.00001557,2020-03-02T00:00:00Z,39546836.01,ONE-ETH
79,0.00001557,0.000016,0.00001536,0.00001599,2020-03-01T00:00:00Z,30072133.15,ONE-ETH
80,0.000016,0.000016,0.00001552,0.00001577,2020-02-29T00:00:00Z,31286333.09,ONE-ETH
81,0.00001577,0.00001618,0.00001564,0.00001596,2020-02-28T00:00:00Z,26631449.47,ONE-ETH
82,0.00001596,0.0000168,0.00001546,0.0000162,2020-02-27T00:00:00Z,40175950.08,ONE-ETH
83,0.00001619,0.0000167,0.00001565,0.00001594,2020-02-26T00:00:00Z,35420907.93,ONE-ETH
84,0.00001594,0.00001594,0.00001516,0.00001526,2020-02-25T00:00:00Z,46608279.08,ONE-ETH
85,0.00001526,0.00001544,0.00001498,0.00001518,2020-02-24T00:00:00Z,40632194.73,ONE-ETH
86,0.00001519,0.00001544,0.00001513,0.00001535,2020-02-23T00:00:00Z,45330327.88,ONE-ETH
87,0.00001534,0.00001565,0.00001517,0.00001518,2020-02-22T00:00:00Z,42584829.44,ONE-ETH
88,0.00001518,0.00001614,0.00001517,0.00001597,2020-02-21T00:00:00Z,40983684.19,ONE-ETH
89,0.00001596,0.0000164,0.00001563,0.00001589,2020-02-20T00:00:00Z,40271095.87,ONE-ETH
90,0.00001588,0.00001593,0.00001521,0.00001524,2020-02-19T00:00:00Z,38790767.49,ONE-ETH
91,0.00001525,0.00001573,0.00001491,0.00001545,2020-02-18T00:00:00Z,33558308.17,ONE-ETH
92,0.00001546,0.00001689,0.00001544,0.00001589,2020-02-17T00:00:00Z,42814129.72,ONE-ETH
93,0.00001588,0.00001633,0.00001515,0.00001554,2020-02-16T00:00:00Z,45522598.79,ONE-ETH
94,0.00001555,0.0000156,0.000015,0.0000152,2020-02-15T00:00:00Z,38616293.35,ONE-ETH
95,0.00001522,0.00001631,0.00001506,0.00001607,2020-02-14T00:00:00Z,38482948.17,ONE-ETH
96,0.00001606,0.00001665,0.00001555,0.00001629,2020-02-13T00:00:00Z,36775984.51,ONE-ETH
97,0.00001628,0.0000182,0.00001586,0.0000182,2020-02-12T00:00:00Z,47675042.69,ONE-ETH
98,0.00001819,0.00001906,0.00001801,0.00001876,2020-02-11T00:00:00Z,38368532.38,ONE-ETH
99,0.00001876,0.00001931,0.00001844,0.00001852,2020-02-10T00:00:00Z,44526712.34,ONE-ETH
100,0.00001852,0.00001856,0.00001812,0.00001836,2020-02-09T00:00:00Z,40923106.21,ONE-ETH
101,0.00001836,0.00001871,0.00001797,0.00001836,2020-02-08T00:00:00Z,46304230.39,ONE-ETH
102,0.00001837,0.00001902,0.00001834,0.00001902,2020-02-07T00:00:00Z,46780109.76,ONE-ETH
103,0.00001901,0.00001994,0.00001884,0.00001968,2020-02-06T00:00:00Z,45222995.53,ONE-ETH
104,0.0000197,0.00002053,0.0000196,0.00002047,2020-02-05T00:00:00Z,42926076.84,ONE-ETH
105,0.00002049,0.00002099,0.0000204,0.00002077,2020-02-04T00:00:00Z,44064520.96,ONE-ETH
106,0.00002079,0.0000211,0.0000206,0.00002098,2020-02-03T00:00:00Z,46771967.95,ONE-ETH
107,0.00002103,0.0000218,0.00002085,0.00002169,2020-02-02T00:00:00Z,41371389.46,ONE-ETH
108,0.00002171,0.000022,0.00002154,0.00002183,2020-02-01T00:00:00Z,46664887.47,ONE-ETH
109,0.00002182,0.00002221,0.00002158,0.0000217,2020-01-31T00:00:00Z,49003138.59,ONE-ETH
110,0.0000217,0.00002262,0.00002169,0.00002236,2020-01-30T00:00:00Z,49761269.91,ONE-ETH
111,0.00002235,0.00002237,0.00002202,0.00002235,2020-01-29T00:00:00Z,51308409.77,ONE-ETH
112,0.00002231,0.00002279,0.0000221,0.00002263,2020-01-28T00:00:00Z,51661435.08,ONE-ETH
113,0.00002262,0.00002274,0.00002225,0.00002241,2020-01-27T00:00:00Z,52569975.82,ONE-ETH
114,0.00002241,0.00002273,0.00002236,0.00002258,2020-01-26T00:00:00Z,48148221.23,ONE-ETH
115,0.00002258,0.00002285,0.00002248,0.00002258,2020-01-25T00:00:00Z,47161167.13,ONE-ETH
116,0.00002258,0.0000228,0.0000223,0.0000223,2020-01-24T00:00:00Z,43744755.34,ONE-ETH
117,0.0000223,0.00002253,0.00002209,0.00002225,2020-01-23T00:00:00Z,48133824.18,ONE-ETH
118,0.00002225,0.00002246,0.00002215,0.00002216,2020-01-22T00:00:00Z,22645861.07,ONE-ETH
119,0.00002216,0.0000224,0.00002197,0.00002223,2020-01-21T00:00:00Z,43758649.87,ONE-ETH
120,0.00002224,0.00002265,0.00002212,0.00002235,2020-01-20T00:00:00Z,39188298.19,ONE-ETH
121,0.00002235,0.00002265,0.00002184,0.00002184,2020-01-19T00:00:00Z,54433958.93,ONE-ETH
122,0.00002184,0.00002276,0.00002151,0.00002265,2020-01-18T00:00:00Z,47666650.42,ONE-ETH
123,0.00002264,0.00002303,0.0000223,0.00002295,2020-01-17T00:00:00Z,50970930.55,ONE-ETH
124,0.00002295,0.0000233,0.0000227,0.00002278,2020-01-16T00:00:00Z,47788433.44,ONE-ETH
125,0.00002278,0.00002335,0.00002209,0.0000226,2020-01-15T00:00:00Z,50751720.68,ONE-ETH
126,0.00002259,0.00002461,0.0000223,0.00002404,2020-01-14T00:00:00Z,49367980.57,ONE-ETH
127,0.00002405,0.00002411,0.00002365,0.00002366,2020-01-13T00:00:00Z,44170616.03,ONE-ETH
128,0.00002366,0.00002415,0.00002366,0.0000238,2020-01-12T00:00:00Z,43332856.66,ONE-ETH
129,0.00002381,0.00002399,0.00002329,0.00002385,2020-01-11T00:00:00Z,47620402.72,ONE-ETH
130,0.00002387,0.00002426,0.00002363,0.00002389,2020-01-10T00:00:00Z,42209008.95,ONE-ETH
131,0.00002389,0.00002416,0.00002375,0.00002405,2020-01-09T00:00:00Z,49885662.29,ONE-ETH
132,0.00002407,0.0000247,0.00002377,0.00002377,2020-01-08T00:00:00Z,52025729.23,ONE-ETH
133,0.00002377,0.00002383,0.0000225,0.0000225,2020-01-07T00:00:00Z,51022769.75,ONE-ETH
134,0.00002255,0.00002305,0.00002221,0.00002305,2020-01-06T00:00:00Z,29403689.8,ONE-ETH
135,0.00002304,0.0000239,0.00002272,0.00002371,2020-01-05T00:00:00Z,49056313.19,ONE-ETH
136,0.0000237,0.00002405,0.00002355,0.00002388,2020-01-04T00:00:00Z,46722020.66,ONE-ETH
137,0.00002388,0.00002446,0.00002384,0.00002405,2020-01-03T00:00:00Z,48690753.85,ONE-ETH
138,0.00002404,0.0000244,0.000024,0.0000242,2020-01-02T00:00:00Z,45304873.04,ONE-ETH
139,0.00002421,0.00002435,0.00002393,0.00002425,2020-01-01T00:00:00Z,40571911.48,ONE-ETH
140,0.00002425,0.00002428,0.00002376,0.000024,2019-12-31T00:00:00Z,41784402.42,ONE-ETH
141,0.000024,0.0000243,0.00002359,0.00002379,2019-12-30T00:00:00Z,46549735.29,ONE-ETH
142,0.0000238,0.00002445,0.0000237,0.00002428,2019-12-29T00:00:00Z,40709663.76,ONE-ETH
143,0.00002429,0.0000243,0.00002395,0.00002421,2019-12-28T00:00:00Z,39485566.16,ONE-ETH
144,0.00002421,0.00002436,0.00002393,0.0000241,2019-12-27T00:00:00Z,44044020.98,ONE-ETH
145,0.0000241,0.00002422,0.00002357,0.00002415,2019-12-26T00:00:00Z,42237408.56,ONE-ETH
146,0.00002414,0.00002435,0.00002385,0.00002386,2019-12-25T00:00:00Z,40049812.86,ONE-ETH
147,0.00002385,0.00002436,0.00002385,0.00002427,2019-12-24T00:00:00Z,44537925.2,ONE-ETH
148,0.00002428,0.00002456,0.0000235,0.00002355,2019-12-23T00:00:00Z,43585689.14,ONE-ETH
149,0.00002354,0.0000236,0.00002305,0.00002358,2019-12-22T00:00:00Z,37179073.97,ONE-ETH
150,0.00002357,0.00002376,0.00002342,0.00002369,2019-12-21T00:00:00Z,32184619.41,ONE-ETH
151,0.00002369,0.00002385,0.00002345,0.00002364,2019-12-20T00:00:00Z,36678205.15,ONE-ETH
152,0.00002365,0.00002394,0.00002312,0.00002313,2019-12-19T00:00:00Z,39544393.32,ONE-ETH
153,0.00002313,0.00002355,0.00002248,0.00002277,2019-12-18T00:00:00Z,39465603.74,ONE-ETH
154,0.00002277,0.00002303,0.00002155,0.00002171,2019-12-17T00:00:00Z,51067746.61,ONE-ETH
155,0.00002169,0.00002224,0.00002075,0.00002075,2019-12-16T00:00:00Z,51905109.96,ONE-ETH
156,0.00002076,0.00002108,0.00002072,0.00002087,2019-12-15T00:00:00Z,43911625.43,ONE-ETH
157,0.00002092,0.0000211,0.00002087,0.00002095,2019-12-14T00:00:00Z,44451365.55,ONE-ETH
158,0.00002096,0.000021,0.00002072,0.0000208,2019-12-13T00:00:00Z,45715468.62,ONE-ETH
159,0.0000208,0.00002125,0.0000208,0.00002105,2019-12-12T00:00:00Z,49078058.36,ONE-ETH
160,0.00002105,0.0000211,0.00002074,0.00002081,2019-12-11T00:00:00Z,41681037.8,ONE-ETH
161,0.00002082,0.0000211,0.00002079,0.00002106,2019-12-10T00:00:00Z,48830933.42,ONE-ETH
162,0.00002105,0.00002141,0.00002103,0.00002135,2019-12-09T00:00:00Z,46576913.65,ONE-ETH
163,0.00002134,0.00002171,0.00002127,0.00002171,2019-12-08T00:00:00Z,43101058.2,ONE-ETH
164,0.00002171,0.00002179,0.00002145,0.00002154,2019-12-07T00:00:00Z,41249592.25,ONE-ETH
165,0.00002153,0.00002155,0.00002091,0.00002106,2019-12-06T00:00:00Z,41886315.36,ONE-ETH
166,0.00002105,0.00002113,0.00002084,0.00002092,2019-12-05T00:00:00Z,44085197.48,ONE-ETH
167,0.00002091,0.00002127,0.0000207,0.0000208,2019-12-04T00:00:00Z,41026109.98,ONE-ETH
168,0.00002075,0.00002075,0.00002015,0.00002019,2019-12-03T00:00:00Z,30487457.88,ONE-ETH
169,0.00002019,0.0000205,0.0000201,0.00002045,2019-12-02T00:00:00Z,40083423.73,ONE-ETH
170,0.00002041,0.00002077,0.00002035,0.00002059,2019-12-01T00:00:00Z,43585630.9,ONE-ETH
171,0.0000206,0.0000208,0.00002042,0.00002064,2019-11-30T00:00:00Z,44484330.24,ONE-ETH
172,0.00002063,0.00002071,0.00002007,0.00002009,2019-11-29T00:00:00Z,42869389.12,ONE-ETH
173,0.0000201,0.00002023,0.00001998,0.00002005,2019-11-28T00:00:00Z,38651136.35,ONE-ETH
174,0.00002004,0.00002064,0.00001997,0.00002043,2019-11-27T00:00:00Z,40155219.37,ONE-ETH
175,0.00002043,0.00002065,0.00002002,0.00002011,2019-11-26T00:00:00Z,39431307.21,ONE-ETH
176,0.0000201,0.00002081,0.00001939,0.0000208,2019-11-25T00:00:00Z,45345783.01,ONE-ETH
177,0.0000208,0.00002084,0.00002015,0.00002041,2019-11-24T00:00:00Z,24812054.14,ONE-ETH
178,0.00002041,0.00002097,0.00002021,0.0000207,2019-11-23T00:00:00Z,48448378.46,ONE-ETH
179,0.0000207,0.00002116,0.00002047,0.00002067,2019-11-22T00:00:00Z,43573719.64,ONE-ETH
180,0.00002065,0.00002076,0.0000193,0.00001938,2019-11-21T00:00:00Z,51928115.24,ONE-ETH
181,0.00001939,0.00001948,0.00001897,0.00001947,2019-11-20T00:00:00Z,53703726.31,ONE-ETH
182,0.00001947,0.00001961,0.00001899,0.00001944,2019-11-19T00:00:00Z,54454469.06,ONE-ETH
183,0.00001943,0.00002003,0.00001923,0.00001995,2019-11-18T00:00:00Z,47368547.81,ONE-ETH
184,0.00001995,0.00002026,0.00001986,0.00002025,2019-11-17T00:00:00Z,58781202.68,ONE-ETH
185,0.00002025,0.00002088,0.00002023,0.00002088,2019-11-16T00:00:00Z,54197970.3,ONE-ETH
186,0.00002087,0.0000211,0.00002085,0.00002104,2019-11-15T00:00:00Z,37533256.47,ONE-ETH
187,0.00002104,0.00002105,0.0000204,0.00002064,2019-11-14T00:00:00Z,31560350.52,ONE-ETH
188,0.00002063,0.00002097,0.00002062,0.00002091,2019-11-13T00:00:00Z,47885603.13,ONE-ETH
189,0.00002092,0.00002108,0.0000209,0.00002101,2019-11-12T00:00:00Z,42383238.73,ONE-ETH
190,0.000021,0.00002131,0.00002097,0.0000213,2019-11-11T00:00:00Z,53683071.8,ONE-ETH
191,0.0000213,0.00002169,0.00002105,0.00002161,2019-11-10T00:00:00Z,56651089.16,ONE-ETH
192,0.0000216,0.00002165,0.00002149,0.00002159,2019-11-09T00:00:00Z,42266770.97,ONE-ETH
193,0.0000216,0.00002223,0.0000215,0.00002182,2019-11-08T00:00:00Z,57071319.91,ONE-ETH
194,0.00002181,0.00002202,0.00002165,0.00002183,2019-11-07T00:00:00Z,51045761.82,ONE-ETH
195,0.00002183,0.00002205,0.00002175,0.000022,2019-11-06T00:00:00Z,22440309.82,ONE-ETH
196,0.00002199,0.000022,0.00002124,0.00002128,2019-11-05T00:00:00Z,39975930.5,ONE-ETH
197,0.00002128,0.00002133,0.0000209,0.00002133,2019-11-04T00:00:00Z,53605038.25,ONE-ETH
198,0.00002132,0.00002154,0.00002125,0.0000215,2019-11-03T00:00:00Z,48349871.23,ONE-ETH
199,0.0000215,0.00002161,0.00002129,0.00002131,2019-11-02T00:00:00Z,32606232.22,ONE-ETH
200,0.00002131,0.00002152,0.00002116,0.00002131,2019-11-01T00:00:00Z,52304926.25,ONE-ETH
201,0.0000213,0.0000215,0.00002084,0.00002121,2019-10-31T00:00:00Z,41520182.77,ONE-ETH
202,0.00002122,0.00002125,0.0000203,0.00002035,2019-10-30T00:00:00Z,55720121.59,ONE-ETH
203,0.00002034,0.00002106,0.00002025,0.00002055,2019-10-29T00:00:00Z,41084661.13,ONE-ETH
204,0.0000205,0.00002106,0.00002016,0.00002098,2019-10-28T00:00:00Z,55123410,ONE-ETH
205,0.00002097,0.00002105,0.00001948,0.00002025,2019-10-27T00:00:00Z,41503432.19,ONE-ETH
206,0.00002028,0.00002066,0.00001868,0.0000196,2019-10-26T00:00:00Z,32301106.09,ONE-ETH
207,0.0000196,0.00001979,0.00001891,0.00001966,2019-10-25T00:00:00Z,56367208.03,ONE-ETH
208,0.00001966,0.00001978,0.00001919,0.00001978,2019-10-24T00:00:00Z,43617905.06,ONE-ETH
209,0.00001978,0.00002046,0.00001962,0.00001963,2019-10-23T00:00:00Z,39744919.36,ONE-ETH
210,0.00001963,0.00001975,0.00001954,0.0000197,2019-10-22T00:00:00Z,53396357.98,ONE-ETH
211,0.0000197,0.00001978,0.00001919,0.00001932,2019-10-21T00:00:00Z,50928566.27,ONE-ETH
212,0.00001931,0.00001962,0.00001919,0.00001957,2019-10-20T00:00:00Z,57901072.96,ONE-ETH
213,0.00001957,0.00001983,0.00001951,0.00001969,2019-10-19T00:00:00Z,53822740.24,ONE-ETH
214,0.00001969,0.00001983,0.00001947,0.00001966,2019-10-18T00:00:00Z,54399154.34,ONE-ETH
215,0.00001967,0.00001999,0.00001955,0.00001995,2019-10-17T00:00:00Z,45481925.59,ONE-ETH
216,0.00001995,0.00002001,0.00001952,0.0000196,2019-10-16T00:00:00Z,50453730.91,ONE-ETH
217,0.00001959,0.00001984,0.00001916,0.00001935,2019-10-15T00:00:00Z,48559076.72,ONE-ETH
218,0.00001935,0.00001993,0.00001932,0.00001991,2019-10-14T00:00:00Z,52107253.44,ONE-ETH
219,0.00001991,0.00001993,0.00001915,0.00001937,2019-10-13T00:00:00Z,55505923,ONE-ETH
220,0.00001938,0.00001947,0.0000186,0.0000191,2019-10-12T00:00:00Z,42347096.51,ONE-ETH
221,0.00001911,0.00001931,0.00001833,0.00001858,2019-10-11T00:00:00Z,28097063.16,ONE-ETH
222,0.00001856,0.00001894,0.00001848,0.0000187,2019-10-10T00:00:00Z,32914935.19,ONE-ETH
223,0.00001871,0.00001934,0.0000186,0.00001893,2019-10-09T00:00:00Z,34271113.94,ONE-ETH
224,0.00001893,0.00001912,0.00001868,0.00001896,2019-10-08T00:00:00Z,24865188.58,ONE-ETH
225,0.00001897,0.00001966,0.00001893,0.00001965,2019-10-07T00:00:00Z,33345204.57,ONE-ETH
226,0.00001965,0.00002007,0.00001921,0.00001934,2019-10-06T00:00:00Z,39670310.63,ONE-ETH
227,0.00001934,0.00001977,0.00001933,0.00001975,2019-10-05T00:00:00Z,31510545.32,ONE-ETH
228,0.00001976,0.00001991,0.00001961,0.00001971,2019-10-04T00:00:00Z,30745108.59,ONE-ETH
229,0.00001971,0.00002,0.00001941,0.00001975,2019-10-03T00:00:00Z,37654530.23,ONE-ETH
230,0.00001975,0.00001991,0.00001959,0.00001961,2019-10-02T00:00:00Z,32725923.51,ONE-ETH
231,0.00001962,0.00002044,0.00001915,0.00001962,2019-10-01T00:00:00Z,29916917.72,ONE-ETH
232,0.00001962,0.00002075,0.00001962,0.00002066,2019-09-30T00:00:00Z,32939033.05,ONE-ETH
233,0.00002066,0.00002105,0.00002029,0.00002031,2019-09-29T00:00:00Z,50288292.27,ONE-ETH
234,0.00002031,0.00002096,0.00002,0.00002095,2019-09-28T00:00:00Z,40525790.41,ONE-ETH
235,0.00002094,0.00002184,0.00002065,0.00002151,2019-09-27T00:00:00Z,44161238.33,ONE-ETH
236,0.00002151,0.00002221,0.00002092,0.000021,2019-09-26T00:00:00Z,36080826.34,ONE-ETH
237,0.000021,0.0000228,0.000021,0.00002237,2019-09-25T00:00:00Z,37811614.42,ONE-ETH
238,0.0000224,0.00002437,0.00002161,0.00002166,2019-09-24T00:00:00Z,45978447.88,ONE-ETH
239,0.00002166,0.00002224,0.0000208,0.00002081,2019-09-23T00:00:00Z,54439404.91,ONE-ETH
240,0.00002083,0.00002132,0.00002044,0.00002044,2019-09-22T00:00:00Z,49107532.88,ONE-ETH
241,0.00002045,0.00002111,0.00001991,0.0000211,2019-09-21T00:00:00Z,45050916.9,ONE-ETH
242,0.00002111,0.00002139,0.00002067,0.00002102,2019-09-20T00:00:00Z,46417851.81,ONE-ETH
243,0.00002105,0.00002218,0.00002092,0.00002178,2019-09-19T00:00:00Z,54393556.37,ONE-ETH
244,0.00002178,0.00002235,0.00002105,0.00002232,2019-09-18T00:00:00Z,51625743.03,ONE-ETH
245,0.00002232,0.00002412,0.00002225,0.00002406,2019-09-17T00:00:00Z,47587345.95,ONE-ETH
246,0.00002405,0.00002542,0.00002401,0.00002542,2019-09-16T00:00:00Z,50012586.48,ONE-ETH
247,0.00002543,0.00002578,0.00002483,0.00002495,2019-09-15T00:00:00Z,35746775.94,ONE-ETH
248,0.00002494,0.00002601,0.00002493,0.00002589,2019-09-14T00:00:00Z,51056692.63,ONE-ETH
249,0.00002588,0.00002637,0.00002584,0.00002614,2019-09-13T00:00:00Z,50758154.57,ONE-ETH
250,0.00002614,0.00002691,0.0000261,0.00002667,2019-09-12T00:00:00Z,50489153.96,ONE-ETH
251,0.00002667,0.00002696,0.00002589,0.00002695,2019-09-11T00:00:00Z,35778581.38,ONE-ETH
252,0.00002695,0.00002718,0.00002578,0.00002595,2019-09-10T00:00:00Z,33432611.71,ONE-ETH
253,0.00002595,0.00002699,0.00002575,0.00002593,2019-09-09T00:00:00Z,34065134.49,ONE-ETH
