,timestamp,open,close,min,max,volume,volumequote,market_name
0,2019-01-02T00:00:00.000Z,3811.62,3868.13,3767.04,3955.6,33110.63,,BTC-USD
1,2019-01-03T00:00:00.000Z,3867.79,3775.35,3770,3871.73,9605.38,,BTC-USD
2,2019-01-04T00:00:00.000Z,3779.78,3792.06,3712.31,3827.09,37402.23,,BTC-USD
3,2019-01-05T00:00:00.000Z,3794.56,3801.54,3773.78,3844.27,8562.48,,BTC-USD
4,2019-01-06T00:00:00.000Z,3801.95,4013.87,3771.03,4049.97,10851.67,,BTC-USD
5,2019-01-07T00:00:00.000Z,4015.17,3987.55,3952.38,4048.62,38153.18,,BTC-USD
6,2019-01-08T00:00:00.000Z,3986.76,3980.06,3933.24,4076.9,14853.29,,BTC-USD
7,2019-01-09T00:00:00.000Z,3980.4,3968.23,3940.47,4020.01,43479.35,,BTC-USD
8,2019-01-10T00:00:00.000Z,3967.77,3610.44,3574.73,3999.78,30277.07,,BTC-USD
9,2019-01-11T00:00:00.000Z,3611.85,3626.4,3546.18,3672.21,30390.31,,BTC-USD
10,2019-01-12T00:00:00.000Z,3628.14,3598.44,3567.72,3650.6,29263.36,,BTC-USD
11,2019-01-13T00:00:00.000Z,3598.91,3496.89,3473.47,3626.19,11175.86,,BTC-USD
12,2019-01-14T00:00:00.000Z,3497.5,3638.16,3490.92,3678.29,25776.14,,BTC-USD
13,2019-01-15T00:00:00.000Z,3637.98,3563.43,3536.17,3659.96,30904.23,,BTC-USD
14,2019-01-16T00:00:00.000Z,3563.4,3595.29,3555.3,3642.49,21990.99,,BTC-USD
15,2019-01-17T00:00:00.000Z,3596.39,3614.45,3541.44,3637.93,28584.42,,BTC-USD
16,2019-01-18T00:00:00.000Z,3618.03,3598.71,3570.73,3629.99,29419.44,,BTC-USD
17,2019-01-19T00:00:00.000Z,3598.43,3663.38,3596.17,3727.37,23946.07,,BTC-USD
18,2019-01-20T00:00:00.000Z,3664.02,3539.36,3481.3,3690.53,16921,,BTC-USD
19,2019-01-21T00:00:00.000Z,3540.61,3528.12,3494.56,3562.05,33520.67,,BTC-USD
20,2019-01-22T00:00:00.000Z,3527.88,3572.26,3445.52,3606.08,23181.9,,BTC-USD
21,2019-01-23T00:00:00.000Z,3572.42,3551.72,3519.67,3606.22,34309.94,,BTC-USD
