,timestamp,open,close,min,max,volume,volumequote,market_name
0,2019-02-13T00:00:00.000Z,0.0097611,0.001,0.00094209,0.0097611,27690,,BTT-USD
1,2019-02-14T00:00:00.000Z,0.00102635,0.00093839,0.00092195,0.00102823,6527200,,BTT-USD
2,2019-02-15T00:00:00.000Z,0.00093836,0.00091,0.00091,0.0010149,15288990,,BTT-USD
3,2019-02-16T00:00:00.000Z,0.00091967,0.00088001,0.00083678,0.0009298,13778200,,BTT-USD
4,2019-02-17T00:00:00.000Z,0.00088,0.00089348,0.00080633,0.00091496,16317160,,BTT-USD
5,2019-02-18T00:00:00.000Z,0.00088615,0.00093527,0.00086897,0.00098777,6760170,,BTT-USD
6,2019-02-19T00:00:00.000Z,0.00092356,0.00093458,0.00091603,0.00105726,15674460,,BTT-USD
7,2019-02-20T00:00:00.000Z,0.00093641,0.0009328,0.00089294,0.00094321,5799350,,BTT-USD
8,2019-02-21T00:00:00.000Z,0.00093014,0.00097377,0.00091,0.00101199,38013480,,BTT-USD
9,2019-02-22T00:00:00.000Z,0.00097896,0.00099087,0.00096366,0.00103732,21801860,,BTT-USD
10,2019-02-23T00:00:00.000Z,0.00098998,0.00099551,0.00092858,0.0009982,10274870,,BTT-USD
11,2019-02-24T00:00:00.000Z,0.0009954,0.00087664,0.00086613,0.00101809,6872320,,BTT-USD
12,2019-02-25T00:00:00.000Z,0.00087742,0.00087089,0.00084933,0.00089797,8786440,,BTT-USD
13,2019-02-26T00:00:00.000Z,0.00087305,0.00086146,0.00083,0.00087305,2824760,,BTT-USD
14,2019-02-27T00:00:00.000Z,0.00086438,0.0008572,0.00083695,0.00089715,3576090,,BTT-USD
15,2019-02-28T00:00:00.000Z,0.00086174,0.0008233,0.00081555,0.00086174,6508450,,BTT-USD
16,2019-03-01T00:00:00.000Z,0.00082644,0.0008149,0.00080688,0.00083134,2500670,,BTT-USD
17,2019-03-02T00:00:00.000Z,0.00081236,0.00077842,0.00076716,0.00081503,3183050,,BTT-USD
18,2019-03-03T00:00:00.000Z,0.00077842,0.00080408,0.00077634,0.00083097,5989290,,BTT-USD
19,2019-03-04T00:00:00.000Z,0.00080689,0.0007592,0.0007435,0.00080747,6670800,,BTT-USD
20,2019-03-05T00:00:00.000Z,0.00076133,0.00076155,0.00074689,0.00078341,2044700,,BTT-USD
21,2019-03-06T00:00:00.000Z,0.00076066,0.00077827,0.00075246,0.00078814,1758790,,BTT-USD
22,2019-03-07T00:00:00.000Z,0.00077868,0.00076253,0.0007546,0.00078984,1368080,,BTT-USD
23,2019-03-08T00:00:00.000Z,0.00076253,0.00073879,0.00073713,0.00076253,3199450,,BTT-USD
24,2019-03-09T00:00:00.000Z,0.0007447,0.00074485,0.00073164,0.00076755,3876240,,BTT-USD
25,2019-03-10T00:00:00.000Z,0.00074526,0.00074754,0.00073723,0.00075373,1570120,,BTT-USD
26,2019-03-11T00:00:00.000Z,0.00074988,0.00075263,0.00074687,0.000846,12202520,,BTT-USD
