asset,day,close,volume
bitkam,2020-01-13,0.00081683754,9810.03330010803
bitkam,2020-01-14,0.0018831238,72026.2495173287
bitkam,2020-01-15,0.0012963112,9764.60958029728
bitkam,2020-01-16,0.0011496672,12856.8100776222
bitkam,2020-01-17,0.0012683148,9000.95742311316
bitkam,2020-01-18,0.0013434144,14196.9580287744
bitkam,2020-01-19,0.0014176549,10939.5202065198
bitkam,2020-01-20,0.0012310566,6693.93145119272
bitkam,2020-01-21,0.001699655,11399.2029985176
bitkam,2020-01-22,0.0015914773,15960.5045493701
bitkam,2020-01-23,0.0017308753,7949.87768062484
bitkam,2020-01-24,0.0015689814,7983.09354970865
bitkam,2020-01-25,0.001588147,6730.92077961312
bitkam,2020-01-26,0.001641029,6569.18634712194
bitkam,2020-01-27,0.0014888252,9808.95888707
bitkam,2020-01-28,0.0016922231,5350.21391551435
bitkam,2020-01-29,0.001576505,6100.23939339606
bitkam,2020-01-30,0.0020346015,7625.98939423521
bitkam,2020-01-31,0.0021901578,7374.4027427712
bitkam,2020-02-01,0.0026945882,8909.08361848127
bitkam,2020-02-02,0.0036168273,16951.4408498091
bitkam,2020-02-03,0.005027475,17209.5376044501
bitkam,2020-02-04,0.00382467,19747.6578339724
bitkam,2020-02-05,0.0032053394,28897.5716167716
bitkam,2020-02-06,0.004278967,20337.9447022158
bitkam,2020-02-07,0.0036045962,16317.9731944866
bitkam,2020-02-08,0.003706671,9575.34643023783
bitkam,2020-02-09,0.0031096293,7888.00783729131
bitkam,2020-02-10,0.003273456,17310.8559132966
bitkam,2020-02-11,0.0030455168,17872.5984018934
bitkam,2020-02-12,0.0027562496,21604.050649841
bitkam,2020-02-13,0.00315737,14145.6069237053
bitkam,2020-02-14,0.0021883533,15708.7067524216
bitkam,2020-02-15,0.0022992808,9578.125463251
bitkam,2020-02-16,0.0022898165,2960.19313573978
bitkam,2020-02-17,0.0021309676,5157.0966463687
bitkam,2020-02-18,0.0019162749,15241.8182084698
bitkam,2020-02-19,0.0018268824,31738.8603329132
bitkam,2020-02-20,0.0015913487,36331.5039975813
bitkam,2020-02-21,0.0019311489,53988.5054010785
bitkam,2020-02-22,0.0017949681,11080.832990332
bitkam,2020-02-23,0.001822975,16233.2111877705
bitkam,2020-02-24,0.0019399492,51271.7965657443
bitkam,2020-02-25,0.003757574,4572.27851499853
bitkam,2020-02-26,0.002553575,25181.7176728655
bitkam,2020-02-27,0.0017346849,44092.3049069017
bitkam,2020-02-28,0.0022026685,29735.836277377
bitkam,2020-02-29,0.0020713652,30612.1372668236
bitkam,2020-03-01,0.001721948,30648.9207350924
bitkam,2020-03-02,0.0016783025,31442.5555832255
bitkam,2020-03-03,0.0019801948,28937.3841446722
bitkam,2020-03-04,0.001849751,24809.23974713
bitkam,2020-03-05,0.0016951616,31886.4782019606
bitkam,2020-03-06,0.0017623679,27822.775327886
bitkam,2020-03-07,0.0012610226,22916.9110520055
bitkam,2020-03-08,0.0007565772,21480.6793841173
bitkam,2020-03-09,0.0007775234,27644.8217265809
bitkam,2020-03-10,0.0006540241,26674.1431242532
bitkam,2020-03-11,0.00072802586,24055.2391024093
