asset,day,close,volume
band-protocol,2019-09-18,0.64019406,21265595.9070151
band-protocol,2019-09-19,0.602631,6457600.05997014
band-protocol,2019-09-20,0.6835871,21341938.7345031
band-protocol,2019-09-21,0.8036346,14707178.9220569
band-protocol,2019-09-22,0.72878414,14595236.5514914
band-protocol,2019-09-23,0.6356128,5041889.60158602
band-protocol,2019-09-24,0.49178618,3712890.80953712
band-protocol,2019-09-25,0.4677884,1669711.14246487
band-protocol,2019-09-26,0.5187051,5339313.88239663
band-protocol,2019-09-27,0.5208456,2050033.41809877
band-protocol,2019-09-28,0.52753633,987286.740372905
band-protocol,2019-09-29,0.50042874,1145685.02662828
band-protocol,2019-09-30,0.51129043,4616454.00389954
band-protocol,2019-10-01,0.48976582,2353713.85124242
band-protocol,2019-10-02,0.48020828,1672804.27618949
band-protocol,2019-10-03,0.4828695,1470358.77648246
band-protocol,2019-10-04,0.47706455,925206.046275358
band-protocol,2019-10-05,0.4687186,963636.930482321
band-protocol,2019-10-06,0.434832,1440312.80378678
band-protocol,2019-10-07,0.44453558,2090768.03917758
band-protocol,2019-10-08,0.45447546,2057387.58767735
band-protocol,2019-10-09,0.4713617,2872942.59162677
band-protocol,2019-10-10,0.43990508,2115632.22626785
band-protocol,2019-10-11,0.4420443,1926753.36880385
band-protocol,2019-10-12,0.431048,2007314.61702313
band-protocol,2019-10-13,0.43088096,1857983.349414
band-protocol,2019-10-14,0.43078408,2261126.77666881
band-protocol,2019-10-15,0.4163866,2319722.50028194
band-protocol,2019-10-16,0.37995222,2983084.85067445
band-protocol,2019-10-17,0.39086494,1871508.33207713
band-protocol,2019-10-18,0.36417103,1462046.2320774
band-protocol,2019-10-19,0.34173682,1475961.36041616
band-protocol,2019-10-20,0.3343015,1576469.80033689
band-protocol,2019-10-21,0.33738035,1861158.87810483
band-protocol,2019-10-22,0.36613977,3027346.53323238
band-protocol,2019-10-23,0.3044796,2008501.90289236
band-protocol,2019-10-24,0.3122765,1739880.02829737
band-protocol,2019-10-25,0.32556513,2514506.66755217
band-protocol,2019-10-26,0.29086265,1963772.87538097
band-protocol,2019-10-27,0.3117198,2022767.22685518
band-protocol,2019-10-28,0.34262922,3387324.92245706
band-protocol,2019-10-29,0.31433815,2134219.85693074
band-protocol,2019-10-30,0.30071113,1309860.64479373
band-protocol,2019-10-31,0.31751433,1947920.86843611
band-protocol,2019-11-01,0.31353456,1529520.45797237
band-protocol,2019-11-02,0.3128508,1106001.34705646
band-protocol,2019-11-03,0.3348269,2569700.99938459
band-protocol,2019-11-04,0.33689356,2121877.97000501
band-protocol,2019-11-05,0.3664724,2542724.31289812
band-protocol,2019-11-06,0.34909245,2358284.88563427
band-protocol,2019-11-07,0.35449743,1820828.54467798
band-protocol,2019-11-08,0.35598016,2092662.56264296
band-protocol,2019-11-09,0.3405853,2039149.88927793
band-protocol,2019-11-10,0.35060745,1750695.04941064
band-protocol,2019-11-11,0.3368145,1480161.56298998
band-protocol,2019-11-12,0.33342072,1500237.50040758
band-protocol,2019-11-13,0.33854234,993764.436683348
band-protocol,2019-11-14,0.32865977,842661.246596985
band-protocol,2019-11-15,0.30832192,1019251.53836128
band-protocol,2019-11-16,0.31596518,834075.52483723
band-protocol,2019-11-17,0.32667053,831508.758029063
band-protocol,2019-11-18,0.3062488,1029823.40748247
band-protocol,2019-11-19,0.30343226,957745.489637358
band-protocol,2019-11-20,0.3107249,1173613.07020043
band-protocol,2019-11-21,0.26439902,1026381.47852847
band-protocol,2019-11-22,0.2519588,1032362.4253505
band-protocol,2019-11-23,0.24771148,749136.546973803
band-protocol,2019-11-24,0.22236837,772838.854847646
band-protocol,2019-11-25,0.23281626,813452.105814358
band-protocol,2019-11-26,0.29260957,5347759.06448097
band-protocol,2019-11-27,0.2867267,4694222.12576425
band-protocol,2019-11-28,0.28787476,1862625.85493805
band-protocol,2019-11-29,0.3045126,1836553.30937444
band-protocol,2019-11-30,0.29008618,1015667.83868153
band-protocol,2019-12-01,0.28035182,956122.164722307
band-protocol,2019-12-02,0.26070234,1260377.25235826
band-protocol,2019-12-03,0.26481164,1373191.31966164
band-protocol,2019-12-04,0.28793088,5959829.71152135
band-protocol,2019-12-05,0.2822267,2065519.44072009
band-protocol,2019-12-06,0.2975197,2346833.90733507
band-protocol,2019-12-07,0.29371035,1515357.23738804
band-protocol,2019-12-08,0.3032296,2485718.15767523
band-protocol,2019-12-09,0.33357212,3291375.0047786
band-protocol,2019-12-10,0.27775988,2234881.12119817
band-protocol,2019-12-11,0.28042707,866933.862538485
band-protocol,2019-12-12,0.276784,959151.063919944
band-protocol,2019-12-13,0.28420717,1037792.87761326
band-protocol,2019-12-14,0.25972438,983464.592812304
band-protocol,2019-12-15,0.26449597,872047.089739921
band-protocol,2019-12-16,0.24526383,708532.774215694
band-protocol,2019-12-17,0.23363127,756267.521992558
band-protocol,2019-12-18,0.25116783,746205.427237842
band-protocol,2019-12-19,0.24633572,705880.5751275
band-protocol,2019-12-20,0.25908047,860752.304756591
band-protocol,2019-12-21,0.26028958,715334.233705049
band-protocol,2019-12-22,0.25110644,1151341.3722755
band-protocol,2019-12-23,0.24707182,754862.132541665
band-protocol,2019-12-24,0.24899502,837314.241448061
band-protocol,2019-12-25,0.24209526,601637.713219242
band-protocol,2019-12-26,0.23884958,572963.755243624
band-protocol,2019-12-27,0.24547976,775711.125244769
band-protocol,2019-12-28,0.25195035,642162.016624049
band-protocol,2019-12-29,0.24637072,698490.14878482
band-protocol,2019-12-30,0.23996377,798449.245264914
