asset,day,close,volume
redfox-labs,2019-05-22,0.03412166,81163.5475992409
redfox-labs,2019-05-23,0.038026873,81129.7997710185
redfox-labs,2019-05-24,0.038327128,93752.3060096936
redfox-labs,2019-05-25,0.0398905,133188.764695372
redfox-labs,2019-05-26,0.041212082,128509.560090167
redfox-labs,2019-05-27,0.04160448,92929.8997912528
redfox-labs,2019-05-28,0.057554714,119172.884486014
redfox-labs,2019-05-29,0.07776398,198281.872346959
redfox-labs,2019-05-30,0.071460485,231211.197478179
redfox-labs,2019-05-31,0.0701817,236391.047301959
redfox-labs,2019-06-01,0.07074734,196499.614807473
redfox-labs,2019-06-02,0.070639424,245397.415043854
redfox-labs,2019-06-03,0.0616554,219304.586115202
redfox-labs,2019-06-04,0.058764245,101995.868181131
redfox-labs,2019-06-05,0.052875847,161480.334241351
redfox-labs,2019-06-06,0.042065762,82922.0098893155
redfox-labs,2019-06-07,0.04395495,74761.6642061849
redfox-labs,2019-06-08,0.04772105,81401.306303077
redfox-labs,2019-06-09,0.04376403,75860.402578009
redfox-labs,2019-06-10,0.0480377,96724.9962604737
redfox-labs,2019-06-11,0.045062065,39959.3388389101
redfox-labs,2019-06-12,0.042634986,39629.0108426977
redfox-labs,2019-06-13,0.04144194,93018.8161256345
redfox-labs,2019-06-14,0.04484838,102339.645604612
redfox-labs,2019-06-15,0.044213474,107376.076897214
redfox-labs,2019-06-16,0.045625582,74624.4357561593
redfox-labs,2019-06-17,0.046322763,3418.46418158871
redfox-labs,2019-06-18,0.055089027,84414.7810324473
redfox-labs,2019-06-19,0.04992915,93152.6715902816
redfox-labs,2019-06-20,0.03637706,79362.7396472551
redfox-labs,2019-06-21,0.040013056,63968.1091159184
redfox-labs,2019-06-22,0.036039636,56976.2670217855
redfox-labs,2019-06-23,0.03639017,57299.8920802385
redfox-labs,2019-06-24,0.02950863,54984.4720051513
redfox-labs,2019-06-25,0.027391803,46544.9100700495
redfox-labs,2019-06-26,0.034326613,45425.2141437623
redfox-labs,2019-06-27,0.027530046,50547.2668128073
redfox-labs,2019-06-28,0.029041631,42921.6603932397
redfox-labs,2019-06-29,0.029729597,44037.0243253015
redfox-labs,2019-06-30,0.032145146,45533.3019763885
redfox-labs,2019-07-01,0.028772168,39729.6093738785
redfox-labs,2019-07-02,0.028182458,44624.1196367405
redfox-labs,2019-07-03,0.02886317,44212.4205027848
redfox-labs,2019-07-04,0.028654803,42196.5091369232
redfox-labs,2019-07-05,0.027957462,45183.6251456834
redfox-labs,2019-07-06,0.0274904,41353.7335537692
redfox-labs,2019-07-07,0.027879061,43923.2562716938
redfox-labs,2019-07-08,0.029769473,43991.9876984063
redfox-labs,2019-07-09,0.036602426,39999.1558281412
redfox-labs,2019-07-10,0.02657867,569.190402739099
redfox-labs,2019-07-11,0.046452932,64773.1808914528
redfox-labs,2019-07-12,0.037210766,36784.7615741432
