asset,day,close,volume
harmony,2019-06-01,0.024055557,659209345.396112
harmony,2019-06-02,0.020932099,117109719.808793
harmony,2019-06-03,0.02163953,119557050.10124
harmony,2019-06-04,0.02341489,185529447.102182
harmony,2019-06-05,0.028247388,253706232.832529
harmony,2019-06-06,0.026581777,159128489.928621
harmony,2019-06-07,0.025982799,70796851.8208199
harmony,2019-06-08,0.026227714,39352344.7577225
harmony,2019-06-09,0.024449341,63102442.4284422
harmony,2019-06-10,0.02560031,36619074.8494873
harmony,2019-06-11,0.022712365,40937861.6313868
harmony,2019-06-12,0.022292994,31746404.2405638
harmony,2019-06-13,0.022372155,45520905.0579088
harmony,2019-06-14,0.020612914,29127094.333525
harmony,2019-06-15,0.021722492,21552235.4561566
harmony,2019-06-16,0.02154195,18235522.9843902
harmony,2019-06-17,0.020567268,19258821.4001097
harmony,2019-06-18,0.023047809,35880405.6800055
harmony,2019-06-19,0.023151336,40770560.0820985
harmony,2019-06-20,0.022302356,29510754.626517
harmony,2019-06-21,0.020588143,22668087.0205417
harmony,2019-06-22,0.021306733,32348695.5724005
harmony,2019-06-23,0.021049354,17480075.1315175
harmony,2019-06-24,0.020629775,11742862.2963846
harmony,2019-06-25,0.019232687,19266277.6603903
harmony,2019-06-26,0.018306183,30310208.2564704
harmony,2019-06-27,0.017837409,43002782.2683284
harmony,2019-06-28,0.018488886,27116446.5972337
harmony,2019-06-29,0.020284332,44715986.1805865
harmony,2019-06-30,0.019050034,35790640.4837639
harmony,2019-07-01,0.019309556,16637509.7020845
harmony,2019-07-02,0.01762301,17327484.5482557
harmony,2019-07-03,0.017140936,17471904.3841049
harmony,2019-07-04,0.015684815,17684467.3844794
harmony,2019-07-05,0.015569668,12521807.0082604
harmony,2019-07-06,0.015468195,5343122.32124321
harmony,2019-07-07,0.016056301,6823435.20740554
harmony,2019-07-08,0.014311911,9471676.73223863
harmony,2019-07-09,0.014085461,8498742.2431221
harmony,2019-07-10,0.0139818555,13980433.2046233
harmony,2019-07-11,0.012122494,8949136.04177823
harmony,2019-07-12,0.013822849,12951459.7298345
harmony,2019-07-13,0.015743686,22500738.997974
harmony,2019-07-14,0.012896742,13823585.7088719
harmony,2019-07-15,0.013533093,9641488.78403343
harmony,2019-07-16,0.011513458,8400239.33540773
harmony,2019-07-17,0.013343367,8661183.34696615
harmony,2019-07-18,0.013093822,9597807.36356004
harmony,2019-07-19,0.01285374,4151663.84133045
harmony,2019-07-20,0.013093191,4237047.89323204
harmony,2019-07-21,0.012566247,2480429.99661558
harmony,2019-07-22,0.011849343,3269803.9361179
harmony,2019-07-23,0.0105643375,3644820.94938167
harmony,2019-07-24,0.0110268975,3065601.30061703
harmony,2019-07-25,0.0109622,2958798.34133119
harmony,2019-07-26,0.011329181,2814361.13961257
harmony,2019-07-27,0.011131459,3212060.1747968
harmony,2019-07-28,0.010683601,1852415.68852585
harmony,2019-07-29,0.010373303,2369976.58337278
harmony,2019-07-30,0.0107694855,3142833.69069257
harmony,2019-07-31,0.010641134,2685968.42158849
harmony,2019-08-01,0.009892103,3673887.72919612
harmony,2019-08-02,0.010394678,5093972.36719186
harmony,2019-08-03,0.010131339,1510097.5216978
harmony,2019-08-04,0.009713201,2932156.31718415
harmony,2019-08-05,0.011706356,21224115.6133008
harmony,2019-08-06,0.012371437,33351607.9302357
harmony,2019-08-07,0.012182047,27012615.3203805
harmony,2019-08-08,0.011757317,13399584.1809217
harmony,2019-08-09,0.010062268,9117944.60056821
harmony,2019-08-10,0.011009589,9972612.89743314
harmony,2019-08-11,0.011275591,14178953.4878195
harmony,2019-08-12,0.011562146,18497152.5290162
harmony,2019-08-13,0.011683287,25435841.7907206
harmony,2019-08-14,0.0101236105,10604463.6771378
harmony,2019-08-15,0.010006517,5736958.79944047
harmony,2019-08-16,0.01007105,6532076.03787512
harmony,2019-08-17,0.010362574,2990127.6081187
harmony,2019-08-18,0.010870683,3995119.10688795
harmony,2019-08-19,0.011623015,14172839.6706598
harmony,2019-08-20,0.011853999,10704892.2986823
harmony,2019-08-21,0.011049248,7895370.24541869
harmony,2019-08-22,0.011458042,6803514.31437505
harmony,2019-08-23,0.01080636,10211376.7676897
harmony,2019-08-24,0.010569723,4865511.8772386
harmony,2019-08-25,0.0100120315,3329255.11055434
harmony,2019-08-26,0.010006031,3852657.31426994
harmony,2019-08-27,0.010186717,4509563.97204961
harmony,2019-08-28,0.009291997,3510467.65784687
harmony,2019-08-29,0.008845948,5983803.86984808
harmony,2019-08-30,0.008717374,4928346.71881217
harmony,2019-08-31,0.00838374,2900715.0602673
harmony,2019-09-01,0.008331428,3836916.17234462
harmony,2019-09-02,0.008999551,5045312.3759054
harmony,2019-09-03,0.008773525,10049307.4731748
harmony,2019-09-04,0.008494422,7987396.64015174
harmony,2019-09-05,0.008806624,27726918.6161167
harmony,2019-09-06,0.008939471,6407010.73885866
harmony,2019-09-07,0.008881795,3049363.80243571
harmony,2019-09-08,0.008788462,2453367.17501043
harmony,2019-09-09,0.008798058,3073003.91085763
harmony,2019-09-10,0.008445296,2884626.34783858
harmony,2019-09-11,0.008232818,3356326.0661317
harmony,2019-09-12,0.007896783,3760876.69462796
harmony,2019-09-13,0.007675828,2756676.58862729
harmony,2019-09-14,0.0075649475,2151009.14596948
harmony,2019-09-15,0.007701588,2094082.27151501
harmony,2019-09-16,0.0077092554,3656310.50084265
harmony,2019-09-17,0.007813523,2614226.49498512
harmony,2019-09-18,0.0082622925,4588568.51004555
harmony,2019-09-19,0.0077442615,3433120.01398166
harmony,2019-09-20,0.0077786744,2695285.44154782
harmony,2019-09-21,0.007632716,2163868.00031316
harmony,2019-09-22,0.0072672353,2664114.55055856
harmony,2019-09-23,0.006744914,2852049.92293746
harmony,2019-09-24,0.005431238,3724796.03745954
harmony,2019-09-25,0.0054312143,2312232.35671408
harmony,2019-09-26,0.0050319764,3569830.22497446
harmony,2019-09-27,0.0050831363,2202292.23631562
harmony,2019-09-28,0.0050503886,2112298.62955552
harmony,2019-09-29,0.005117342,2372432.79061213
harmony,2019-09-30,0.005118466,2761862.14187784
harmony,2019-10-01,0.005060367,1828841.41788202
harmony,2019-10-02,0.0050139315,1472882.14832122
harmony,2019-10-03,0.0050223703,1670730.93724385
harmony,2019-10-04,0.0051387073,1636173.26140642
harmony,2019-10-05,0.005072207,1564863.73974788
harmony,2019-10-06,0.0049849735,1768775.21674139
harmony,2019-10-07,0.0055157375,3165220.87090571
harmony,2019-10-08,0.0059028147,4381756.86450986
harmony,2019-10-09,0.0058821863,8435682.27465417
harmony,2019-10-10,0.006296017,5210467.99513006
harmony,2019-10-11,0.006473959,18754524.7546233
harmony,2019-10-12,0.006326525,5881774.16409903
harmony,2019-10-13,0.005977393,4181617.02186338
harmony,2019-10-14,0.006157878,4147537.47801187
harmony,2019-10-15,0.0064751212,6518561.98350782
harmony,2019-10-16,0.005769699,4634489.17477187
harmony,2019-10-17,0.0059510963,3303700.53404258
harmony,2019-10-18,0.005880634,2679325.45661896
harmony,2019-10-19,0.0056860107,2594011.74115969
harmony,2019-10-20,0.005618392,2753536.61997571
harmony,2019-10-21,0.005690832,3014432.37146083
harmony,2019-10-22,0.005410102,2670108.18710827
harmony,2019-10-23,0.004785737,3126184.11159728
harmony,2019-10-24,0.0049718856,1869206.41678056
harmony,2019-10-25,0.005196723,2652339.88652012
harmony,2019-10-26,0.0049772826,3241808.56051223
harmony,2019-10-27,0.0051116664,2824554.59802889
harmony,2019-10-28,0.0050638206,2913099.86644358
harmony,2019-10-29,0.005200621,2448588.25452674
harmony,2019-10-30,0.0050976425,2060903.21625028
harmony,2019-10-31,0.0052061933,2402270.41542489
harmony,2019-11-01,0.0053404523,2261694.30591127
harmony,2019-11-02,0.005625063,2569592.76783819
harmony,2019-11-03,0.0055086813,2206315.20076023
harmony,2019-11-04,0.00570216,2554145.91810261
harmony,2019-11-05,0.00625953,5213419.860114
harmony,2019-11-06,0.0059436476,4134317.38293847
harmony,2019-11-07,0.0060913097,4459170.45597524
harmony,2019-11-08,0.0056685098,2543080.90357075
harmony,2019-11-09,0.0056641814,1920374.68705878
harmony,2019-11-10,0.005739461,1927322.57763589
harmony,2019-11-11,0.00568309,2163568.3321491
harmony,2019-11-12,0.0056507615,2917839.6923701
harmony,2019-11-13,0.005710428,2783796.34889322
harmony,2019-11-14,0.005577471,1781734.09037295
harmony,2019-11-15,0.00538799,2000385.89251153
harmony,2019-11-16,0.0062124794,3770743.94507256
harmony,2019-11-17,0.005963684,3172519.16540291
harmony,2019-11-18,0.005684735,2264451.09415625
harmony,2019-11-19,0.0057957135,3009281.83319553
harmony,2019-11-20,0.005798688,5251707.52929266
harmony,2019-11-21,0.0055901404,3112140.63565354
harmony,2019-11-22,0.0050206855,3555617.37975157
harmony,2019-11-23,0.0053761047,2935481.35511369
harmony,2019-11-24,0.0054129874,4916500.5183694
harmony,2019-11-25,0.006343127,12254691.2115593
harmony,2019-11-26,0.0066213,6320798.77606397
harmony,2019-11-27,0.0064054956,8260343.79567668
harmony,2019-11-28,0.006172424,4462652.65071431
harmony,2019-11-29,0.006043828,5362704.02169069
harmony,2019-11-30,0.0059595923,7237634.28889801
harmony,2019-12-01,0.005481859,7638882.7053144
harmony,2019-12-02,0.0054204026,3900960.2764949
harmony,2019-12-03,0.0058681406,6655005.58386978
harmony,2019-12-04,0.0061661666,9815451.50568925
harmony,2019-12-05,0.006048101,5631358.81219832
harmony,2019-12-06,0.006360071,6026054.43912132
harmony,2019-12-07,0.0071419845,9311924.81120839
harmony,2019-12-08,0.0077301036,22461252.7024373
harmony,2019-12-09,0.0073057227,10522638.251456
harmony,2019-12-10,0.005430704,15639184.2952014
harmony,2019-12-11,0.00574338,6120750.26727441
harmony,2019-12-12,0.005370113,3652208.71705773
harmony,2019-12-13,0.0054402812,2899256.83633923
harmony,2019-12-14,0.0048305364,3319391.8022853
harmony,2019-12-15,0.0050024465,2836940.75559492
harmony,2019-12-16,0.0045203282,2824463.46939045
harmony,2019-12-17,0.004039099,2881435.73061136
harmony,2019-12-18,0.0044675,3549897.63932381
harmony,2019-12-19,0.004687895,2648652.30476262
harmony,2019-12-20,0.004952635,3478843.76089501
harmony,2019-12-21,0.005132979,3409446.71153116
harmony,2019-12-22,0.005100456,3367703.24938011
harmony,2019-12-23,0.0048794453,4366977.59712299
harmony,2019-12-24,0.0049446924,2021717.21315984
harmony,2019-12-25,0.0048172874,1844925.9151532
harmony,2019-12-26,0.00489861,1735768.32871429
harmony,2019-12-27,0.0047960486,1604865.01653747
harmony,2019-12-28,0.0048098196,1485932.27682081
harmony,2019-12-29,0.0048359507,1694782.51808932
harmony,2019-12-30,0.004763571,1706363.79582458
harmony,2019-12-31,0.004583166,1392965.51958652
harmony,2020-01-01,0.0046700677,1475009.69452611
harmony,2020-01-02,0.0046975915,2442694.01925031
harmony,2020-01-03,0.004811597,1960085.45882392
harmony,2020-01-04,0.004805047,1509853.56315635
harmony,2020-01-05,0.004666684,1883990.75214989
harmony,2020-01-06,0.0047507556,1998343.68783643
harmony,2020-01-07,0.00457284,2623043.28436965
harmony,2020-01-08,0.00463089,1622421.38026618
harmony,2020-01-09,0.004606563,1651261.87422811
harmony,2020-01-10,0.00462933,1456748.64765801
harmony,2020-01-11,0.0046206997,1426531.98041003
harmony,2020-01-12,0.004631973,1090766.64026762
harmony,2020-01-13,0.0047823316,9019287.2938307
harmony,2020-01-14,0.0048910817,10229746.2890481
harmony,2020-01-15,0.0050365776,10904773.8024327
harmony,2020-01-16,0.004940302,8024066.38175237
harmony,2020-01-17,0.0051751453,11119126.3357775
harmony,2020-01-18,0.005064075,8261630.96898847
harmony,2020-01-19,0.004791933,8407418.43767011
harmony,2020-01-20,0.0049335314,8116028.82110298
harmony,2020-01-21,0.0049496763,7967182.55498659
harmony,2020-01-22,0.004891514,7479511.00948427
harmony,2020-01-23,0.005202745,9965682.55901946
harmony,2020-01-24,0.005181506,9569905.44881383
harmony,2020-01-25,0.005112124,7710616.67798235
harmony,2020-01-26,0.0050725625,7651305.74018562
harmony,2020-01-27,0.0050919713,8114356.49701505
harmony,2020-01-28,0.0051146946,8465089.65136787
harmony,2020-01-29,0.0050195833,7770664.88639135
harmony,2020-01-30,0.0051415875,9111531.54931787
harmony,2020-01-31,0.0051983637,8960221.65798547
harmony,2020-02-01,0.005209947,8382018.80730801
harmony,2020-02-02,0.0052754395,10508770.8597286
harmony,2020-02-03,0.0057877484,12320733.2786232
harmony,2020-02-04,0.005697782,11182472.1229193
harmony,2020-02-05,0.005869486,12454034.4201584
harmony,2020-02-06,0.0062887296,13702617.2228036
harmony,2020-02-07,0.0067791743,16177913.7120584
harmony,2020-02-08,0.0062336517,13437593.5374292
harmony,2020-02-09,0.0063837096,12050195.2517916
harmony,2020-02-10,0.006358179,12463212.7916058
harmony,2020-02-11,0.0066136513,12448559.8636512
harmony,2020-02-12,0.006749293,14866320.2073841
harmony,2020-02-13,0.0067118728,15615031.5286699
harmony,2020-02-14,0.00729312,15846436.9568189
harmony,2020-02-15,0.0064202845,13069897.0960571
harmony,2020-02-16,0.005985263,13391691.3524524
harmony,2020-02-17,0.005676831,10833953.4390917
harmony,2020-02-18,0.0060510854,11151934.0152037
harmony,2020-02-19,0.005515417,9528304.23990911
harmony,2020-02-20,0.005409169,9788414.68262415
harmony,2020-02-21,0.005484915,8124160.46970369
harmony,2020-02-22,0.0054210396,10857842.8029374
harmony,2020-02-23,0.0055434313,18373435.3369531
harmony,2020-02-24,0.005350189,14895420.901774
harmony,2020-02-25,0.0047177924,14746264.7445296
harmony,2020-02-26,0.004212949,17260764.9522713
harmony,2020-02-27,0.004302656,13271865.4619525
harmony,2020-02-28,0.0044332487,13997483.6344483
harmony,2020-02-29,0.004522976,12516553.5067287
harmony,2020-03-01,0.004325302,8684709.064999
harmony,2020-03-02,0.00464216,14915092.7592224
harmony,2020-03-03,0.004717373,20216804.7206909
harmony,2020-03-04,0.0049490063,19458819.8165802
harmony,2020-03-05,0.0051326226,13571318.5861123
harmony,2020-03-06,0.005108633,13336246.7030675
harmony,2020-03-07,0.0047818953,15258955.3910994
harmony,2020-03-08,0.0040370864,17656000.4550362
harmony,2020-03-09,0.0038856862,22705275.5129013
harmony,2020-03-10,0.0037783596,17535179.6514157
harmony,2020-03-11,0.0036754953,16418411.9485362
harmony,2020-03-12,0.0018444228,14849326.346687
harmony,2020-03-13,0.001978101,22747923.8872593
harmony,2020-03-14,0.0017625667,13085473.9513615
