asset,day,close,volume
matic-network,2019-04-28,0.0044213454,8408135.53426065
matic-network,2019-04-29,0.0034710986,8267044.01578718
matic-network,2019-04-30,0.0044779317,25072706.3005438
matic-network,2019-05-01,0.004374247,10567352.0380369
matic-network,2019-05-02,0.004198358,6714907.87567948
matic-network,2019-05-03,0.00425566,5702394.32331279
matic-network,2019-05-04,0.003968175,3178994.67250483
matic-network,2019-05-05,0.003746951,3467564.41597978
matic-network,2019-05-06,0.0037688816,4689161.74233024
matic-network,2019-05-07,0.0033641378,3805657.13668973
matic-network,2019-05-08,0.0033515468,2938834.67063567
matic-network,2019-05-09,0.0031412262,4588498.04008342
matic-network,2019-05-10,0.0037703095,8654898.50161519
matic-network,2019-05-11,0.0046083275,13370479.2187928
matic-network,2019-05-12,0.005273106,17955639.2565994
matic-network,2019-05-13,0.008667408,74304041.0551974
matic-network,2019-05-14,0.0077528264,98051040.2085092
matic-network,2019-05-15,0.009512012,49168289.7596256
matic-network,2019-05-16,0.010908847,59175167.9431385
matic-network,2019-05-17,0.014352724,168390964.169449
matic-network,2019-05-18,0.012293445,56628222.8661438
matic-network,2019-05-19,0.020230504,141440073.120252
matic-network,2019-05-20,0.02934259,396597432.651832
matic-network,2019-05-21,0.029453723,698132267.782712
matic-network,2019-05-22,0.022186264,266364855.113183
matic-network,2019-05-23,0.027273243,419427515.772394
matic-network,2019-05-24,0.0253625,150950421.758753
matic-network,2019-05-25,0.025002321,148137222.224411
matic-network,2019-05-26,0.024399018,95970365.4955033
matic-network,2019-05-27,0.022173291,81723336.8549009
matic-network,2019-05-28,0.023642194,93128408.0858715
matic-network,2019-05-29,0.022108378,56456075.0393356
matic-network,2019-05-30,0.019793227,53390395.2249771
matic-network,2019-05-31,0.022288376,58953725.2058101
matic-network,2019-06-01,0.021059472,56083345.2239095
matic-network,2019-06-02,0.02011376,34962105.6917245
matic-network,2019-06-03,0.019113284,32081991.1165315
matic-network,2019-06-04,0.021227911,74180050.7964797
matic-network,2019-06-05,0.022862127,97965656.4506716
matic-network,2019-06-06,0.023726542,97713487.0310871
matic-network,2019-06-07,0.024509251,44071889.7943095
matic-network,2019-06-08,0.025906283,64435870.1556608
matic-network,2019-06-09,0.025498774,73046407.7174968
matic-network,2019-06-10,0.026974874,60877106.9589562
matic-network,2019-06-11,0.023763916,51200991.0186049
matic-network,2019-06-12,0.023216682,52476409.5644086
matic-network,2019-06-13,0.023107175,63319867.162024
matic-network,2019-06-14,0.020645715,49012104.6529675
matic-network,2019-06-15,0.021898713,45335050.9761053
matic-network,2019-06-16,0.022716017,44493232.4877826
matic-network,2019-06-17,0.021750825,43265637.4847343
matic-network,2019-06-18,0.022448827,41126018.7030048
matic-network,2019-06-19,0.023087988,58808814.6123416
matic-network,2019-06-20,0.022445917,39914360.47461
matic-network,2019-06-21,0.021225773,46822448.4745615
matic-network,2019-06-22,0.021842556,68831297.254536
matic-network,2019-06-23,0.02098839,42043311.3162804
matic-network,2019-06-24,0.020663202,22890824.8358901
matic-network,2019-06-25,0.019053834,33004360.9270971
matic-network,2019-06-26,0.017803645,70915690.9584195
matic-network,2019-06-27,0.019182473,80337035.7610819
matic-network,2019-06-28,0.019166945,58142030.9921912
matic-network,2019-06-29,0.023799784,108612074.233003
matic-network,2019-06-30,0.021970745,76878554.0036956
matic-network,2019-07-01,0.022157252,43065137.3937414
matic-network,2019-07-02,0.01999944,38477391.1816491
matic-network,2019-07-03,0.019224357,45216121.6557737
matic-network,2019-07-04,0.018062672,32887710.2617623
matic-network,2019-07-05,0.01816874,27367852.7280721
matic-network,2019-07-06,0.01760734,12982909.241832
matic-network,2019-07-07,0.017665762,14631473.3118869
matic-network,2019-07-08,0.016730523,19055091.1074583
matic-network,2019-07-09,0.016235547,26887304.1795839
matic-network,2019-07-10,0.016145231,40939359.5042375
matic-network,2019-07-11,0.014458331,26411733.0387928
matic-network,2019-07-12,0.015817614,23337868.5470633
matic-network,2019-07-13,0.016605906,33073355.5566141
matic-network,2019-07-14,0.014314352,21016194.8265183
matic-network,2019-07-15,0.013840737,16709138.1459345
matic-network,2019-07-16,0.012037621,19887282.5178141
matic-network,2019-07-17,0.013207998,24020397.201607
matic-network,2019-07-18,0.013705768,21329202.4618153
matic-network,2019-07-19,0.01342526,10390622.9273473
matic-network,2019-07-20,0.013972358,10575845.4583494
matic-network,2019-07-21,0.013430361,6444980.54893065
matic-network,2019-07-22,0.012750147,8394913.32177021
matic-network,2019-07-23,0.011499733,8395359.97926124
matic-network,2019-07-24,0.012040088,11904753.0215291
matic-network,2019-07-25,0.012224023,8164945.27438803
matic-network,2019-07-26,0.012781948,8278632.35648352
matic-network,2019-07-27,0.011951953,7502170.10370418
matic-network,2019-07-28,0.011770063,5576468.01011725
matic-network,2019-07-29,0.011420419,4555621.40360177
matic-network,2019-07-30,0.011528544,4426135.87503454
matic-network,2019-07-31,0.011374328,7321732.35297564
matic-network,2019-08-01,0.010698335,9019119.34192488
matic-network,2019-08-02,0.011059041,8844761.40431161
matic-network,2019-08-03,0.010687146,6818569.16498397
matic-network,2019-08-04,0.010270118,6561381.3242632
matic-network,2019-08-05,0.011793238,32570144.9760179
matic-network,2019-08-06,0.015358918,94413278.3123436
matic-network,2019-08-07,0.016646016,128166070.204737
matic-network,2019-08-08,0.01438354,54798153.5971683
matic-network,2019-08-09,0.012196917,32420953.9193857
matic-network,2019-08-10,0.014934903,43594994.9854274
matic-network,2019-08-11,0.016392551,79142232.6427181
matic-network,2019-08-12,0.016918162,66203778.2846516
matic-network,2019-08-13,0.016505932,47190664.738718
matic-network,2019-08-14,0.014685267,49542470.4120958
matic-network,2019-08-15,0.014612236,26041678.5159287
matic-network,2019-08-16,0.013379219,24612386.4927548
matic-network,2019-08-17,0.014149117,20551410.5335343
matic-network,2019-08-18,0.013920224,17243102.4249241
matic-network,2019-08-19,0.015466099,32643667.2500451
matic-network,2019-08-20,0.015729168,21916009.667328
matic-network,2019-08-21,0.015378299,27697603.6263375
matic-network,2019-08-22,0.016794357,35758850.3646659
matic-network,2019-08-23,0.015466063,33611390.035385
matic-network,2019-08-24,0.014856941,23563141.5646243
matic-network,2019-08-25,0.01375281,11879747.2222538
matic-network,2019-08-26,0.013932492,12729475.3274469
matic-network,2019-08-27,0.014232552,15729404.1964969
matic-network,2019-08-28,0.012945857,11354479.9022683
matic-network,2019-08-29,0.011708757,10299747.2257417
matic-network,2019-08-30,0.012296598,7262767.47737804
matic-network,2019-08-31,0.011845686,5199033.45093534
matic-network,2019-09-01,0.012230016,5927052.28982696
matic-network,2019-09-02,0.013714973,19996077.6068768
matic-network,2019-09-03,0.014362723,23523418.811299
matic-network,2019-09-04,0.014150952,14096514.2642842
matic-network,2019-09-05,0.014844647,20025743.5559809
matic-network,2019-09-06,0.013653322,19749823.5874543
matic-network,2019-09-07,0.013903163,8502525.02017484
matic-network,2019-09-08,0.013927426,5783113.95958955
matic-network,2019-09-09,0.014159469,18212501.7660478
matic-network,2019-09-10,0.0135367885,8863134.03863667
matic-network,2019-09-11,0.013114745,7845468.3082049
matic-network,2019-09-12,0.012978332,6894707.48340692
matic-network,2019-09-13,0.012964138,5139868.14532377
matic-network,2019-09-14,0.013105081,5948857.89918962
matic-network,2019-09-15,0.012913333,5247758.43645825
matic-network,2019-09-16,0.012903634,6578564.65078895
matic-network,2019-09-17,0.013507137,9213682.70759419
matic-network,2019-09-18,0.014355597,24002724.7905928
matic-network,2019-09-19,0.013700121,15896004.8198421
matic-network,2019-09-20,0.013662892,6910674.18069149
matic-network,2019-09-21,0.013393997,5458984.05577197
matic-network,2019-09-22,0.012558653,7384801.41161203
matic-network,2019-09-23,0.012251698,6315785.19533837
matic-network,2019-09-24,0.011076959,20584977.5835819
matic-network,2019-09-25,0.01104133,12413144.4462444
matic-network,2019-09-26,0.010662352,9326463.46163153
matic-network,2019-09-27,0.010951594,7172981.75574796
matic-network,2019-09-28,0.0112464,8959700.42829504
matic-network,2019-09-29,0.010939018,6387878.28573983
matic-network,2019-09-30,0.010846954,11873810.5151657
matic-network,2019-10-01,0.010730617,6775295.23416412
matic-network,2019-10-02,0.010853293,5265447.74169258
matic-network,2019-10-03,0.010668962,4664672.63111764
matic-network,2019-10-04,0.010715788,5054000.52761507
matic-network,2019-10-05,0.010590579,4084677.07290013
matic-network,2019-10-06,0.010389176,5185773.63021429
matic-network,2019-10-07,0.010998537,12415939.3681299
matic-network,2019-10-08,0.012439242,23477542.86809
matic-network,2019-10-09,0.014322887,37633463.9122705
matic-network,2019-10-10,0.016194612,43471436.7529702
matic-network,2019-10-11,0.015997276,64035933.3262948
matic-network,2019-10-12,0.015630981,40007346.5586033
matic-network,2019-10-13,0.015020865,19829011.2118835
matic-network,2019-10-14,0.015255726,43627577.9993923
matic-network,2019-10-15,0.014415386,19627724.3260704
matic-network,2019-10-16,0.0139419045,17845778.5496036
matic-network,2019-10-17,0.014296849,15104292.9980009
matic-network,2019-10-18,0.013367145,13770665.5843345
matic-network,2019-10-19,0.013880829,9691544.37217047
matic-network,2019-10-20,0.013872983,9680962.03144792
matic-network,2019-10-21,0.014946869,23612403.4144178
matic-network,2019-10-22,0.014571301,18336806.9471104
matic-network,2019-10-23,0.013278103,20649132.4199871
matic-network,2019-10-24,0.013594219,17762956.4134201
matic-network,2019-10-25,0.014381398,29789523.0036739
matic-network,2019-10-26,0.013546989,38585670.8742122
matic-network,2019-10-27,0.014099029,27735747.1034644
matic-network,2019-10-28,0.014128483,25835700.5180168
matic-network,2019-10-29,0.0140842255,20051735.7964564
matic-network,2019-10-30,0.013472349,13470472.6928773
matic-network,2019-10-31,0.013627132,13261671.2553408
matic-network,2019-11-01,0.013783163,11385917.3901927
matic-network,2019-11-02,0.013611322,9711072.99625376
matic-network,2019-11-03,0.013573185,8867358.16447214
matic-network,2019-11-04,0.01439699,21146011.4924322
matic-network,2019-11-05,0.014741962,24076962.8147336
matic-network,2019-11-06,0.014500488,16617437.9684898
matic-network,2019-11-07,0.015169085,22459509.1782637
