asset,day,close,volume
synchrobitcoin,2020-03-06,0.18511845,9081.07817941461
synchrobitcoin,2020-03-07,0.13941042,8948.97548282773
synchrobitcoin,2020-03-08,0.13375995,10131.0659990099
synchrobitcoin,2020-03-09,0.13386142,11850.2596958691
synchrobitcoin,2020-03-10,0.1547367,12506.1446065823
synchrobitcoin,2020-03-11,0.16580713,14034.3867489577
synchrobitcoin,2020-03-12,0.09822539,11953.3602703479
synchrobitcoin,2020-03-13,0.11004015,20331.9697999889
synchrobitcoin,2020-03-14,0.10230657,9986.27938609255
synchrobitcoin,2020-03-15,0.11125463,10750.3800097189
synchrobitcoin,2020-03-16,0.09980736,11920.0971562577
synchrobitcoin,2020-03-17,0.14991972,16866.7259642691
synchrobitcoin,2020-03-18,0.13546371,32930.7320127436
synchrobitcoin,2020-03-19,0.16465074,52446.7919841492
synchrobitcoin,2020-03-20,0.16634227,96628.657516285
synchrobitcoin,2020-03-21,0.15322088,79278.1249596136
synchrobitcoin,2020-03-22,0.13322814,75612.4365115472
synchrobitcoin,2020-03-23,0.16436175,261312.06837242
synchrobitcoin,2020-03-24,0.16747938,277255.902182429
synchrobitcoin,2020-03-25,0.1511534,189815.527353862
synchrobitcoin,2020-03-26,0.27476487,414737.970801969
synchrobitcoin,2020-03-27,0.25411516,199780.361563358
synchrobitcoin,2020-03-28,0.28570276,228510.895934826
synchrobitcoin,2020-03-29,0.23172145,279701.678455703
synchrobitcoin,2020-03-30,0.38684493,507209.390878391
synchrobitcoin,2020-03-31,0.2852223,704337.243248062
synchrobitcoin,2020-04-01,0.3386785,407494.266422973
synchrobitcoin,2020-04-02,0.3362913,575738.608267435
synchrobitcoin,2020-04-03,0.30187267,454515.075930182
synchrobitcoin,2020-04-04,0.31671786,565808.717771583
synchrobitcoin,2020-04-05,0.3259045,549236.324184941
synchrobitcoin,2020-04-06,0.3722496,592922.311768687
synchrobitcoin,2020-04-07,0.37050456,535115.966226269
synchrobitcoin,2020-04-08,0.34729853,738568.714843474
synchrobitcoin,2020-04-09,0.35395318,937868.445076181
synchrobitcoin,2020-04-10,0.28428638,890557.430546297
synchrobitcoin,2020-04-11,0.2940003,1105934.92352196
synchrobitcoin,2020-04-12,0.28006363,1020298.650746
synchrobitcoin,2020-04-13,0.27726343,1056895.11219349
synchrobitcoin,2020-04-14,0.21124294,745438.114231079
synchrobitcoin,2020-04-15,0.22592421,754855.385363509
synchrobitcoin,2020-04-16,0.2306986,894182.094857356
synchrobitcoin,2020-04-17,0.23236668,727843.678652203
synchrobitcoin,2020-04-18,0.23830122,639968.013802263
synchrobitcoin,2020-04-19,0.2243009,301915.458854714
synchrobitcoin,2020-04-20,0.19612148,439957.556394982
synchrobitcoin,2020-04-21,0.21536484,705009.408598662
synchrobitcoin,2020-04-22,0.20552543,1518278.11858898
synchrobitcoin,2020-04-23,0.20665336,1347601.18609037
synchrobitcoin,2020-04-24,0.22811158,897321.226979429
synchrobitcoin,2020-04-25,0.22256537,3747101.1808862
synchrobitcoin,2020-04-26,0.22767638,6872725.32637371
synchrobitcoin,2020-04-27,0.22841978,6563499.4317888
synchrobitcoin,2020-04-28,0.23402028,6623712.40213416
synchrobitcoin,2020-04-29,0.3741801,7605651.17819072
synchrobitcoin,2020-04-30,0.41773432,4346672.16454872
synchrobitcoin,2020-05-01,0.3411155,4139421.41338786
synchrobitcoin,2020-05-02,0.32437733,4241011.32479258
synchrobitcoin,2020-05-03,0.31687376,6924982.34295117
synchrobitcoin,2020-05-04,0.5209098,348079.92720325
synchrobitcoin,2020-05-05,0.31950018,4929329.72879284
synchrobitcoin,2020-05-06,0.32997218,3661822.8045728
synchrobitcoin,2020-05-07,0.47380456,1074137.34969252
synchrobitcoin,2020-05-08,0.53694487,453823.649597291
synchrobitcoin,2020-05-09,0.4913346,466388.508620168
synchrobitcoin,2020-05-10,0.4407301,345723.899938556
synchrobitcoin,2020-05-11,0.40535837,306210.0431903
synchrobitcoin,2020-05-12,0.38167787,305040.367341811
synchrobitcoin,2020-05-13,0.23495658,205265.369037375
synchrobitcoin,2020-05-14,0.4956788,393902.373276431
synchrobitcoin,2020-05-15,0.46263006,319056.836839601
synchrobitcoin,2020-05-16,0.36982298,242275.188922005
synchrobitcoin,2020-05-17,0.37117973,158681.090486631
synchrobitcoin,2020-05-18,0.41194373,140900.316876884
synchrobitcoin,2020-05-19,0.48715237,249623.063562774
synchrobitcoin,2020-05-20,0.44147316,179971.844527334
synchrobitcoin,2020-05-21,0.4974313,319042.393393687
synchrobitcoin,2020-05-22,0.43072805,180927.948443735
synchrobitcoin,2020-05-23,0.41602686,186313.970062627
synchrobitcoin,2020-05-24,0.3928926,178125.601395557
synchrobitcoin,2020-05-25,0.3904693,205485.918277716
synchrobitcoin,2020-05-26,0.3889121,155511.41712745
synchrobitcoin,2020-05-27,0.43276316,181322.617889621
synchrobitcoin,2020-05-28,0.42843512,196497.654816607
synchrobitcoin,2020-05-29,0.39244884,221933.061235842
synchrobitcoin,2020-05-30,0.3963107,218822.331917365
synchrobitcoin,2020-05-31,0.38188785,199075.25574054
synchrobitcoin,2020-06-01,0.43928015,219223.852846228
synchrobitcoin,2020-06-02,0.4442758,235281.217480649
synchrobitcoin,2020-06-03,0.41149357,168045.025922965
synchrobitcoin,2020-06-04,0.4107868,146246.647903102
synchrobitcoin,2020-06-05,0.36239177,174494.751565308
synchrobitcoin,2020-06-06,0.3582003,121075.218566078
synchrobitcoin,2020-06-07,0.44326055,129480.963876661
synchrobitcoin,2020-06-08,0.23038274,135127.224952305
synchrobitcoin,2020-06-09,0.2729358,159996.458476646
synchrobitcoin,2020-06-10,0.28794163,169845.607210683
synchrobitcoin,2020-06-11,0.21510659,133016.111906523
synchrobitcoin,2020-06-12,0.25378907,161652.254902164
synchrobitcoin,2020-06-13,0.28744873,90725.4421090659
synchrobitcoin,2020-06-14,0.31212768,99196.8354862633
synchrobitcoin,2020-06-15,0.24458806,121143.087402199
synchrobitcoin,2020-06-16,0.2615374,128176.750459058
synchrobitcoin,2020-06-17,0.22641923,115095.303818312
synchrobitcoin,2020-06-18,0.18625468,90626.2608232579
synchrobitcoin,2020-06-19,0.23901339,101783.980131959
synchrobitcoin,2020-06-20,0.20191185,51702.1025070387
synchrobitcoin,2020-06-21,0.33718556,90015.5758024032
synchrobitcoin,2020-06-22,0.22798313,121027.60427033
synchrobitcoin,2020-06-23,0.25484788,56105.8071349787
synchrobitcoin,2020-06-24,0.2467292,57605.6652235377
