asset,day,close,volume
vindax-coin,2019-07-17,0.1242519,978071.745230794
vindax-coin,2019-07-18,0.19536197,4352683.26013468
vindax-coin,2019-07-19,0.13441403,2367000.56500842
vindax-coin,2019-07-20,0.1356156,2647852.62230097
vindax-coin,2019-07-21,0.15266949,2533965.85148954
vindax-coin,2019-07-22,0.12803972,2585190.6575415
vindax-coin,2019-07-23,0.10568914,2284068.06384193
vindax-coin,2019-07-24,0.1087071,1916403.10745109
vindax-coin,2019-07-25,0.1035577,2177552.77569266
vindax-coin,2019-07-26,0.1044412,2216743.27159416
vindax-coin,2019-07-27,0.11675761,2289232.55598073
vindax-coin,2019-07-28,0.11923592,2109783.46268472
vindax-coin,2019-07-29,0.11808196,2233622.3386564
vindax-coin,2019-07-30,0.12330542,2268999.82971631
vindax-coin,2019-07-31,0.110385194,2088299.82213748
vindax-coin,2019-08-01,0.11420904,2302811.83918483
vindax-coin,2019-08-02,0.10403225,2145413.99742988
vindax-coin,2019-08-03,0.10038965,2029658.82290971
vindax-coin,2019-08-04,0.12718774,2431946.08091284
vindax-coin,2019-08-05,0.10737668,2424031.51903622
vindax-coin,2019-08-06,0.10470887,2170274.18543012
vindax-coin,2019-08-07,0.117572494,2395822.27198632
vindax-coin,2019-08-08,0.10574707,2030197.85064586
vindax-coin,2019-08-09,0.09727655,1832033.47238866
vindax-coin,2019-08-10,0.09067651,1563558.61929693
vindax-coin,2019-08-11,0.08914752,1482184.80267117
vindax-coin,2019-08-12,0.08268763,1871314.13403062
vindax-coin,2019-08-13,0.061184414,3476618.81767554
vindax-coin,2019-08-14,0.056580365,2566894.65060591
vindax-coin,2019-08-15,0.05182101,3260100.42291025
vindax-coin,2019-08-16,0.042807564,2467420.24806272
vindax-coin,2019-08-17,0.047565453,2231176.3864418
vindax-coin,2019-08-18,0.049196478,2528297.25184293
vindax-coin,2019-08-19,0.05024901,2499902.17892567
vindax-coin,2019-08-20,0.050236475,2542247.1819601
vindax-coin,2019-08-21,0.046832122,2160868.23393256
vindax-coin,2019-08-22,0.05287716,2552357.13827633
vindax-coin,2019-08-23,0.05157775,2381266.5573366
vindax-coin,2019-08-24,0.04825304,2270176.33446503
vindax-coin,2019-08-25,0.0510466,2636891.94751539
vindax-coin,2019-08-26,0.055346284,2705464.83042432
vindax-coin,2019-08-27,0.05222475,2491745.4561838
vindax-coin,2019-08-28,0.049849972,2524911.20333817
vindax-coin,2019-08-29,0.04650117,2244478.74986259
vindax-coin,2019-08-30,0.04714615,2203766.85740143
vindax-coin,2019-08-31,0.049697794,2337153.60767767
vindax-coin,2019-09-01,0.048352152,2274007.96241495
vindax-coin,2019-09-02,0.051058397,2394090.22084961
vindax-coin,2019-09-03,0.09594046,1241916.10168147
vindax-coin,2019-09-04,0.045843985,2072685.60926452
vindax-coin,2019-09-05,0.09718439,1235975.78109039
vindax-coin,2019-09-06,0.04657212,2149112.88577003
vindax-coin,2019-09-07,0.0545342,2805551.54346926
vindax-coin,2019-09-08,0.05145014,2446603.63770577
vindax-coin,2019-09-09,0.05181947,2583572.88151482
vindax-coin,2019-09-10,0.051585812,2612666.90432586
vindax-coin,2019-09-11,0.05057668,2587783.7050364
vindax-coin,2019-09-12,0.050441235,2495001.27506994
vindax-coin,2019-09-13,0.05425427,2651827.53475276
vindax-coin,2019-09-14,0.04812087,2510575.68753833
vindax-coin,2019-09-15,0.05284683,2569072.6211296
vindax-coin,2019-09-16,0.04939066,2624067.46108164
vindax-coin,2019-09-17,0.052345917,2626835.83667117
vindax-coin,2019-09-18,0.0497843,2364993.65787052
vindax-coin,2019-09-19,0.052282803,2558819.47846818
vindax-coin,2019-09-20,0.048615973,2398622.77903813
vindax-coin,2019-09-21,0.048442237,2425233.75058506
vindax-coin,2019-09-22,0.048552424,2462240.65230219
vindax-coin,2019-09-23,0.042966202,2185988.93498768
vindax-coin,2019-09-24,0.039783135,1951846.07043822
vindax-coin,2019-09-25,0.03721282,1779975.97336288
vindax-coin,2019-09-26,0.050846748,914246.093503886
vindax-coin,2019-09-27,0.049533226,1512708.05491002
vindax-coin,2019-09-28,0.044788748,1561358.80292206
vindax-coin,2019-09-29,0.048348255,1572961.69071022
vindax-coin,2019-09-30,0.058591034,1602796.85136501
vindax-coin,2019-10-01,0.047162954,1648237.08381109
vindax-coin,2019-10-02,0.07128597,1624221.24004124
vindax-coin,2019-10-03,0.059839077,1749519.99297292
