asset,day,close,volume
hinto,2020-04-08,0.36854997,63323.9189429472
hinto,2020-04-09,0.33231086,60458.2476405632
hinto,2020-04-10,0.30519825,56903.5519958307
hinto,2020-04-11,0.3027242,55635.3003343237
hinto,2020-04-12,0.30435374,57652.1108101396
hinto,2020-04-13,0.4139357,77630.1820062442
hinto,2020-04-14,0.41622397,81552.7252509038
hinto,2020-04-15,0.31169868,59944.8683521317
hinto,2020-04-16,0.32939348,62716.2961023558
hinto,2020-04-17,0.32730025,63869.1712760611
hinto,2020-04-18,0.33228517,62517.0442367069
hinto,2020-04-19,0.33129618,66302.1170097839
hinto,2020-04-20,0.27721232,51471.2084304153
hinto,2020-04-21,0.27812892,52121.4827134375
hinto,2020-04-22,0.28114018,52539.9149069177
hinto,2020-04-23,0.29134643,53814.8545081379
hinto,2020-04-24,0.2833238,55087.8617196628
hinto,2020-04-25,0.28620583,53432.1334578858
hinto,2020-04-26,0.28686714,51999.7314529003
hinto,2020-04-27,0.2901871,54294.4194030767
hinto,2020-04-28,0.28732976,53410.1401969408
hinto,2020-04-29,0.31304088,61019.2808126392
hinto,2020-04-30,0.26331308,52437.5669158139
hinto,2020-05-01,0.2673075,50637.3560565561
hinto,2020-05-02,0.25303254,48177.9071610429
hinto,2020-05-03,0.25139812,47475.5378251364
hinto,2020-05-04,0.2710856,50824.8716276212
hinto,2020-05-05,0.33048233,61534.3240274924
hinto,2020-05-06,0.33815408,61274.0409344401
hinto,2020-05-07,0.3588895,64541.4755191928
hinto,2020-05-08,0.35615164,65861.1869591201
hinto,2020-05-09,0.35032785,65305.1279235244
hinto,2020-05-10,0.31646618,58729.3582629052
hinto,2020-05-11,0.32593325,62090.9541113346
hinto,2020-05-12,0.31373328,58552.4553150816
hinto,2020-05-13,0.32957357,59812.6326000222
hinto,2020-05-14,0.3410437,64190.4951013014
hinto,2020-05-15,0.32893643,60960.21196374
hinto,2020-05-16,0.3257367,62606.24557522
hinto,2020-05-17,0.33834618,65597.7265472232
hinto,2020-05-18,0.2976482,55418.2773429032
hinto,2020-05-19,0.29657933,58192.1201518566
hinto,2020-05-20,0.5103122,97979.7268496261
hinto,2020-05-21,0.48784402,92826.7945073717
hinto,2020-05-22,0.444258,84006.9100757132
hinto,2020-05-23,0.4697632,87343.9017542078
hinto,2020-05-24,0.4537201,86343.5553223649
hinto,2020-05-25,0.43287286,81954.4285352725
hinto,2020-05-26,0.42717195,78895.5113875729
hinto,2020-05-27,0.4352984,83608.9166954473
hinto,2020-05-28,0.44881818,87025.8243245879
hinto,2020-05-29,0.44792134,91596.3884307069
hinto,2020-05-30,0.46395558,88723.0326447787
hinto,2020-05-31,0.25870267,41590.2434540874
hinto,2020-06-01,0.2799196,54061.0741135899
hinto,2020-06-02,0.27548987,52008.1104545291
hinto,2020-06-03,0.24912576,45402.6499810738
hinto,2020-06-04,0.26928914,49788.0520426469
hinto,2020-06-05,0.291578,54933.7400067176
hinto,2020-06-06,0.29395035,54428.6583129501
hinto,2020-06-07,0.29625398,55690.5653831289
hinto,2020-06-08,0.2893496,55832.2625069296
hinto,2020-06-09,0.28465346,52241.4295131334
hinto,2020-06-10,0.286963,54585.5575940628
hinto,2020-06-11,0.270226,50336.0148744672
hinto,2020-06-12,0.27465963,53134.790067822
hinto,2020-06-13,0.27469853,53066.0809531878
hinto,2020-06-14,0.2700931,50672.545276026
hinto,2020-06-15,0.27469367,55049.0662349667
hinto,2020-06-16,0.27522144,53275.2964074859
hinto,2020-06-17,0.2692272,52853.5992784165
hinto,2020-06-18,0.2519425,46825.6498741948
hinto,2020-06-19,0.22307551,43335.0847416958
hinto,2020-06-20,0.21995209,40609.5806128192
hinto,2020-06-21,0.2180329,42040.2388229394
hinto,2020-06-22,0.22462793,42080.9516565776
hinto,2020-06-23,0.27306783,52877.8567649985
hinto,2020-06-24,0.2575233,48846.2662388287
