asset,day,close,volume
kava,2019-10-25,1.3007739,113909097.451921
kava,2019-10-26,0.96459246,40716433.6885742
kava,2019-10-27,0.81050473,16035357.3708683
kava,2019-10-28,0.9098725,25387841.7481501
kava,2019-10-29,0.8716219,12436697.4596495
kava,2019-10-30,0.8603407,4313040.33279901
kava,2019-10-31,0.80396616,2458584.2230033
kava,2019-11-01,0.83436984,3764103.64538196
kava,2019-11-02,0.94916767,9295577.53173355
kava,2019-11-03,1.1724999,29957403.2555413
kava,2019-11-04,1.1550522,30360804.0969426
kava,2019-11-05,1.0552619,12260854.4289432
kava,2019-11-06,0.9682458,6798666.91682207
kava,2019-11-07,1.065965,7238126.09050184
kava,2019-11-08,1.0593717,16786370.1251224
kava,2019-11-09,1.135783,10064061.4814724
kava,2019-11-10,1.1471528,13235478.9349309
kava,2019-11-11,1.1531421,5933603.57832999
kava,2019-11-12,1.0938354,5658007.4935239
kava,2019-11-13,1.0708107,2210456.57096937
kava,2019-11-14,1.0478367,4390206.45826983
kava,2019-11-15,1.0455918,3256689.99773471
kava,2019-11-16,1.1036245,7901940.13169687
kava,2019-11-17,1.081595,3465018.99700963
kava,2019-11-18,1.1608459,11852218.407242
kava,2019-11-19,1.2776423,15136984.0491884
kava,2019-11-20,1.2060041,20817872.7311382
kava,2019-11-21,1.1643287,6394770.19527806
kava,2019-11-22,1.1388803,8778074.82434966
kava,2019-11-23,1.1685584,4566760.30377002
kava,2019-11-24,1.2129973,5792903.78904797
kava,2019-11-25,1.0901474,6627931.35997678
kava,2019-11-26,1.1027317,2711111.82942651
kava,2019-11-27,1.0666704,3897825.99490329
kava,2019-11-28,1.066858,1541481.93106665
kava,2019-11-29,1.0893116,2031051.28012048
kava,2019-11-30,1.0747846,1352541.29753976
kava,2019-12-01,1.0648117,1353229.84387656
kava,2019-12-02,1.0215408,1191925.14573547
kava,2019-12-03,1.0499244,1219170.59799047
kava,2019-12-04,0.9507006,2275290.04138109
kava,2019-12-05,0.9335969,2263142.04739394
kava,2019-12-06,0.97746605,2115696.27589179
kava,2019-12-07,0.98976946,1011414.87492797
kava,2019-12-08,0.9654427,963479.974198234
kava,2019-12-09,0.92183846,611779.677300569
kava,2019-12-10,0.80670255,1891560.07269762
kava,2019-12-11,0.82173103,611799.578608989
kava,2019-12-12,0.8413255,537424.670155304
