,close,currencyVol,high,low,open,time,vol,market_name
0,6465.4799,0,6499.6899,6436.77,6483.14,1541376000000,10340.7972,usdt-btc
1,6514.61,0,6523.37,6446.24,6465.83,1541462400000,32203.183,usdt-btc
2,6578.84,0,6609.04,6510.62,6516.03,1541548800000,16057.6853,usdt-btc
3,6480.02,0,6591.79,6471.35,6579.42,1541635200000,25341.6617,usdt-btc
4,6417.92,0,6510.8,6395.51,6480.61,1541721600000,23451.2036,usdt-btc
5,6430.9,0,6469.02,6415.04,6417.95,1541808000000,9256.36,usdt-btc
6,6454.86,0,6461.81,6357.95,6431.7299,1541894400000,30649.5839,usdt-btc
7,6451.45,0,6486.04,6420.88,6453.29,1541980800000,12224.3383,usdt-btc
8,6459.16,0,6499.15,6395.47,6451.43,1542067200000,19799.8055,usdt-btc
9,5914.7299,0,6480.56,5698.44,6459.4,1542153600000,35879.165,usdt-btc
10,5749.6899,0,5929.18,5427.51,5916.09,1542240000000,14927.9772,usdt-btc
11,5647.22,0,5776.74,5553.2,5750.36,1542326400000,12437.4511,usdt-btc
12,5627.3,0,5658.27,5566.54,5647.55,1542412800000,17782.3418,usdt-btc
13,5664.6899,0,5734.04,5618.46,5627.08,1542499200000,16598.9307,usdt-btc
14,4924.58,0,5665.42,4863.81,5664.72,1542585600000,57450.4697,usdt-btc
15,4569.01,0,5048.4399,4342.09,4924.45,1542672000000,35139.5485,usdt-btc
16,4658.96,0,4783.65,4415.61,4569.58,1542758400000,26243.9576,usdt-btc
17,4368.07,0,4720.55,4344.66,4658.22,1542844800000,56343.7935,usdt-btc
18,4419.85,0,4481.33,4227.56,4368.13,1542931200000,17831.6784,usdt-btc
19,3937.47,0,4524.58,3827.5,4419.4399,1543017600000,34175.0243,usdt-btc
20,4094.1,0,4223.79,3697.5,3935.84,1543104000000,51702.6337,usdt-btc
21,3865.04,0,4199.93,3699.22,4087.93,1543190400000,29523.3468,usdt-btc
22,3875.19,0,3940.15,3684.81,3863.57,1543276800000,51462.328,usdt-btc
23,4262.05,0,4388.75,3874.89,3874.89,1543363200000,48974.0221,usdt-btc
24,4295.26,0,4442.11,4132.63,4261.83,1543449600000,49501.1041,usdt-btc
25,4043.75,0,4337.93,3943.66,4294.07,1543536000000,39074.6014,usdt-btc
26,4191.43,0,4290.06,3959.35,4041.76,1543622400000,29988.9251,usdt-btc
27,4161.31,0,4309.68,4103.5,4190.43,1543708800000,62071.3675,usdt-btc
28,3884.96,0,4175.33,3826.74,4162.6,1543795200000,20433.2155,usdt-btc
29,3951.97,0,4074.15,3792.2,3885.23,1543881600000,45234.0702,usdt-btc
30,3766.02,0,3968.53,3762.46,3952.31,1543968000000,35805.7362,usdt-btc
31,3506.09,0,3888.82,3498.99,3771.82,1544054400000,46212.0365,usdt-btc
32,3402.9,0,3534.31,3226.31,3506.37,1544140800000,38286.5065,usdt-btc
33,3411.1,0,3494.73,3276.27,3403.51,1544227200000,32939.0634,usdt-btc
34,3546.99,0,3652.88,3395.84,3411.17,1544313600000,18555.7097,usdt-btc
35,3435.82,0,3599.71,3381.98,3547.39,1544400000000,26593.162,usdt-btc
36,3377.94,0,3457.73,3325.32,3435.58,1544486400000,31299.3963,usdt-btc
37,3445.67,0,3491.92,3359.98,3378.93,1544572800000,20503.6781,usdt-btc
38,3299.64,0,3455.03,3265.32,3445.41,1544659200000,27733.0718,usdt-btc
39,3224.79,0,3332.14,3179.03,3299.75,1544745600000,25879.6605,usdt-btc
40,3211.1,0,3262.94,3156.6,3224.29,1544832000000,25271.9439,usdt-btc
41,3228.62,0,3292.34,3210.55,3211.12,1544918400000,15038.2369,usdt-btc
42,3508.4,0,3583.74,3220.13,3228.98,1545004800000,22573.9263,usdt-btc
43,3650.26,0,3668.68,3438.22,3508.0,1545091200000,44663.1469,usdt-btc
44,3664.65,0,3911.92,3624.12,3650.19,1545177600000,26696.0633,usdt-btc
45,4052.4,0,4117.24,3642.75,3664.73,1545264000000,57786.4879,usdt-btc
46,3839.26,0,4137.99,3765.26,4049.08,1545350400000,41814.6909,usdt-btc
47,3948.13,0,3976.42,3786.61,3839.04,1545436800000,25833.1255,usdt-btc
48,3929.65,0,4022.09,3879.6,3949.34,1545523200000,27562.647,usdt-btc
49,4009.09,0,4195.24,3928.37,3928.45,1545609600000,36828.745,usdt-btc
50,3743.9,0,4017.0,3650.63,4009.25,1545696000000,29623.6488,usdt-btc
51,3778.99,0,3829.86,3660.2,3744.09,1545782400000,23742.2283,usdt-btc
52,3565.6,0,3808.04,3534.78,3778.93,1545868800000,17268.7954,usdt-btc
53,3839.34,0,3880.77,3538.62,3565.58,1545955200000,20694.384,usdt-btc
54,3693.32,0,3883.41,3676.58,3838.25,1546041600000,21705.0632,usdt-btc
55,3802.1,0,3827.93,3663.31,3693.35,1546128000000,18617.4159,usdt-btc
56,3700.28,0,3808.06,3645.65,3802.77,1546214400000,18232.611,usdt-btc
57,3797.58,0,3805.74,3637.45,3701.12,1546300800000,21720.4775,usdt-btc
58,3860.83,0,3882.95,3752.35,3797.85,1546387200000,21723.8107,usdt-btc
59,3765.71,0,3863.7,3732.71,3859.97,1546473600000,13035.2942,usdt-btc
60,3791.38,0,3816.71,3705.53,3765.68,1546560000000,14918.8742,usdt-btc
61,3771.45,0,3836.94,3760.9,3789.75,1546646400000,13258.3063,usdt-btc
62,3990.41,0,4022.06,3753.12,3771.5,1546732800000,16463.3135,usdt-btc
63,3975.02,0,4015.76,3951.99,3990.64,1546819200000,24108.6837,usdt-btc
64,3956.09,0,4063.26,3936.41,3974.2,1546905600000,27148.8777,usdt-btc
65,3963.8,0,3999.75,3941.23,3956.18,1546992000000,16558.1253,usdt-btc
66,3584.04,0,3993.25,3541.77,3963.26,1547078400000,30701.8903,usdt-btc
67,3601.64,0,3640.24,3545.65,3584.6,1547164800000,19125.1355,usdt-btc
68,3584.05,0,3615.52,3539.43,3601.61,1547251200000,25109.3358,usdt-btc
69,3475.89,0,3610.77,3450.23,3583.93,1547337600000,25618.7534,usdt-btc
70,3624.38,0,3661.78,3467.23,3476.13,1547424000000,17157.22,usdt-btc
71,3555.27,0,3647.59,3525.91,3624.24,1547510400000,26730.3084,usdt-btc
72,3586.56,0,3637.81,3545.63,3555.32,1547596800000,20481.0751,usdt-btc
73,3617.45,0,3632.41,3534.98,3586.62,1547683200000,25308.203,usdt-btc
74,3595.83,0,3618.24,3566.72,3614.99,1547769600000,13346.3226,usdt-btc
75,3669.95,0,3706.9,3594.3,3595.79,1547856000000,30481.6487,usdt-btc
76,3535.89,0,3689.43,3480.0,3669.97,1547942400000,19029.9314,usdt-btc
77,3528.01,0,3557.03,3494.83,3535.87,1548028800000,18747.3018,usdt-btc
78,3570.66,0,3603.98,3450.0,3528.44,1548115200000,18849.8604,usdt-btc
79,3551.67,0,3603.32,3522.39,3570.68,1548201600000,17058.3475,usdt-btc
80,3568.59,0,4000.0,3520.03,3551.64,1548288000000,24061.6593,usdt-btc
81,3567.98,0,3578.03,3532.99,3568.76,1548374400000,31617.8085,usdt-btc
82,3566.75,0,3645.68,3549.06,3568.24,1548460800000,29278.4369,usdt-btc
83,3551.24,0,3578.85,3494.18,3566.75,1548547200000,26856.6567,usdt-btc
84,3433.72,0,3557.77,3383.32,3551.29,1548633600000,29759.8034,usdt-btc
85,3411.57,0,3442.77,3352.53,3433.07,1548720000000,30151.8916,usdt-btc
86,3458.84,0,3476.87,3386.22,3411.19,1548806400000,29996.8962,usdt-btc
87,3432.26,0,3489.78,3421.49,3458.58,1548892800000,25752.2005,usdt-btc
88,3463.74,0,3486.15,3403.93,3432.78,1548979200000,23494.183,usdt-btc
89,3503.91,0,3521.95,3441.46,3463.04,1549065600000,36730.9758,usdt-btc
90,3458.78,0,3510.1,3427.67,3503.89,1549152000000,16405.5249,usdt-btc
91,3463.08,0,3483.73,3434.2,3458.56,1549238400000,27678.695,usdt-btc
92,3468.78,0,3478.29,3450.63,3462.98,1549324800000,27953.509,usdt-btc
93,3406.09,0,3480.28,3385.54,3468.62,1549411200000,18029.6477,usdt-btc
94,3397.82,0,3424.37,3391.6,3406.08,1549497600000,33208.1851,usdt-btc
95,3659.72,0,3733.68,3380.61,3397.65,1549584000000,36965.7271,usdt-btc
96,3664.71,0,3678.51,3629.39,3662.71,1549670400000,17191.9781,usdt-btc
97,3679.05,0,3684.2,3612.9,3664.82,1549756800000,32982.3917,usdt-btc
98,3632.05,0,3682.64,3619.84,3679.56,1549843200000,21610.447,usdt-btc
99,3632.0,0,3661.83,3589.65,3632.4,1549929600000,22207.9051,usdt-btc
100,3609.73,0,3668.34,3593.13,3632.17,1550016000000,27718.6265,usdt-btc
101,3590.06,0,3625.27,3571.45,3609.67,1550102400000,28190.1442,usdt-btc
102,3601.77,0,3649.55,3575.32,3590.55,1550188800000,23913.972,usdt-btc
103,3615.9,0,3647.31,3599.02,3602.08,1550275200000,37337.5534,usdt-btc
104,3668.17,0,3699.65,3603.81,3616.0,1550361600000,38362.1189,usdt-btc
105,3899.89,0,3919.86,3657.25,3667.63,1550448000000,68649.0409,usdt-btc
106,3911.46,0,3993.99,3857.78,3899.48,1550534400000,47800.6692,usdt-btc
107,3971.0,0,3984.41,3881.18,3911.57,1550620800000,62757.6457,usdt-btc
108,3937.6,0,4015.84,3902.8,3971.59,1550707200000,36948.2891,usdt-btc
109,3963.7,0,3983.8,3928.77,3937.61,1550793600000,57783.6697,usdt-btc
110,4117.4399,0,4157.14,3934.28,3963.62,1550880000000,57768.6434,usdt-btc
111,3748.58,0,4197.04,3716.31,4117.4799,1550966400000,50123.7771,usdt-btc
112,3827.28,0,3870.38,3744.72,3748.61,1551052800000,67651.8511,usdt-btc
113,3808.75,0,3838.96,3785.0,3826.92,1551139200000,33605.4386,usdt-btc
114,3817.41,0,3832.99,3688.59,3809.02,1551225600000,61025.4223,usdt-btc
115,3813.3,0,3888.09,3773.52,3817.36,1551312000000,44263.035,usdt-btc
116,3822.16,0,3857.19,3812.3,3813.56,1551398400000,42189.9904,usdt-btc
117,3820.87,0,3839.73,3777.63,3821.95,1551484800000,43345.3182,usdt-btc
118,3806.79,0,3834.85,3782.92,3821.37,1551571200000,50644.5067,usdt-btc
119,3715.84,0,3825.3,3673.43,3806.64,1551657600000,68052.4756,usdt-btc
120,3856.35,0,3879.16,3705.56,3715.97,1551744000000,66235.3125,usdt-btc
121,3862.93,0,3893.14,3814.68,3856.36,1551830400000,62647.3588,usdt-btc
122,3873.81,0,3904.09,3842.85,3862.72,1551916800000,49524.8918,usdt-btc
123,3865.47,0,3932.14,3804.35,3874.09,1552003200000,68411.3256,usdt-btc
124,3942.14,0,3968.79,3856.89,3865.6,1552089600000,80919.759,usdt-btc
125,3916.1,0,3942.24,3885.04,3942.2,1552176000000,73455.3638,usdt-btc
126,3869.86,0,3933.31,3840.39,3916.6,1552262400000,72273.0622,usdt-btc
127,3882.46,0,3900.4,3815.18,3870.06,1552348800000,54014.6883,usdt-btc
128,3866.9,0,3890.66,3839.78,3882.3,1552435200000,78924.2032,usdt-btc
129,3876.3,0,3918.44,3814.9,3866.13,1552521600000,61474.254,usdt-btc
130,3925.52,0,3936.66,3861.0,3876.31,1552608000000,62102.3346,usdt-btc
131,4006.85,0,4056.2,3922.91,3925.4,1552694400000,69716.8399,usdt-btc
132,3982.11,0,4007.81,3954.48,4006.79,1552780800000,49126.0944,usdt-btc
133,3987.66,0,4035.97,3954.48,3982.11,1552867200000,63866.1624,usdt-btc
134,4016.19,0,4030.74,3970.5,3987.72,1552953600000,67190.4502,usdt-btc
135,4041.41,0,4049.43,3983.42,4016.55,1553040000000,79710.8004,usdt-btc
136,3981.24,0,4067.2,3914.08,4041.46,1553126400000,71827.4481,usdt-btc
137,3988.19,0,4005.08,3969.39,3981.19,1553212800000,74962.8265,usdt-btc
138,4004.85,0,4019.2,3978.68,3987.76,1553299200000,72748.5121,usdt-btc
139,3991.38,0,4004.91,3963.36,4004.82,1553385600000,75480.1571,usdt-btc
140,3936.02,0,3999.21,3890.51,3991.51,1553472000000,84717.6582,usdt-btc
141,3946.39,0,3949.69,3896.01,3936.02,1553558400000,81306.1956,usdt-btc
142,4039.01,0,4047.98,3936.07,3946.3,1553644800000,105921.4453,usdt-btc
143,4026.9,0,4038.91,4004.61,4038.91,1553731200000,93798.9487,usdt-btc
144,4103.24,0,4123.13,4024.51,4026.96,1553817600000,106467.8638,usdt-btc
145,4107.85,0,4142.22,4056.8,4104.0,1553904000000,61911.0401,usdt-btc
146,4103.54,0,4117.28,4084.28,4107.85,1553990400000,72398.6847,usdt-btc
147,4144.4,0,4157.67,4070.7,4103.59,1554076800000,76837.4368,usdt-btc
148,4857.75,0,4907.34,4140.88,4144.39,1554163200000,84312.5478,usdt-btc
149,4957.27,0,5276.05,4802.4399,4857.67,1554249600000,68803.211,usdt-btc
150,4898.66,0,5037.62,4780.47,4959.04,1554336000000,63084.9503,usdt-btc
151,5004.2299,0,5028.33,4882.16,4898.76,1554422400000,89313.0925,usdt-btc
152,5044.8,0,5202.79,4952.11,5004.25,1554508800000,108130.2214,usdt-btc
153,5169.31,0,5222.03,5029.79,5045.68,1554595200000,40813.298,usdt-btc
154,5238.42,0,5303.46,5045.58,5172.7,1554681600000,65965.8804,usdt-btc
155,5151.71,0,5239.05,5079.81,5238.47,1554768000000,45988.9069,usdt-btc
156,5304.9399,0,5406.25,5136.37,5151.56,1554854400000,78335.6883,usdt-btc
157,5016.2,0,5331.09,4925.01,5304.92,1554940800000,47344.112,usdt-btc
158,5048.2,0,5078.34,4872.92,5016.4,1555027200000,79174.7386,usdt-btc
159,5046.17,0,5089.63,5004.92,5048.59,1555113600000,61478.7596,usdt-btc
160,5131.9799,0,5150.0,5002.12,5045.53,1555200000000,63536.5955,usdt-btc
161,5027.87,0,5169.53,4950.57,5132.5,1555286400000,48589.6244,usdt-btc
162,5176.09,0,5202.04,5004.55,5027.81,1555372800000,49340.9171,usdt-btc
163,5201.72,0,5229.4399,5148.65,5176.15,1555459200000,56808.6425,usdt-btc
164,5258.99,0,5285.53,5198.57,5202.74,1555545600000,69744.1219,usdt-btc
165,5257.79,0,5321.15,5180.17,5259.15,1555632000000,76654.0095,usdt-btc
166,5291.52,0,5332.49,5201.17,5258.05,1555718400000,67626.3511,usdt-btc
167,5259.96,0,5313.9799,5171.58,5291.56,1555804800000,64051.8943,usdt-btc
168,5357.49,0,5398.36,5210.41,5260.07,1555891200000,78393.9478,usdt-btc
169,5496.07,0,5594.7299,5333.7,5357.83,1555977600000,51702.3048,usdt-btc
170,5415.82,0,5579.71,5336.56,5495.83,1556064000000,76483.0686,usdt-btc
171,5217.07,0,5479.2,5135.92,5415.83,1556150400000,90074.9586,usdt-btc
172,5316.74,0,5505.18,5168.35,5217.33,1556236800000,56863.3026,usdt-btc
173,5294.29,0,5341.67,5259.17,5316.7,1556323200000,77589.6496,usdt-btc
174,5311.82,0,5341.87,5242.9799,5294.24,1556409600000,69870.4841,usdt-btc
175,5237.15,0,5331.12,5186.1,5311.61,1556496000000,69473.6288,usdt-btc
176,5322.61,0,5338.12,5193.9399,5237.43,1556582400000,73077.8291,usdt-btc
177,5385.32,0,5397.81,5319.7299,5322.9,1556668800000,60327.406,usdt-btc
178,5496.09,0,5539.21,5365.24,5385.6,1556755200000,76376.8045,usdt-btc
179,5770.9799,0,5843.47,5479.1,5495.35,1556841600000,101779.7095,usdt-btc
180,5830.11,0,5899.31,5602.5,5770.75,1556928000000,83386.7962,usdt-btc
181,5773.28,0,5837.83,5701.55,5829.58,1557014400000,56452.6856,usdt-btc
182,5745.2,0,5804.4799,5622.49,5773.33,1557100800000,74456.0199,usdt-btc
183,5842.49,0,6024.52,5745.05,5745.1,1557187200000,90738.5514,usdt-btc
184,5984.82,0,6014.15,5794.4799,5842.35,1557273600000,69752.949,usdt-btc
185,6182.1,0,6209.56,5981.83,5985.12,1557360000000,65339.1669,usdt-btc
186,6373.97,0,6456.79,6138.22,6182.34,1557446400000,80688.6581,usdt-btc
187,7194.76,0,7388.42,6372.72,6373.43,1557532800000,118943.016,usdt-btc
188,6976.86,0,7514.57,6785.36,7194.02,1557619200000,103952.2475,usdt-btc
189,7808.59,0,8100.34,6884.63,6976.19,1557705600000,95316.9185,usdt-btc
190,8003.95,0,8334.18,7681.11,7815.03,1557792000000,120345.7946,usdt-btc
191,8168.2,0,8252.92,7832.92,8004.93,1557878400000,117983.7199,usdt-btc
192,7865.84,0,8316.65,7713.58,8167.7,1557964800000,45308.0149,usdt-btc
193,7359.96,0,7924.52,6937.15,7865.78,1558051200000,90001.233,usdt-btc
194,7256.36,0,7454.63,7187.06,7362.23,1558137600000,104132.1998,usdt-btc
195,8161.23,0,8285.44,7244.86,7255.13,1558224000000,69183.3787,usdt-btc
196,7939.25,0,8159.82,7562.46,8159.82,1558310400000,83702.5738,usdt-btc
197,7903.74,0,8038.91,7775.04,7937.98,1558396800000,63873.7001,usdt-btc
198,7629.7,0,8011.48,7508.12,7905.4,1558483200000,95497.214,usdt-btc
199,7846.76,0,7942.52,7471.61,7629.64,1558569600000,98455.2229,usdt-btc
200,7968.83,0,8121.71,7768.15,7848.22,1558656000000,79412.1027,usdt-btc
201,8024.85,0,8087.62,7910.69,7967.42,1558742400000,70611.1511,usdt-btc
202,8629.54,0,8710.16,7853.28,8024.3,1558828800000,91604.3002,usdt-btc
203,8752.17,0,8902.45,8596.37,8629.43,1558915200000,51180.0666,usdt-btc
204,8714.58,0,8797.45,8551.2099,8751.35,1559001600000,83516.2792,usdt-btc
205,8644.27,0,8749.19,8430.0,8715.49,1559088000000,70049.393,usdt-btc
