,close,currencyVol,high,low,open,time,vol,market_name
0,1e-08,0,1e-08,1e-08,1e-08,1569888000000,10.0,eth-eved
1,2e-05,0,0.000991,1.6e-07,1.6e-07,1569974400000,70.0,eth-eved
2,0.00017997,0,0.00017998,4.5e-06,4.5e-06,1570060800000,54985.4167,eth-eved
3,0.000158,0,0.000179,9.403e-05,0.000179,1570147200000,3276.0199,eth-eved
4,0.0001549,0,0.0001549,0.00015,0.00015,1570233600000,462.8685,eth-eved
5,9.38e-05,0,9.389e-05,9.37e-05,9.385e-05,1570320000000,14090.9335,eth-eved
6,9.28e-05,0,9.383e-05,4.001e-05,5.001e-05,1570406400000,19484.2612,eth-eved
7,3.403e-05,0,6.38e-05,3.403e-05,6.38e-05,1570492800000,156.0144,eth-eved
8,7.39e-05,0,7.39e-05,2.424e-05,2.424e-05,1570579200000,3564.1108,eth-eved
9,6.919e-05,0,6.919e-05,1.561e-05,6.72e-05,1570665600000,89997.4614,eth-eved
10,6.499e-05,0,6.92e-05,2.561e-05,6.91e-05,1570752000000,131707.3266,eth-eved
11,6.288e-05,0,6.289e-05,3.999e-05,6.289e-05,1570838400000,48025.9569,eth-eved
12,6.288e-05,0,6.288e-05,6.288e-05,6.288e-05,1570924800000,0.0,eth-eved
13,5.999e-05,0,5.999e-05,5.999e-05,5.999e-05,1571011200000,2910.6329,eth-eved
14,5.999e-05,0,5.999e-05,5.999e-05,5.999e-05,1571097600000,0.0,eth-eved
15,5.999e-05,0,5.999e-05,5.999e-05,5.999e-05,1571184000000,0.0,eth-eved
16,4.999e-05,0,4.999e-05,4.9e-05,4.99e-05,1571270400000,7490.6348,eth-eved
17,4.995e-05,0,4.996e-05,3.04e-06,2.026e-05,1571356800000,24816.8555,eth-eved
18,3.995e-05,0,4.889e-05,3.995e-05,4.889e-05,1571443200000,5107.535,eth-eved
19,1.818e-05,0,2.6e-05,1.81e-05,2.6e-05,1571529600000,4395.7695,eth-eved
20,4.877e-05,0,4.877e-05,2.322e-05,2.322e-05,1571616000000,2761.2757,eth-eved
21,2.507e-05,0,4.8e-05,2.472e-05,4.8e-05,1571702400000,11565.2484,eth-eved
22,3.66e-05,0,3.689e-05,2.137e-05,2.493e-05,1571788800000,1573700.8237,eth-eved
23,3.571e-05,0,3.685e-05,3.429e-05,3.643e-05,1571875200000,2380394.0658,eth-eved
24,3.641e-05,0,4e-05,3.533e-05,3.564e-05,1571961600000,853467.9156,eth-eved
25,1.726e-05,0,3.532e-05,1.088e-05,3.532e-05,1572048000000,2310756.8612,eth-eved
26,1.774e-05,0,1.777e-05,1.664e-05,1.712e-05,1572134400000,3095416.659,eth-eved
27,4.822e-05,0,4.878e-05,1.663e-05,1.776e-05,1572220800000,19258516.4309,eth-eved
28,4.153e-05,0,4.895e-05,3.995e-05,4.813e-05,1572307200000,20206806.1405,eth-eved
29,3.963e-05,0,4.503e-05,3.879e-05,4.151e-05,1572393600000,16322104.6176,eth-eved
30,3.965e-05,0,3.991e-05,3.945e-05,3.968e-05,1572480000000,13765396.4177,eth-eved
