,close,currencyVol,high,low,open,time,vol,market_name
0,0.00010653,0,0.00011301,9.837e-05,9.925e-05,1569888000000,336045.8834,eth-und
1,0.00016013,0,0.00018777,0.0001021,0.00010634,1569974400000,540660.7686,eth-und
2,0.00018733,0,0.0002207,0.00013887,0.00017018,1570060800000,719877.2045,eth-und
3,0.00017263,0,0.00018925,0.00015525,0.00018783,1570147200000,661357.6071,eth-und
4,0.00016218,0,0.00020249,0.00013005,0.00017279,1570233600000,521236.08,eth-und
5,0.00018393,0,0.00020664,0.00014096,0.00016219,1570320000000,501359.9703,eth-und
6,0.00017173,0,0.00019906,0.00010783,0.00018691,1570406400000,631309.392,eth-und
7,0.00012905,0,0.00019864,0.00011929,0.00017437,1570492800000,550445.8739,eth-und
8,0.00013754,0,0.00018593,0.00011592,0.00012836,1570579200000,611046.5821,eth-und
9,0.00012565,0,0.00014705,0.00011001,0.00013737,1570665600000,489015.7222,eth-und
10,0.00012512,0,0.00013165,9.999e-05,0.00012547,1570752000000,557374.9836,eth-und
11,0.0001104,0,0.0001365,0.00010769,0.00013322,1570838400000,134161.777,eth-und
12,0.00012756,0,0.00015277,0.0001002,0.0001109,1570924800000,630869.6835,eth-und
13,0.00014429,0,0.00015795,0.00012335,0.00012752,1571011200000,593423.9954,eth-und
14,0.0001468,0,0.00014797,0.00012652,0.00014331,1571097600000,431890.5414,eth-und
15,0.00013248,0,0.00016039,0.0001275,0.00014669,1571184000000,527817.7916,eth-und
16,0.00012945,0,0.00014594,0.0001265,0.00013052,1571270400000,357080.2512,eth-und
17,0.00012839,0,0.00013813,0.00012731,0.00012987,1571356800000,699871.4715,eth-und
18,0.00013018,0,0.00013199,0.00012653,0.00012733,1571443200000,520428.4184,eth-und
19,0.00011617,0,0.00013018,0.00011198,0.00013018,1571529600000,553698.6842,eth-und
20,0.00012046,0,0.00013839,0.00010569,0.00011583,1571616000000,241425.5001,eth-und
21,0.00010831,0,0.00012507,0.00010684,0.00012042,1571702400000,547044.4872,eth-und
22,0.00011908,0,0.00012002,0.0001077,0.00010829,1571788800000,455016.7789,eth-und
23,0.00011376,0,0.00012162,0.00010039,0.00011778,1571875200000,224391.097,eth-und
24,0.00011022,0,0.00011776,0.00010751,0.0001144,1571961600000,787822.8096,eth-und
25,0.00011665,0,0.0001169,0.00010951,0.00011051,1572048000000,1225033.4488,eth-und
26,0.00013045,0,0.00013588,0.00010692,0.00011659,1572134400000,1223084.5419,eth-und
27,0.0001232,0,0.00013134,0.00011439,0.00013009,1572220800000,622922.666,eth-und
28,0.00012313,0,0.00013058,0.00011713,0.00012348,1572307200000,1792024.1967,eth-und
29,0.00013598,0,0.00013605,0.00011977,0.00012305,1572393600000,2071152.4502,eth-und
30,0.00013608,0,0.00013741,0.00012871,0.00013571,1572480000000,1248642.8961,eth-und
31,0.00012575,0,0.00013768,0.00010655,0.00013649,1572566400000,1229619.089,eth-und
32,0.00013449,0,0.000135,0.0001248,0.00012593,1572652800000,2140903.3018,eth-und
33,0.00013077,0,0.00013621,0.00013038,0.00013436,1572739200000,1299979.9795,eth-und
34,0.00011856,0,0.00012996,0.00011412,0.00012996,1572825600000,1288078.4229,eth-und
35,0.00011205,0,0.00012007,0.00010639,0.00011962,1572912000000,994115.5073,eth-und
36,0.00010689,0,0.00011361,0.00010566,0.00011207,1572998400000,522898.2172,eth-und
37,0.0001086,0,0.00010912,0.00010012,0.00010841,1573084800000,1566751.5828,eth-und
38,0.00010591,0,0.00010875,0.00010001,0.00010856,1573171200000,1869302.0909,eth-und
39,0.00010827,0,0.00011526,0.00010196,0.00010539,1573257600000,1890935.4637,eth-und
40,0.00010114,0,0.0001089,0.0001,0.00010838,1573344000000,1878650.1771,eth-und
41,9.452e-05,0,0.00010122,9.21e-05,0.00010116,1573430400000,1882800.6612,eth-und
42,8.932e-05,0,9.483e-05,8.339e-05,9.439e-05,1573516800000,1578274.4299,eth-und
43,8.587e-05,0,9.19e-05,7.263e-05,8.932e-05,1573603200000,220247.8228,eth-und
44,9.333e-05,0,9.723e-05,8.411e-05,8.637e-05,1573689600000,1433784.5672,eth-und
45,9.498e-05,0,0.00010254,8.697e-05,9.355e-05,1573776000000,663370.8949,eth-und
46,9.694e-05,0,0.00010018,9.324e-05,9.501e-05,1573862400000,1258452.3641,eth-und
47,8.944e-05,0,9.929e-05,7.135e-05,9.693e-05,1573948800000,1082983.2555,eth-und
48,0.00010072,0,0.00010091,8.761e-05,8.921e-05,1574035200000,2004576.5945,eth-und
49,0.0001068,0,0.00010896,9.598e-05,0.00010049,1574121600000,1970938.6973,eth-und
50,0.00010727,0,0.00010727,0.00010218,0.00010646,1574208000000,466423.7142,eth-und
51,8.946e-05,0,0.0001082,7.3e-05,0.00010687,1574294400000,1583565.7065,eth-und
52,0.00010762,0,0.00010798,8.85e-05,8.963e-05,1574380800000,1936160.4049,eth-und
53,7.361e-05,0,0.0001124,6.74e-05,0.00010806,1574467200000,1733137.3756,eth-und
54,9.176e-05,0,9.186e-05,7.49e-05,7.554e-05,1574553600000,1907840.4413,eth-und
55,7.7e-05,0,9.182e-05,6.321e-05,9.126e-05,1574640000000,1421463.8282,eth-und
56,6.65e-05,0,7.887e-05,6.183e-05,7.783e-05,1574726400000,226195.2854,eth-und
57,7.603e-05,0,7.609e-05,6.183e-05,6.635e-05,1574812800000,1410868.407,eth-und
58,7.486e-05,0,8.113e-05,6.182e-05,7.73e-05,1574899200000,1134503.669,eth-und
59,7.407e-05,0,7.864e-05,6.791e-05,7.518e-05,1574985600000,1429881.6622,eth-und
60,7.225e-05,0,7.906e-05,6.703e-05,7.408e-05,1575072000000,1529804.4349,eth-und
61,6.912e-05,0,7.862e-05,6.182e-05,7.236e-05,1575158400000,1161918.1371,eth-und
62,6.744e-05,0,7.738e-05,6.182e-05,6.872e-05,1575244800000,1414096.0041,eth-und
63,8.535e-05,0,9.409e-05,6.182e-05,6.746e-05,1575331200000,1898365.085,eth-und
64,6.954e-05,0,9.223e-05,5.222e-05,8.747e-05,1575417600000,1943145.1161,eth-und
65,6.394e-05,0,8.04e-05,5.647e-05,6.918e-05,1575504000000,1605274.4187,eth-und
66,6.689e-05,0,6.715e-05,5.812e-05,6.435e-05,1575590400000,1351857.898,eth-und
67,5.786e-05,0,6.986e-05,5.786e-05,6.718e-05,1575676800000,1135507.9773,eth-und
68,7.158e-05,0,7.196e-05,5.243e-05,5.852e-05,1575763200000,1530513.7049,eth-und
69,7.312e-05,0,8.13e-05,7.115e-05,7.17e-05,1575849600000,1831271.9663,eth-und
70,5.846e-05,0,7.253e-05,5.581e-05,6.179e-05,1575936000000,1106184.481,eth-und
71,5.966e-05,0,6.64e-05,5.683e-05,5.864e-05,1576022400000,1160324.9331,eth-und
72,6.741e-05,0,6.881e-05,5.621e-05,6.004e-05,1576108800000,1390990.1573,eth-und
73,6.738e-05,0,7.162e-05,6.175e-05,6.748e-05,1576195200000,819271.0803,eth-und
74,7.854e-05,0,8.164e-05,5.628e-05,6.687e-05,1576281600000,1908142.088,eth-und
75,7.897e-05,0,8.479e-05,6.488e-05,7.849e-05,1576368000000,1582444.8358,eth-und
76,8.876e-05,0,9.075e-05,7.762e-05,7.859e-05,1576454400000,844179.5346,eth-und
77,8.963e-05,0,0.00010085,8.363e-05,8.827e-05,1576540800000,1049855.8296,eth-und
78,9.472e-05,0,9.807e-05,8.946e-05,8.985e-05,1576627200000,934617.4723,eth-und
79,7.993e-05,0,9.716e-05,6.917e-05,9.45e-05,1576713600000,1206160.153,eth-und
80,6.843e-05,0,8.382e-05,5.33e-05,7.838e-05,1576800000000,1303294.8491,eth-und
81,5.432e-05,0,6.865e-05,5.352e-05,6.829e-05,1576886400000,1185797.7996,eth-und
82,5.931e-05,0,6.178e-05,4.401e-05,5.44e-05,1576972800000,1185499.6305,eth-und
83,6.457e-05,0,7.495e-05,5.877e-05,5.919e-05,1577059200000,2021621.4167,eth-und
84,5.671e-05,0,6.872e-05,4.824e-05,6.488e-05,1577145600000,1174672.6303,eth-und
85,4.641e-05,0,5.973e-05,4.518e-05,5.573e-05,1577232000000,1255799.4727,eth-und
86,4.988e-05,0,5.928e-05,3.888e-05,4.641e-05,1577318400000,2110685.8847,eth-und
87,3.866e-05,0,5.521e-05,3.866e-05,4.963e-05,1577404800000,1575832.0929,eth-und
88,4.016e-05,0,5.284e-05,3.631e-05,3.974e-05,1577491200000,1329676.7045,eth-und
89,3.923e-05,0,4.512e-05,3.338e-05,4.023e-05,1577577600000,1450427.4622,eth-und
90,4.301e-05,0,4.301e-05,3.581e-05,3.968e-05,1577664000000,1423704.7078,eth-und
91,3.787e-05,0,4.387e-05,3.338e-05,4.288e-05,1577750400000,1293273.0075,eth-und
92,3.93e-05,0,4.572e-05,3.263e-05,3.787e-05,1577836800000,1713368.0315,eth-und
93,3.648e-05,0,4.321e-05,3.263e-05,3.915e-05,1577923200000,1357581.9061,eth-und
94,4.024e-05,0,4.211e-05,3.251e-05,3.76e-05,1578009600000,1677369.2136,eth-und
95,3.824e-05,0,4.229e-05,3.34e-05,4.229e-05,1578096000000,1363034.5129,eth-und
96,3.831e-05,0,3.931e-05,3.191e-05,3.903e-05,1578182400000,2020978.5706,eth-und
97,4.008e-05,0,5.704e-05,3.548e-05,3.754e-05,1578268800000,1279064.2979,eth-und
98,4.752e-05,0,4.961e-05,3.482e-05,4e-05,1578355200000,1306805.65,eth-und
99,5.692e-05,0,6.023e-05,4.658e-05,4.756e-05,1578441600000,1340948.4206,eth-und
100,5.695e-05,0,5.812e-05,4.135e-05,5.697e-05,1578528000000,1395812.8686,eth-und
