,close,currencyVol,high,low,open,time,vol,market_name
0,210.05,0,213.25,209.08,212.82,1542067200000,287109.6358000005,usdt-eth
1,187.6,0,211.0,176.9,210.0,1542153600000,542603.5539000217,usdt-eth
2,184.15,0,189.8899,171.7,187.5,1542240000000,118970.307799998,usdt-eth
3,176.88,0,185.02,173.28,184.24,1542326400000,224599.9428999986,usdt-eth
4,176.13,0,177.84,174.08,176.8899,1542412800000,274751.9456999994,usdt-eth
5,179.0,0,182.79,176.1,176.1399,1542499200000,469871.6405000003,usdt-eth
6,150.84,0,179.2,147.31,179.01,1542585600000,516093.9015000283,usdt-eth
7,133.93,0,154.6399,127.57,150.84,1542672000000,388225.3568001638,usdt-eth
8,138.3,0,141.83,127.19,133.86,1542758400000,640105.2467000585,usdt-eth
9,126.39,0,140.26,125.76,138.18,1542844800000,450470.9794000119,usdt-eth
10,125.08,0,128.82,119.99,126.39,1542931200000,485525.6800000196,usdt-eth
11,115.02,0,130.0,112.23,125.05,1543017600000,469394.7105000039,usdt-eth
12,118.84,0,122.07,103.22,115.04,1543104000000,711504.7204000775,usdt-eth
13,110.77,0,121.33,106.86,118.66,1543190400000,370890.518299956,usdt-eth
14,111.32,0,114.18,102.72,110.71,1543276800000,730776.4594000607,usdt-eth
15,122.76,0,126.59,111.51,111.52,1543363200000,628458.5577001241,usdt-eth
16,117.9,0,124.07,114.97,122.93,1543449600000,587336.2150000323,usdt-eth
17,113.95,0,119.97,111.58,117.9,1543536000000,506331.4284999922,usdt-eth
18,118.24,0,120.27,111.42,113.9,1543622400000,825824.043399965,usdt-eth
19,116.64,0,120.93,115.98,118.06,1543708800000,528435.7816999966,usdt-eth
20,108.7,0,116.99,106.93,116.63,1543795200000,156422.8065999945,usdt-eth
21,110.02,0,113.09,106.15,108.75,1543881600000,420483.6750000353,usdt-eth
22,102.64,0,110.56,102.54,109.96,1543968000000,317867.9577001084,usdt-eth
23,90.99,0,104.53,90.56,102.69,1544054400000,627809.9079999927,usdt-eth
24,93.0699,0,96.77,82.34,91.06,1544140800000,579481.2078000241,usdt-eth
25,90.37,0,97.91,84.65,93.0699,1544227200000,481707.5999000323,usdt-eth
26,93.4,0,98.69,88.66,90.36,1544313600000,332504.6573999813,usdt-eth
27,89.92,0,95.13,88.2099,93.3,1544400000000,403756.6303000001,usdt-eth
28,87.7,0,91.67,85.92,89.91,1544486400000,456784.6380000167,usdt-eth
29,89.42,0,91.2,86.88,87.73,1544572800000,336881.1308999926,usdt-eth
30,86.3,0,90.66,84.8,89.36,1544659200000,331828.9965000011,usdt-eth
31,83.83,0,86.92,82.33,86.34,1544745600000,260459.5575000016,usdt-eth
32,83.78,0,85.03,81.99,83.83,1544832000000,311148.5444000014,usdt-eth
33,84.66,0,87.55,83.75,83.77,1544918400000,187382.4753000029,usdt-eth
34,94.11,0,96.89,84.45,84.66,1545004800000,294056.8031000299,usdt-eth
35,100.34,0,101.19,91.56,94.09,1545091200000,593038.8478999976,usdt-eth
36,98.78,0,107.44,97.94,100.34,1545177600000,329085.6946999892,usdt-eth
37,113.7,0,115.65,97.97,98.79,1545264000000,555737.2800000217,usdt-eth
38,107.7,0,117.93,104.9,113.7,1545350400000,491380.6284000066,usdt-eth
39,115.14,0,115.29,105.46,107.67,1545436800000,446269.5599999992,usdt-eth
40,129.02,0,131.86,115.03,115.18,1545523200000,593126.0960000149,usdt-eth
41,138.1699,0,157.4199,128.9,129.02,1545609600000,824650.193100052,usdt-eth
42,127.49,0,139.11,120.92,138.02,1545696000000,703552.5281000407,usdt-eth
43,129.33,0,135.29,122.65,127.57,1545782400000,548911.7031999859,usdt-eth
44,113.95,0,130.88,112.31,129.35,1545868800000,412544.2501000078,usdt-eth
45,135.34,0,136.28,112.14,114.08,1545955200000,482767.9663000019,usdt-eth
46,132.82,0,145.04,129.15,135.35,1546041600000,710730.2634000211,usdt-eth
47,137.7,0,139.03,128.5,132.84,1546128000000,369168.7584999943,usdt-eth
48,131.41,0,138.1699,128.9199,137.76,1546214400000,441078.013700008,usdt-eth
49,138.9,0,139.9199,130.03,131.43,1546300800000,534180.5566999968,usdt-eth
50,152.09,0,155.02,137.86,138.9199,1546387200000,572140.4486000225,usdt-eth
51,146.1399,0,153.49,143.28,152.08,1546473600000,355617.4064002894,usdt-eth
52,152.07,0,154.77,143.5,146.1399,1546560000000,411757.1221999933,usdt-eth
53,152.78,0,158.88,152.04,152.06,1546646400000,257717.9290999896,usdt-eth
54,153.95,0,157.1,148.09,152.81,1546732800000,133630.9973000015,usdt-eth
55,149.44,0,155.36,147.82,153.96,1546819200000,333978.615099998,usdt-eth
56,147.59,0,151.45,145.68,149.4199,1546905600000,236874.0231999987,usdt-eth
