,c_price,o_price,min_price,max_price,volume,amount,timestamp,market_name
0,0.000284,0.000284,0.000284,0.000284,0,0,1581897600000,KCTETH
1,0.000284,0.000284,0.000284,0.000284,0,0,1581984000000,KCTETH
2,0.000284,0.000284,0.000284,0.000284,0,0,1582070400000,KCTETH
3,0.000284,0.000284,0.000284,0.000284,0,0,1582156800000,KCTETH
4,0.000284,0.000284,0.000284,0.000284,0,0,1582243200000,KCTETH
5,0.000284,0.000284,0.000284,0.000284,0,0,1582329600000,KCTETH
6,0.000284,0.000284,0.000284,0.000284,0,0,1582416000000,KCTETH
7,0.000284,0.000284,0.000284,0.000284,0,0,1582502400000,KCTETH
8,0.000284,0.000284,0.000284,0.000284,0,0,1582588800000,KCTETH
9,0.000284,0.000284,0.000284,0.000284,0,0,1582675200000,KCTETH
10,0.000284,0.000284,0.000284,0.000284,0,0,1582761600000,KCTETH
11,0.000284,0.000284,0.000284,0.000284,0,0,1582848000000,KCTETH
12,0.000284,0.000284,0.000284,0.000284,0,0,1582934400000,KCTETH
13,0.000284,0.000284,0.000284,0.000284,0,0,1583020800000,KCTETH
14,0.000284,0.000284,0.000284,0.000284,0,0,1583107200000,KCTETH
15,0.000284,0.000284,0.000284,0.000284,0,0,1583193600000,KCTETH
16,0.000284,0.000284,0.000284,0.000284,0,0,1583280000000,KCTETH
17,0.000284,0.000284,0.000284,0.000284,0,0,1583366400000,KCTETH
18,0.000284,0.000284,0.000284,0.000284,0,0,1583452800000,KCTETH
19,0.000284,0.000284,0.000284,0.000284,0,0,1583539200000,KCTETH
20,0.000284,0.000284,0.000284,0.000284,0,0,1583625600000,KCTETH
21,0.000284,0.000284,0.000284,0.000284,0,0,1583712000000,KCTETH
22,0.000284,0.000284,0.000284,0.000284,0,0,1583798400000,KCTETH
23,0.000284,0.000284,0.000284,0.000284,0,0,1583884800000,KCTETH
24,0.000284,0.000284,0.000284,0.000284,0,0,1583971200000,KCTETH
25,0.000284,0.000284,0.000284,0.000284,0,0,1584057600000,KCTETH
26,0.000284,0.000284,0.000284,0.000284,0,0,1584144000000,KCTETH
27,0.000284,0.000284,0.000284,0.000284,0,0,1584230400000,KCTETH
