,c_price,o_price,min_price,max_price,volume,amount,timestamp,market_name
362,0.017,0.0168,0.0168,0.017,1323835,1323835,1560816000000,MCCCKUSD
363,0.0295,0.017,0.017,0.0297,1319310,1319310,1560902400000,MCCCKUSD
364,0.0185,0.0295,0.0183,0.0295,1282894,1282894,1560988800000,MCCCKUSD
365,0.0187,0.0185,0.0185,0.0187,1304049,1304049,1561075200000,MCCCKUSD
366,0.0187,0.0187,0.0187,0.0187,0,0,1561161600000,MCCCKUSD
367,0.0187,0.0187,0.0187,0.0187,5716,5716,1561248000000,MCCCKUSD
368,0.0187,0.0187,0.0187,0.0187,866336,866336,1561334400000,MCCCKUSD
369,0.0187,0.0187,0.0187,0.0187,1272300,1272300,1561420800000,MCCCKUSD
370,0.0189,0.0187,0.0187,0.0189,1180776,1180776,1561507200000,MCCCKUSD
371,0.0286,0.0189,0.0189,0.0288,1275246,1275246,1561593600000,MCCCKUSD
372,0.0284,0.0286,0.0284,0.0286,1392011,1392011,1561680000000,MCCCKUSD
373,0.0284,0.0284,0.0284,0.0284,0,0,1561766400000,MCCCKUSD
374,0.0284,0.0284,0.0284,0.0284,0,0,1561852800000,MCCCKUSD
375,0.019,0.0284,0.019,0.0284,1374706,1374706,1561939200000,MCCCKUSD
376,0.019,0.019,0.0187,0.019,1340145,1340145,1562025600000,MCCCKUSD
377,0.0191,0.019,0.019,0.0191,1226156,1226156,1562112000000,MCCCKUSD
378,0.0187,0.0191,0.0187,0.0192,1355742,1355742,1562198400000,MCCCKUSD
379,0.0188,0.0187,0.0187,0.019,1275995,1275995,1562284800000,MCCCKUSD
380,0.0188,0.0188,0.0188,0.0188,2513,2513,1562371200000,MCCCKUSD
381,0.0187,0.0188,0.0187,0.0188,3825,3825,1562457600000,MCCCKUSD
382,0.0189,0.0187,0.0187,0.0189,1294842,1294842,1562544000000,MCCCKUSD
383,0.0269,0.0189,0.0189,0.0269,121924,121924,1562630400000,MCCCKUSD
384,0.0261,0.0269,0.0261,0.0269,1305986,1305986,1562716800000,MCCCKUSD
385,0.019,0.0261,0.019,0.0261,1317333,1317333,1562803200000,MCCCKUSD
386,0.019,0.019,0.0185,0.019,1226022,1226022,1562889600000,MCCCKUSD
387,0.019,0.019,0.019,0.019,0,0,1562976000000,MCCCKUSD
388,0.019,0.019,0.019,0.019,0,0,1563062400000,MCCCKUSD
389,0.0174,0.019,0.0174,0.019,1209590,1209590,1563148800000,MCCCKUSD
390,0.0179,0.0174,0.0174,0.0179,1303181,1303181,1563235200000,MCCCKUSD
391,0.018,0.0179,0.0179,0.018,1302350,1302350,1563321600000,MCCCKUSD
392,0.0173,0.018,0.0168,0.018,1209286,1209286,1563408000000,MCCCKUSD
393,0.0172,0.0173,0.0172,0.0173,1162664,1162664,1563494400000,MCCCKUSD
394,0.0172,0.0172,0.0172,0.0172,0,0,1563580800000,MCCCKUSD
395,0.0168,0.0172,0.0168,0.0172,500,500,1563667200000,MCCCKUSD
396,0.017,0.0168,0.0168,0.0173,1406811,1406811,1563753600000,MCCCKUSD
397,0.0173,0.017,0.017,0.0173,1248008,1248008,1563840000000,MCCCKUSD
398,0.0174,0.0173,0.017,0.0174,1269977,1269977,1563926400000,MCCCKUSD
399,0.0171,0.0174,0.0171,0.0174,1136354,1136354,1564012800000,MCCCKUSD
400,0.017,0.0171,0.017,0.0171,1362540,1362540,1564099200000,MCCCKUSD
401,0.017,0.017,0.017,0.017,0,0,1564185600000,MCCCKUSD
402,0.017,0.017,0.017,0.017,0,0,1564272000000,MCCCKUSD
403,0.0168,0.017,0.0168,0.017,791404,791404,1564358400000,MCCCKUSD
404,0.017,0.0168,0.0168,0.017,1331251,1331251,1564444800000,MCCCKUSD
405,0.017,0.017,0.017,0.017,0,0,1564531200000,MCCCKUSD
406,0.0134,0.017,0.0134,0.0171,909660,909660,1564617600000,MCCCKUSD
407,0.0139,0.0134,0.0134,0.0139,1185294,1185294,1564704000000,MCCCKUSD
408,0.0139,0.0139,0.0139,0.0139,0,0,1564790400000,MCCCKUSD
409,0.0139,0.0139,0.0139,0.0139,0,0,1564876800000,MCCCKUSD
410,0.0145,0.0139,0.0139,0.0145,1329646,1329646,1564963200000,MCCCKUSD
411,0.0149,0.0145,0.0145,0.0149,1346550,1346550,1565049600000,MCCCKUSD
412,0.0152,0.0149,0.0149,0.0152,1173248,1173248,1565136000000,MCCCKUSD
413,0.0154,0.0152,0.0152,0.0154,1377224,1377224,1565222400000,MCCCKUSD
414,0.0148,0.0154,0.0138,0.0154,1314394,1314394,1565308800000,MCCCKUSD
415,0.0148,0.0148,0.0148,0.0148,0,0,1565395200000,MCCCKUSD
416,0.0148,0.0148,0.0148,0.0148,0,0,1565481600000,MCCCKUSD
417,0.0141,0.0148,0.014,0.0148,1084103,1084103,1565568000000,MCCCKUSD
418,0.0139,0.0141,0.0139,0.0141,1207495,1207495,1565654400000,MCCCKUSD
419,0.0138,0.0139,0.0138,0.0139,1312127,1312127,1565740800000,MCCCKUSD
420,0.0141,0.0138,0.0138,0.0141,1327038,1327038,1565827200000,MCCCKUSD
421,0.0131,0.0141,0.0131,0.0141,42402,42402,1565913600000,MCCCKUSD
422,0.0131,0.0131,0.0131,0.0131,0,0,1566000000000,MCCCKUSD
423,0.0131,0.0131,0.0131,0.0131,0,0,1566086400000,MCCCKUSD
424,0.0136,0.0131,0.0131,0.0136,1313936,1313936,1566172800000,MCCCKUSD
425,0.0135,0.0136,0.0135,0.0136,1363050,1363050,1566259200000,MCCCKUSD
426,0.0138,0.0135,0.0135,0.0138,1287789,1287789,1566345600000,MCCCKUSD
427,0.0138,0.0138,0.0138,0.0138,0,0,1566432000000,MCCCKUSD
428,0.0135,0.0138,0.0135,0.0138,1278180,1278180,1566518400000,MCCCKUSD
429,0.0135,0.0135,0.0135,0.0135,0,0,1566604800000,MCCCKUSD
430,0.0135,0.0135,0.0135,0.0135,0,0,1566691200000,MCCCKUSD
431,0.0135,0.0135,0.0135,0.0135,0,0,1566777600000,MCCCKUSD
432,0.0135,0.0135,0.0135,0.0138,1450240,1450240,1566864000000,MCCCKUSD
433,0.0137,0.0135,0.0135,0.0137,1181889,1181889,1566950400000,MCCCKUSD
434,0.0135,0.0137,0.0135,0.0137,1364567,1364567,1567036800000,MCCCKUSD
435,0.0131,0.0135,0.0131,0.0135,1224759,1224759,1567123200000,MCCCKUSD
436,0.0131,0.0131,0.0131,0.0131,0,0,1567209600000,MCCCKUSD
437,0.0131,0.0131,0.0131,0.0131,0,0,1567296000000,MCCCKUSD
438,0.0135,0.0131,0.0131,0.0135,1289369,1289369,1567382400000,MCCCKUSD
439,0.0135,0.0135,0.0135,0.0135,0,0,1567468800000,MCCCKUSD
440,0.0136,0.0135,0.0135,0.0136,881685,881685,1567555200000,MCCCKUSD
441,0.0134,0.0136,0.0134,0.0136,1313951,1313951,1567641600000,MCCCKUSD
442,0.0134,0.0134,0.0134,0.0134,0,0,1567728000000,MCCCKUSD
443,0.0134,0.0134,0.0134,0.0134,0,0,1567814400000,MCCCKUSD
444,0.0134,0.0134,0.0134,0.0134,0,0,1567900800000,MCCCKUSD
445,0.0134,0.0134,0.0134,0.0134,0,0,1567987200000,MCCCKUSD
446,0.0131,0.0134,0.0131,0.0134,351,351,1568073600000,MCCCKUSD
447,0.0131,0.0131,0.0131,0.0131,0,0,1568160000000,MCCCKUSD
448,0.0131,0.0131,0.0131,0.0131,0,0,1568246400000,MCCCKUSD
449,0.0131,0.0131,0.0131,0.0131,0,0,1568332800000,MCCCKUSD
450,0.0094,0.0131,0.0094,0.0131,16586,16586,1568419200000,MCCCKUSD
451,0.0095,0.0094,0.0094,0.0095,20000,20000,1568505600000,MCCCKUSD
452,0.0095,0.0095,0.0095,0.0095,238,238,1568592000000,MCCCKUSD
453,0.0095,0.0095,0.0095,0.0095,0,0,1568678400000,MCCCKUSD
454,0.0095,0.0095,0.0095,0.0095,0,0,1568764800000,MCCCKUSD
455,0.0095,0.0095,0.0095,0.0095,0,0,1568851200000,MCCCKUSD
456,0.0095,0.0095,0.0095,0.0095,0,0,1568937600000,MCCCKUSD
457,0.0095,0.0095,0.0095,0.0095,0,0,1569024000000,MCCCKUSD
458,0.0095,0.0095,0.0095,0.0095,0,0,1569110400000,MCCCKUSD
459,0.0095,0.0095,0.0095,0.0095,0,0,1569196800000,MCCCKUSD
460,0.0095,0.0095,0.0095,0.0095,0,0,1569283200000,MCCCKUSD
461,0.0095,0.0095,0.0095,0.0095,0,0,1569369600000,MCCCKUSD
462,0.0095,0.0095,0.0095,0.0095,0,0,1569456000000,MCCCKUSD
463,0.0095,0.0095,0.0095,0.0095,0,0,1569542400000,MCCCKUSD
464,0.0095,0.0095,0.0095,0.0095,0,0,1569628800000,MCCCKUSD
465,0.0095,0.0095,0.0095,0.0095,0,0,1569715200000,MCCCKUSD
466,0.0095,0.0095,0.0095,0.0095,0,0,1569801600000,MCCCKUSD
467,0.0095,0.0095,0.0095,0.0095,0,0,1569888000000,MCCCKUSD
468,0.0095,0.0095,0.0095,0.0095,0,0,1569974400000,MCCCKUSD
469,0.0095,0.0095,0.0095,0.0095,0,0,1570060800000,MCCCKUSD
470,0.0095,0.0095,0.0095,0.0095,0,0,1570147200000,MCCCKUSD
471,0.0095,0.0095,0.0095,0.0095,0,0,1570233600000,MCCCKUSD
472,0.0095,0.0095,0.0095,0.0095,0,0,1570320000000,MCCCKUSD
473,0.01,0.0095,0.0095,0.01,100,100,1570406400000,MCCCKUSD
474,0.01,0.01,0.01,0.01,0,0,1570492800000,MCCCKUSD
475,0.01,0.01,0.01,0.01,460,460,1570579200000,MCCCKUSD
476,0.01,0.01,0.01,0.01,0,0,1570665600000,MCCCKUSD
477,0.0094,0.01,0.0094,0.01,3000,3000,1570752000000,MCCCKUSD
478,0.001,0.0094,0.001,0.0094,38544,38544,1570838400000,MCCCKUSD
479,0.001,0.001,0.001,0.001,0,0,1570924800000,MCCCKUSD
480,0.001,0.001,0.001,0.001,0,0,1571011200000,MCCCKUSD
481,0.001,0.001,0.001,0.001,0,0,1571097600000,MCCCKUSD
482,0.001,0.001,0.001,0.001,0,0,1571184000000,MCCCKUSD
483,0.0019,0.001,0.001,0.0019,12101,12101,1571270400000,MCCCKUSD
484,0.0019,0.0019,0.0019,0.0019,100539,100539,1571356800000,MCCCKUSD
485,0.0019,0.0019,0.0019,0.0019,0,0,1571443200000,MCCCKUSD
486,0.01,0.0019,0.0019,0.01,22149,22149,1571529600000,MCCCKUSD
487,0.01,0.01,0.01,0.01,0,0,1571616000000,MCCCKUSD
488,0.01,0.01,0.01,0.01,189,189,1571702400000,MCCCKUSD
489,0.01,0.01,0.01,0.01,0,0,1571788800000,MCCCKUSD
490,0.01,0.01,0.01,0.01,0,0,1571875200000,MCCCKUSD
491,0.01,0.01,0.01,0.01,0,0,1571961600000,MCCCKUSD
492,0.0018,0.01,0.0018,0.01,4000,4000,1572048000000,MCCCKUSD
493,0.0018,0.0018,0.0018,0.0018,0,0,1572134400000,MCCCKUSD
494,0.0018,0.0018,0.0018,0.0018,0,0,1572220800000,MCCCKUSD
495,0.0018,0.0018,0.0018,0.0018,0,0,1572307200000,MCCCKUSD
496,0.0018,0.0018,0.0018,0.0018,0,0,1572393600000,MCCCKUSD
497,0.0018,0.0018,0.0018,0.0018,0,0,1572480000000,MCCCKUSD
498,0.0018,0.0018,0.0018,0.0018,0,0,1572566400000,MCCCKUSD
499,0.0018,0.0018,0.0018,0.0018,0,0,1572652800000,MCCCKUSD
500,0.0018,0.0018,0.0018,0.0018,0,0,1572739200000,MCCCKUSD
501,0.0018,0.0018,0.0018,0.0018,0,0,1572825600000,MCCCKUSD
502,0.0018,0.0018,0.0018,0.0018,0,0,1572912000000,MCCCKUSD
503,0.0018,0.0018,0.0018,0.0018,0,0,1572998400000,MCCCKUSD
504,0.0018,0.0018,0.0018,0.0018,0,0,1573084800000,MCCCKUSD
505,0.0018,0.0018,0.0018,0.0018,0,0,1573171200000,MCCCKUSD
506,0.0018,0.0018,0.0018,0.0018,0,0,1573257600000,MCCCKUSD
507,0.0018,0.0018,0.0018,0.0018,0,0,1573344000000,MCCCKUSD
508,0.0018,0.0018,0.0018,0.0018,0,0,1573430400000,MCCCKUSD
509,0.0018,0.0018,0.0018,0.0018,0,0,1573516800000,MCCCKUSD
510,0.0018,0.0018,0.0018,0.0018,0,0,1573603200000,MCCCKUSD
511,0.0018,0.0018,0.0018,0.0018,0,0,1573689600000,MCCCKUSD
512,0.0018,0.0018,0.0018,0.0018,0,0,1573776000000,MCCCKUSD
513,0.0018,0.0018,0.0018,0.0018,0,0,1573862400000,MCCCKUSD
514,0.0018,0.0018,0.0018,0.0018,0,0,1573948800000,MCCCKUSD
515,0.0018,0.0018,0.0018,0.0018,0,0,1574035200000,MCCCKUSD
516,0.002,0.0018,0.0018,0.002,783,783,1574121600000,MCCCKUSD
517,0.002,0.002,0.002,0.002,0,0,1574208000000,MCCCKUSD
518,0.002,0.002,0.002,0.002,0,0,1574294400000,MCCCKUSD
519,0.002,0.002,0.002,0.002,0,0,1574380800000,MCCCKUSD
520,0.002,0.002,0.002,0.002,0,0,1574467200000,MCCCKUSD
521,0.002,0.002,0.002,0.002,0,0,1574553600000,MCCCKUSD
522,0.002,0.002,0.002,0.002,0,0,1574640000000,MCCCKUSD
523,0.002,0.002,0.002,0.002,0,0,1574726400000,MCCCKUSD
524,0.0098,0.002,0.002,0.0098,300,300,1574812800000,MCCCKUSD
525,0.0098,0.0098,0.0098,0.0098,0,0,1574899200000,MCCCKUSD
526,0.0098,0.0098,0.0098,0.0098,0,0,1574985600000,MCCCKUSD
527,0.0098,0.0098,0.0098,0.0098,0,0,1575072000000,MCCCKUSD
528,0.0098,0.0098,0.0098,0.0098,0,0,1575158400000,MCCCKUSD
529,0.0098,0.0098,0.0098,0.0098,0,0,1575244800000,MCCCKUSD
530,0.0098,0.0098,0.0098,0.0098,0,0,1575331200000,MCCCKUSD
531,0.0098,0.0098,0.0098,0.0098,0,0,1575417600000,MCCCKUSD
532,0.0098,0.0098,0.0098,0.0098,0,0,1575504000000,MCCCKUSD
533,0.0098,0.0098,0.0098,0.0098,0,0,1575590400000,MCCCKUSD
534,0.0098,0.0098,0.0098,0.0098,0,0,1575676800000,MCCCKUSD
535,0.0098,0.0098,0.0098,0.0098,0,0,1575763200000,MCCCKUSD
536,0.0098,0.0098,0.0098,0.0098,0,0,1575849600000,MCCCKUSD
537,0.0098,0.0098,0.0098,0.0098,0,0,1575936000000,MCCCKUSD
538,0.0098,0.0098,0.0098,0.0098,0,0,1576022400000,MCCCKUSD
539,0.0098,0.0098,0.0098,0.0098,0,0,1576108800000,MCCCKUSD
540,0.0098,0.0098,0.0098,0.0098,0,0,1576195200000,MCCCKUSD
541,0.0098,0.0098,0.0098,0.0098,0,0,1576281600000,MCCCKUSD
542,0.0098,0.0098,0.0098,0.0098,0,0,1576368000000,MCCCKUSD
543,0.0098,0.0098,0.0098,0.0098,0,0,1576454400000,MCCCKUSD
544,0.0098,0.0098,0.005,0.0098,0,0,1576540800000,MCCCKUSD
545,0.0098,0.0098,0.0098,0.0098,0,0,1576627200000,MCCCKUSD
546,0.0098,0.0098,0.0098,0.0098,0,0,1576713600000,MCCCKUSD
547,0.0098,0.0098,0.0098,0.0098,0,0,1576800000000,MCCCKUSD
548,0.0014,0.0098,0.0014,0.0098,100536,100536,1576886400000,MCCCKUSD
549,0.0014,0.0014,0.0014,0.0014,0,0,1576972800000,MCCCKUSD
550,0.0014,0.0014,0.0014,0.0014,0,0,1577059200000,MCCCKUSD
551,0.0014,0.0014,0.0014,0.0014,0,0,1577145600000,MCCCKUSD
552,0.0014,0.0014,0.0014,0.0014,0,0,1577232000000,MCCCKUSD
553,0.0014,0.0014,0.0014,0.0014,0,0,1577318400000,MCCCKUSD
554,0.0014,0.0014,0.0014,0.0014,0,0,1577404800000,MCCCKUSD
555,0.0014,0.0014,0.0014,0.0014,0,0,1577491200000,MCCCKUSD
556,0.0014,0.0014,0.0014,0.0014,0,0,1577577600000,MCCCKUSD
557,0.0014,0.0014,0.0014,0.0014,0,0,1577664000000,MCCCKUSD
558,0.0014,0.0014,0.0014,0.0014,0,0,1577750400000,MCCCKUSD
559,0.0014,0.0014,0.0014,0.0014,0,0,1577836800000,MCCCKUSD
560,0.0014,0.0014,0.0014,0.0014,0,0,1577923200000,MCCCKUSD
561,0.0014,0.0014,0.0014,0.0014,0,0,1578009600000,MCCCKUSD
562,0.0014,0.0014,0.0014,0.0014,0,0,1578096000000,MCCCKUSD
563,0.0014,0.0014,0.0014,0.0014,0,0,1578182400000,MCCCKUSD
564,0.0014,0.0014,0.0014,0.0014,0,0,1578268800000,MCCCKUSD
565,0.0014,0.0014,0.0014,0.0014,0,0,1578355200000,MCCCKUSD
566,0.0014,0.0014,0.0014,0.0014,0,0,1578441600000,MCCCKUSD
567,0.0014,0.0014,0.0014,0.0014,0,0,1578528000000,MCCCKUSD
568,0.0014,0.0014,0.0014,0.0014,0,0,1578614400000,MCCCKUSD
569,0.0014,0.0014,0.0014,0.0014,0,0,1578700800000,MCCCKUSD
570,0.0014,0.0014,0.0014,0.0014,0,0,1578787200000,MCCCKUSD
571,0.0014,0.0014,0.0014,0.0014,0,0,1578873600000,MCCCKUSD
572,0.0014,0.0014,0.0014,0.0014,0,0,1578960000000,MCCCKUSD
573,0.0014,0.0014,0.0014,0.0014,0,0,1579046400000,MCCCKUSD
574,0.0014,0.0014,0.0014,0.0014,0,0,1579132800000,MCCCKUSD
575,0.0014,0.0014,0.0014,0.0014,0,0,1579219200000,MCCCKUSD
576,0.0014,0.0014,0.0014,0.0014,0,0,1579305600000,MCCCKUSD
577,0.0014,0.0014,0.0014,0.0014,0,0,1579392000000,MCCCKUSD
578,0.0014,0.0014,0.0014,0.0014,0,0,1579478400000,MCCCKUSD
579,0.0014,0.0014,0.0014,0.0014,0,0,1579564800000,MCCCKUSD
580,0.0014,0.0014,0.0014,0.0014,0,0,1579651200000,MCCCKUSD
581,0.0014,0.0014,0.0014,0.0014,0,0,1579737600000,MCCCKUSD
582,0.0014,0.0014,0.0014,0.0014,0,0,1579824000000,MCCCKUSD
583,0.0014,0.0014,0.0014,0.0014,0,0,1579910400000,MCCCKUSD
584,0.0014,0.0014,0.0014,0.0014,0,0,1579996800000,MCCCKUSD
585,0.0014,0.0014,0.0014,0.0014,188,188,1580083200000,MCCCKUSD
586,0.0014,0.0014,0.0014,0.0014,0,0,1580169600000,MCCCKUSD
587,0.0014,0.0014,0.0014,0.0014,0,0,1580256000000,MCCCKUSD
588,0.0014,0.0014,0.0014,0.0014,0,0,1580342400000,MCCCKUSD
589,0.0014,0.0014,0.0014,0.0014,0,0,1580428800000,MCCCKUSD
590,0.0014,0.0014,0.0014,0.0014,0,0,1580515200000,MCCCKUSD
591,0.0014,0.0014,0.0014,0.0014,0,0,1580601600000,MCCCKUSD
592,0.0014,0.0014,0.0014,0.0014,0,0,1580688000000,MCCCKUSD
593,0.0014,0.0014,0.0014,0.0014,0,0,1580774400000,MCCCKUSD
594,0.0014,0.0014,0.0014,0.0014,0,0,1580860800000,MCCCKUSD
595,0.0014,0.0014,0.0014,0.0014,0,0,1580947200000,MCCCKUSD
596,0.0014,0.0014,0.0014,0.0014,0,0,1581033600000,MCCCKUSD
597,0.0014,0.0014,0.0014,0.0014,0,0,1581120000000,MCCCKUSD
598,0.0014,0.0014,0.0014,0.0014,0,0,1581206400000,MCCCKUSD
599,0.009,0.0014,0.0014,0.009,399,399,1581292800000,MCCCKUSD
600,0.002,0.009,0.002,0.009,364,364,1581379200000,MCCCKUSD
601,0.002,0.002,0.002,0.002,0,0,1581465600000,MCCCKUSD
602,0.002,0.002,0.002,0.002,0,0,1581552000000,MCCCKUSD
603,0.002,0.002,0.002,0.002,0,0,1581638400000,MCCCKUSD
604,0.002,0.002,0.002,0.002,0,0,1581724800000,MCCCKUSD
605,0.002,0.002,0.002,0.002,0,0,1581811200000,MCCCKUSD
606,0.002,0.002,0.002,0.002,0,0,1581897600000,MCCCKUSD
607,0.002,0.002,0.002,0.002,0,0,1581984000000,MCCCKUSD
608,0.002,0.002,0.002,0.002,0,0,1582070400000,MCCCKUSD
609,0.002,0.002,0.002,0.002,0,0,1582156800000,MCCCKUSD
610,0.002,0.002,0.002,0.002,0,0,1582243200000,MCCCKUSD
611,0.002,0.002,0.002,0.002,0,0,1582329600000,MCCCKUSD
612,0.0028,0.002,0.002,0.0028,2000,2000,1582416000000,MCCCKUSD
613,0.0028,0.0028,0.0028,0.0028,0,0,1582502400000,MCCCKUSD
614,0.0014,0.0028,0.0014,0.0028,99759,99759,1582588800000,MCCCKUSD
615,0.0014,0.0014,0.0014,0.0014,0,0,1582675200000,MCCCKUSD
616,0.0014,0.0014,0.0014,0.0014,0,0,1582761600000,MCCCKUSD
617,0.0014,0.0014,0.0014,0.0014,0,0,1582848000000,MCCCKUSD
618,0.005,0.0014,0.0014,0.005,10000,10000,1582934400000,MCCCKUSD
619,0.005,0.005,0.005,0.005,0,0,1583020800000,MCCCKUSD
620,0.005,0.005,0.005,0.005,0,0,1583107200000,MCCCKUSD
621,0.005,0.005,0.005,0.005,0,0,1583193600000,MCCCKUSD
622,0.005,0.005,0.005,0.005,0,0,1583280000000,MCCCKUSD
623,0.005,0.005,0.005,0.005,0,0,1583366400000,MCCCKUSD
624,0.005,0.005,0.005,0.005,0,0,1583452800000,MCCCKUSD
625,0.005,0.005,0.005,0.005,0,0,1583539200000,MCCCKUSD
626,0.005,0.005,0.005,0.005,0,0,1583625600000,MCCCKUSD
627,0.005,0.005,0.005,0.005,0,0,1583712000000,MCCCKUSD
628,0.005,0.005,0.005,0.005,0,0,1583798400000,MCCCKUSD
629,0.0034,0.005,0.0034,0.005,322555,322555,1583884800000,MCCCKUSD
630,0.0034,0.0034,0.0034,0.0034,0,0,1583971200000,MCCCKUSD
631,0.0034,0.0034,0.0034,0.0034,0,0,1584057600000,MCCCKUSD
632,0.0034,0.0034,0.0034,0.0034,0,0,1584144000000,MCCCKUSD
633,0.0034,0.0034,0.0034,0.0034,0,0,1584230400000,MCCCKUSD
634,0.0034,0.0034,0.0034,0.0034,0,0,1584316800000,MCCCKUSD
635,0.0034,0.0034,0.0034,0.0034,0,0,1584403200000,MCCCKUSD
636,0.0034,0.0034,0.0034,0.0034,0,0,1584489600000,MCCCKUSD
637,0.0034,0.0034,0.0034,0.0034,0,0,1584576000000,MCCCKUSD
638,0.0034,0.0034,0.0034,0.0034,0,0,1584662400000,MCCCKUSD
639,0.0034,0.0034,0.0034,0.0034,0,0,1584748800000,MCCCKUSD
640,0.0019,0.0034,0.0019,0.0034,3000,3000,1584835200000,MCCCKUSD
641,0.0019,0.0019,0.0019,0.0019,0,0,1584921600000,MCCCKUSD
642,0.0019,0.0019,0.0019,0.0019,0,0,1585008000000,MCCCKUSD
643,0.0019,0.0019,0.0019,0.0019,0,0,1585094400000,MCCCKUSD
644,0.0019,0.0019,0.0019,0.0019,0,0,1585180800000,MCCCKUSD
645,0.0019,0.0019,0.0019,0.0019,0,0,1585267200000,MCCCKUSD
646,0.0019,0.0019,0.0019,0.0019,0,0,1585353600000,MCCCKUSD
647,0.0019,0.0019,0.0019,0.0019,0,0,1585440000000,MCCCKUSD
648,0.0019,0.0019,0.0019,0.0019,0,0,1585526400000,MCCCKUSD
649,0.0019,0.0019,0.0019,0.0019,0,0,1585612800000,MCCCKUSD
650,0.0019,0.0019,0.0019,0.0019,0,0,1585699200000,MCCCKUSD
651,0.0019,0.0019,0.0019,0.0019,0,0,1585785600000,MCCCKUSD
652,0.0019,0.0019,0.0019,0.0019,0,0,1585872000000,MCCCKUSD
653,0.0019,0.0019,0.0019,0.0019,0,0,1585958400000,MCCCKUSD
654,0.0019,0.0019,0.0019,0.0019,0,0,1586044800000,MCCCKUSD
655,0.0019,0.0019,0.0019,0.0019,0,0,1586131200000,MCCCKUSD
656,0.0019,0.0019,0.0019,0.0019,0,0,1586217600000,MCCCKUSD
657,0.0019,0.0019,0.0019,0.0019,0,0,1586304000000,MCCCKUSD
658,0.0019,0.0019,0.0019,0.0019,0,0,1586390400000,MCCCKUSD
659,0.0019,0.0019,0.0019,0.0019,0,0,1586476800000,MCCCKUSD
660,0.0019,0.0019,0.0019,0.0019,0,0,1586563200000,MCCCKUSD
661,0.005,0.0019,0.0019,0.005,33021,33021,1586649600000,MCCCKUSD
662,0.005,0.005,0.005,0.005,0,0,1586736000000,MCCCKUSD
663,0.005,0.005,0.005,0.005,0,0,1586822400000,MCCCKUSD
664,0.005,0.005,0.005,0.005,0,0,1586908800000,MCCCKUSD
665,0.0021,0.005,0.0021,0.005,555,555,1586995200000,MCCCKUSD
666,0.0021,0.0021,0.0021,0.0021,0,0,1587081600000,MCCCKUSD
667,0.0021,0.0021,0.0021,0.0021,0,0,1587168000000,MCCCKUSD
668,0.0021,0.0021,0.0021,0.0021,0,0,1587254400000,MCCCKUSD
669,0.0021,0.0021,0.0021,0.0021,0,0,1587340800000,MCCCKUSD
670,0.005,0.0021,0.0021,0.005,1055,1055,1587427200000,MCCCKUSD
671,0.0021,0.005,0.0021,0.005,888,888,1587513600000,MCCCKUSD
672,0.0021,0.0021,0.0021,0.0021,0,0,1587600000000,MCCCKUSD
673,0.0021,0.0021,0.0021,0.0021,0,0,1587686400000,MCCCKUSD
674,0.0021,0.0021,0.0021,0.0021,0,0,1587772800000,MCCCKUSD
675,0.0021,0.0021,0.0021,0.0021,0,0,1587859200000,MCCCKUSD
676,0.0021,0.0021,0.0021,0.0021,0,0,1587945600000,MCCCKUSD
677,0.0019,0.0021,0.0019,0.0021,20000,20000,1588032000000,MCCCKUSD
678,0.0019,0.0019,0.0019,0.0019,0,0,1588118400000,MCCCKUSD
679,0.0019,0.0019,0.0019,0.0019,0,0,1588204800000,MCCCKUSD
680,0.0019,0.0019,0.0019,0.0019,0,0,1588291200000,MCCCKUSD
681,0.025,0.0019,0.0019,0.025,38514,38514,1588377600000,MCCCKUSD
682,0.025,0.025,0.025,0.025,0,0,1588464000000,MCCCKUSD
683,0.025,0.025,0.025,0.025,0,0,1588550400000,MCCCKUSD
684,0.0249,0.025,0.0248,0.025,1113,1113,1588636800000,MCCCKUSD
685,0.0025,0.0249,0.0025,0.0249,471,471,1588723200000,MCCCKUSD
686,0.0025,0.0025,0.0025,0.0025,0,0,1588809600000,MCCCKUSD
687,0.0025,0.0025,0.0025,0.0025,0,0,1588896000000,MCCCKUSD
688,0.0025,0.0025,0.0025,0.0025,0,0,1588982400000,MCCCKUSD
689,0.0025,0.0025,0.0025,0.0025,0,0,1589068800000,MCCCKUSD
690,0.0025,0.0025,0.0025,0.0025,0,0,1589155200000,MCCCKUSD
691,0.0025,0.0025,0.0025,0.0025,0,0,1589241600000,MCCCKUSD
692,0.0025,0.0025,0.0025,0.0025,0,0,1589328000000,MCCCKUSD
693,0.0025,0.0025,0.0025,0.0025,0,0,1589414400000,MCCCKUSD
694,0.0025,0.0025,0.0025,0.0025,0,0,1589500800000,MCCCKUSD
